event_id,game_id,date,team,player,seconds,start,pts,plus_minus,comment
CHI_2020_21_G021,0022000344,2021-02-05,ORL,Michael Carter-Williams,0,0,0,0,DND - Injury/Illness
CHI_2020_21_G021,0022000344,2021-02-05,ORL,Mo Bamba,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G021,0022000344,2021-02-05,ORL,Nikola Vucevic,2238,1,43,10,
CHI_2020_21_G021,0022000344,2021-02-05,ORL,Terrence Ross,1815,0,7,-2,
CHI_2020_21_G022,0022000353,2021-02-06,CHI,Chandler Hutchison,0,0,0,0,DND - Personal
CHI_2020_21_G022,0022000353,2021-02-06,CHI,Coby White,1642,1,13,19,
CHI_2020_21_G022,0022000353,2021-02-06,CHI,Cristiano Felicio,568,0,2,4,
CHI_2020_21_G022,0022000353,2021-02-06,CHI,Daniel Gafford,768,1,2,12,
CHI_2020_21_G022,0022000353,2021-02-06,CHI,Denzel Valentine,2196,1,20,24,
CHI_2020_21_G022,0022000353,2021-02-06,CHI,Garrett Temple,1211,0,6,-6,
CHI_2020_21_G022,0022000353,2021-02-06,CHI,Luke Kornet,89,0,0,0,
CHI_2020_21_G022,0022000353,2021-02-06,CHI,Patrick Williams,2007,1,16,22,
CHI_2020_21_G022,0022000353,2021-02-06,CHI,Ryan Arcidiacono,763,0,0,6,
CHI_2020_21_G022,0022000353,2021-02-06,CHI,Thaddeus Young,1544,0,11,10,
CHI_2020_21_G022,0022000353,2021-02-06,CHI,Tomas Satoransky,1621,0,9,13,
CHI_2020_21_G022,0022000353,2021-02-06,CHI,Zach LaVine,1991,1,39,26,
CHI_2020_21_G022,0022000353,2021-02-06,ORL,Chuma Okeke,1323,0,2,5,
CHI_2020_21_G022,0022000353,2021-02-06,ORL,Cole Anthony,1759,1,11,-34,
CHI_2020_21_G022,0022000353,2021-02-06,ORL,Dwayne Bacon,1833,1,16,-13,
CHI_2020_21_G022,0022000353,2021-02-06,ORL,Evan Fournier,0,0,0,0,DND - Injury/Illness
CHI_2020_21_G022,0022000353,2021-02-06,ORL,Frank Mason III,1573,0,10,-2,
CHI_2020_21_G022,0022000353,2021-02-06,ORL,Gary Clark,1808,1,3,-21,
CHI_2020_21_G022,0022000353,2021-02-06,ORL,James Ennis III,1759,1,6,-15,
CHI_2020_21_G022,0022000353,2021-02-06,ORL,Khem Birch,958,0,0,-2,
CHI_2020_21_G022,0022000353,2021-02-06,ORL,Michael Carter-Williams,0,0,0,0,DND - Injury/Illness
CHI_2020_21_G022,0022000353,2021-02-06,ORL,Mo Bamba,720,0,14,5,
CHI_2020_21_G022,0022000353,2021-02-06,ORL,Nikola Vucevic,1460,1,17,-41,
CHI_2020_21_G022,0022000353,2021-02-06,ORL,Terrence Ross,1207,0,13,-12,
CHI_2020_21_G023,0022000368,2021-02-08,CHI,Adam Mokoka,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G023,0022000368,2021-02-08,CHI,Chandler Hutchison,0,0,0,0,DND - Personal
CHI_2020_21_G023,0022000368,2021-02-08,CHI,Coby White,1809,1,8,1,
CHI_2020_21_G023,0022000368,2021-02-08,CHI,Cristiano Felicio,554,0,2,-4,
CHI_2020_21_G023,0022000368,2021-02-08,CHI,Daniel Gafford,892,1,10,-2,
CHI_2020_21_G023,0022000368,2021-02-08,CHI,Denzel Valentine,1666,1,11,-4,
CHI_2020_21_G023,0022000368,2021-02-08,CHI,Garrett Temple,1671,0,2,3,
CHI_2020_21_G023,0022000368,2021-02-08,CHI,Luke Kornet,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G023,0022000368,2021-02-08,CHI,Patrick Williams,2122,1,10,6,
CHI_2020_21_G023,0022000368,2021-02-08,CHI,Ryan Arcidiacono,364,0,0,-8,
CHI_2020_21_G023,0022000368,2021-02-08,CHI,Thaddeus Young,1666,0,14,-1,
CHI_2020_21_G023,0022000368,2021-02-08,CHI,Tomas Satoransky,1402,0,9,-4,
CHI_2020_21_G023,0022000368,2021-02-08,CHI,Zach LaVine,2254,1,35,-7,
CHI_2020_21_G023,0022000368,2021-02-08,WAS,Alex Len,1254,1,13,-8,
CHI_2020_21_G023,0022000368,2021-02-08,WAS,Anthony Gill,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G023,0022000368,2021-02-08,WAS,Bradley Beal,2097,1,35,-5,
CHI_2020_21_G023,0022000368,2021-02-08,WAS,Davis Bertans,2270,1,12,-1,
CHI_2020_21_G023,0022000368,2021-02-08,WAS,Deni Avdija,1708,0,4,15,
CHI_2020_21_G023,0022000368,2021-02-08,WAS,Garrison Mathews,386,0,2,5,
CHI_2020_21_G023,0022000368,2021-02-08,WAS,Isaac Bonga,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G023,0022000368,2021-02-08,WAS,Ish Smith,1877,0,6,13,
CHI_2020_21_G023,0022000368,2021-02-08,WAS,Jerome Robinson,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G023,0022000368,2021-02-08,WAS,Moritz Wagner,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G023,0022000368,2021-02-08,WAS,Raul Neto,1003,1,6,-9,
CHI_2020_21_G023,0022000368,2021-02-08,WAS,Robin Lopez,1626,0,8,12,
CHI_2020_21_G023,0022000368,2021-02-08,WAS,Rui Hachimura,2179,1,19,-2,
CHI_2020_21_G023,0022000368,2021-02-08,WAS,Troy Brown Jr.,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G024,0022000385,2021-02-10,CHI,Adam Mokoka,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G024,0022000385,2021-02-10,CHI,Coby White,2067,1,30,-2,
CHI_2020_21_G024,0022000385,2021-02-10,CHI,Cristiano Felicio,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G024,0022000385,2021-02-10,CHI,Daniel Gafford,995,1,9,3,
CHI_2020_21_G024,0022000385,2021-02-10,CHI,Denzel Valentine,1350,1,16,0,
CHI_2020_21_G024,0022000385,2021-02-10,CHI,Garrett Temple,2130,0,10,18,
CHI_2020_21_G024,0022000385,2021-02-10,CHI,Luke Kornet,265,0,0,-2,
CHI_2020_21_G024,0022000385,2021-02-10,CHI,Patrick Williams,2082,1,7,7,
CHI_2020_21_G024,0022000385,2021-02-10,CHI,Ryan Arcidiacono,487,0,0,-8,
CHI_2020_21_G024,0022000385,2021-02-10,CHI,Thaddeus Young,1620,0,8,12,
CHI_2020_21_G024,0022000385,2021-02-10,CHI,Tomas Satoransky,1150,0,3,17,
CHI_2020_21_G024,0022000385,2021-02-10,CHI,Zach LaVine,2254,1,46,20,
CHI_2020_21_G024,0022000385,2021-02-10,NOP,Brandon Ingram,2282,1,21,-10,
CHI_2020_21_G024,0022000385,2021-02-10,NOP,Eric Bledsoe,1029,1,5,-9,
CHI_2020_21_G024,0022000385,2021-02-10,NOP,JJ Redick,1100,0,6,1,
CHI_2020_21_G024,0022000385,2021-02-10,NOP,Jaxson Hayes,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G024,0022000385,2021-02-10,NOP,Josh Hart,1626,0,8,-7,
CHI_2020_21_G024,0022000385,2021-02-10,NOP,Kira Lewis Jr.,1425,0,14,-5,
CHI_2020_21_G024,0022000385,2021-02-10,NOP,Lonzo Ball,2036,1,21,-14,
CHI_2020_21_G024,0022000385,2021-02-10,NOP,Nickeil Alexander-Walker,544,0,0,-2,
CHI_2020_21_G024,0022000385,2021-02-10,NOP,Nicolo Melli,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G024,0022000385,2021-02-10,NOP,Sindarius Thornwell,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G024,0022000385,2021-02-10,NOP,Steven Adams,1304,1,3,-16,
CHI_2020_21_G024,0022000385,2021-02-10,NOP,Wenyen Gabriel,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G024,0022000385,2021-02-10,NOP,Willy Hernangomez,840,0,9,4,
CHI_2020_21_G024,0022000385,2021-02-10,NOP,Zion Williamson,2214,1,29,-7,
CHI_2020_21_G025,0022000400,2021-02-12,CHI,Adam Mokoka,75,0,0,0,
CHI_2020_21_G025,0022000400,2021-02-12,CHI,Coby White,2025,1,17,-9,
CHI_2020_21_G025,0022000400,2021-02-12,CHI,Cristiano Felicio,75,0,0,0,
CHI_2020_21_G025,0022000400,2021-02-12,CHI,Daniel Gafford,467,1,2,-6,
CHI_2020_21_G025,0022000400,2021-02-12,CHI,Denzel Valentine,1359,0,10,-7,
CHI_2020_21_G025,0022000400,2021-02-12,CHI,Garrett Temple,1808,1,10,-22,
CHI_2020_21_G025,0022000400,2021-02-12,CHI,Luke Kornet,885,0,7,-4,
CHI_2020_21_G025,0022000400,2021-02-12,CHI,Patrick Williams,2099,1,3,-19,
CHI_2020_21_G025,0022000400,2021-02-12,CHI,Ryan Arcidiacono,256,0,0,6,
CHI_2020_21_G025,0022000400,2021-02-12,CHI,Thaddeus Young,1528,0,14,-9,
CHI_2020_21_G025,0022000400,2021-02-12,CHI,Tomas Satoransky,1771,0,17,-8,
CHI_2020_21_G025,0022000400,2021-02-12,CHI,Zach LaVine,2052,1,26,-17,
CHI_2020_21_G025,0022000400,2021-02-12,LAC,Ivica Zubac,894,0,12,7,
CHI_2020_21_G025,0022000400,2021-02-12,LAC,Kawhi Leonard,1972,1,33,4,
CHI_2020_21_G025,0022000400,2021-02-12,LAC,Lou Williams,1443,0,17,13,
CHI_2020_21_G025,0022000400,2021-02-12,LAC,Luke Kennard,1105,0,3,0,
CHI_2020_21_G025,0022000400,2021-02-12,LAC,Marcus Morris Sr.,1476,0,20,7,
CHI_2020_21_G025,0022000400,2021-02-12,LAC,Mfiondu Kabengele,193,0,0,-2,
CHI_2020_21_G025,0022000400,2021-02-12,LAC,Nicolas Batum,1854,1,7,21,
CHI_2020_21_G025,0022000400,2021-02-12,LAC,Patrick Beverley,703,1,6,13,
CHI_2020_21_G025,0022000400,2021-02-12,LAC,Patrick Patterson,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G025,0022000400,2021-02-12,LAC,Reggie Jackson,1438,1,11,6,
CHI_2020_21_G025,0022000400,2021-02-12,LAC,Serge Ibaka,1342,1,9,5,
CHI_2020_21_G025,0022000400,2021-02-12,LAC,Terance Mann,1980,0,7,21,
CHI_2020_21_G026,0022000420,2021-02-15,CHI,Coby White,2621,1,19,16,
CHI_2020_21_G026,0022000420,2021-02-15,CHI,Cristiano Felicio,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G026,0022000420,2021-02-15,CHI,Daniel Gafford,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G026,0022000420,2021-02-15,CHI,Denzel Valentine,1958,0,11,0,
CHI_2020_21_G026,0022000420,2021-02-15,CHI,Garrett Temple,2323,1,16,19,
CHI_2020_21_G026,0022000420,2021-02-15,CHI,Luke Kornet,539,0,0,-1,
CHI_2020_21_G026,0022000420,2021-02-15,CHI,Patrick Williams,1592,1,7,-6,
CHI_2020_21_G026,0022000420,2021-02-15,CHI,Ryan Arcidiacono,257,0,0,0,
CHI_2020_21_G026,0022000420,2021-02-15,CHI,Thaddeus Young,1786,0,13,3,
CHI_2020_21_G026,0022000420,2021-02-15,CHI,Tomas Satoransky,1264,0,13,0,
CHI_2020_21_G026,0022000420,2021-02-15,CHI,Wendell Carter Jr.,1259,1,11,4,
CHI_2020_21_G026,0022000420,2021-02-15,CHI,Zach LaVine,2301,1,30,5,
CHI_2020_21_G026,0022000420,2021-02-15,IND,Aaron Holiday,1099,0,4,-3,
CHI_2020_21_G026,0022000420,2021-02-15,IND,Domantas Sabonis,2593,1,25,-18,
CHI_2020_21_G026,0022000420,2021-02-15,IND,Doug McDermott,0,0,0,0,DNP - Injury/Illness
CHI_2020_21_G026,0022000420,2021-02-15,IND,Edmond Sumner,701,0,3,6,
CHI_2020_21_G026,0022000420,2021-02-15,IND,Goga Bitadze,144,0,0,-2,
CHI_2020_21_G026,0022000420,2021-02-15,IND,JaKarr Sampson,164,0,0,6,
CHI_2020_21_G026,0022000420,2021-02-15,IND,Jeremy Lamb,1510,0,12,10,
CHI_2020_21_G026,0022000420,2021-02-15,IND,Justin Holiday,2483,1,15,-19,
CHI_2020_21_G026,0022000420,2021-02-15,IND,Kelan Martin,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G026,0022000420,2021-02-15,IND,Malcolm Brogdon,2510,1,23,-16,
CHI_2020_21_G026,0022000420,2021-02-15,IND,Myles Turner,2163,1,11,4,
CHI_2020_21_G026,0022000420,2021-02-15,IND,T.J. McConnell,2533,1,19,-8,
CHI_2020_21_G027,0022000564,2021-02-17,CHI,Coby White,1456,1,8,-2,
CHI_2020_21_G027,0022000564,2021-02-17,CHI,Cristiano Felicio,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G027,0022000564,2021-02-17,CHI,Daniel Gafford,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G027,0022000564,2021-02-17,CHI,Denzel Valentine,1550,0,3,9,
CHI_2020_21_G027,0022000564,2021-02-17,CHI,Garrett Temple,2069,1,9,13,
CHI_2020_21_G027,0022000564,2021-02-17,CHI,Luke Kornet,344,0,0,-4,
CHI_2020_21_G027,0022000564,2021-02-17,CHI,Patrick Williams,1770,1,15,-10,
CHI_2020_21_G027,0022000564,2021-02-17,CHI,Ryan Arcidiacono,442,0,2,0,
CHI_2020_21_G027,0022000564,2021-02-17,CHI,Thaddeus Young,1437,0,9,3,
CHI_2020_21_G027,0022000564,2021-02-17,CHI,Tomas Satoransky,1612,0,4,7,
CHI_2020_21_G027,0022000564,2021-02-17,CHI,Wendell Carter Jr.,1604,1,18,-2,
CHI_2020_21_G027,0022000564,2021-02-17,CHI,Zach LaVine,2116,1,37,1,
CHI_2020_21_G027,0022000564,2021-02-17,DET,Deividas Sirvydis,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G027,0022000564,2021-02-17,DET,Delon Wright,2312,1,12,-9,
CHI_2020_21_G027,0022000564,2021-02-17,DET,Dennis Smith Jr.,992,0,10,0,
CHI_2020_21_G027,0022000564,2021-02-17,DET,Isaiah Stewart,892,0,0,3,
CHI_2020_21_G027,0022000564,2021-02-17,DET,Jerami Grant,2269,1,43,-7,
CHI_2020_21_G027,0022000564,2021-02-17,DET,Josh Jackson,1610,0,8,3,
CHI_2020_21_G027,0022000564,2021-02-17,DET,Mason Plumlee,1988,1,11,-6,
CHI_2020_21_G027,0022000564,2021-02-17,DET,Rodney McGruder,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G027,0022000564,2021-02-17,DET,Saddiq Bey,1909,1,12,4,
CHI_2020_21_G027,0022000564,2021-02-17,DET,Svi Mykhailiuk,1144,0,0,2,
CHI_2020_21_G027,0022000564,2021-02-17,DET,Wayne Ellington,1285,1,6,-5,
CHI_2020_21_G028,0022000450,2021-02-19,CHI,Coby White,1614,1,9,-10,
CHI_2020_21_G028,0022000450,2021-02-19,CHI,Cristiano Felicio,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G028,0022000450,2021-02-19,CHI,Daniel Gafford,295,0,0,5,
CHI_2020_21_G028,0022000450,2021-02-19,CHI,Denzel Valentine,933,0,3,7,
CHI_2020_21_G028,0022000450,2021-02-19,CHI,Garrett Temple,2009,1,10,-12,
CHI_2020_21_G028,0022000450,2021-02-19,CHI,Luke Kornet,339,0,0,4,
CHI_2020_21_G028,0022000450,2021-02-19,CHI,Patrick Williams,1884,1,6,-9,
CHI_2020_21_G028,0022000450,2021-02-19,CHI,Ryan Arcidiacono,1057,0,10,0,
CHI_2020_21_G028,0022000450,2021-02-19,CHI,Thaddeus Young,1221,0,12,1,
CHI_2020_21_G028,0022000450,2021-02-19,CHI,Tomas Satoransky,1276,0,10,9,
CHI_2020_21_G028,0022000450,2021-02-19,CHI,Wendell Carter Jr.,1495,1,15,-17,
CHI_2020_21_G028,0022000450,2021-02-19,CHI,Zach LaVine,2277,1,30,-13,
CHI_2020_21_G028,0022000450,2021-02-19,PHI,Danny Green,2224,1,13,19,
CHI_2020_21_G028,0022000450,2021-02-19,PHI,Dwight Howard,764,0,8,-15,
CHI_2020_21_G028,0022000450,2021-02-19,PHI,Furkan Korkmaz,687,0,2,-11,
CHI_2020_21_G028,0022000450,2021-02-19,PHI,Isaiah Joe,386,0,0,-2,
CHI_2020_21_G028,0022000450,2021-02-19,PHI,Joel Embiid,2116,1,50,22,
CHI_2020_21_G028,0022000450,2021-02-19,PHI,Matisse Thybulle,2198,1,2,16,
CHI_2020_21_G028,0022000450,2021-02-19,PHI,Mike Scott,517,0,0,-20,
CHI_2020_21_G028,0022000450,2021-02-19,PHI,Seth Curry,2281,1,9,15,
CHI_2020_21_G028,0022000450,2021-02-19,PHI,Terrance Ferguson,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G028,0022000450,2021-02-19,PHI,Tobias Harris,2207,1,22,22,
CHI_2020_21_G028,0022000450,2021-02-19,PHI,Tony Bradley,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G028,0022000450,2021-02-19,PHI,Tyrese Maxey,1020,0,6,-11,
CHI_2020_21_G028,0022000450,2021-02-19,PHI,Vincent Poirier,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G029,0022000460,2021-02-20,CHI,Coby White,2104,1,19,9,
CHI_2020_21_G029,0022000460,2021-02-20,CHI,Cristiano Felicio,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G029,0022000460,2021-02-20,CHI,Daniel Gafford,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G029,0022000460,2021-02-20,CHI,Denzel Valentine,918,0,0,-4,
CHI_2020_21_G029,0022000460,2021-02-20,CHI,Garrett Temple,1791,1,14,10,
CHI_2020_21_G029,0022000460,2021-02-20,CHI,Luke Kornet,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G029,0022000460,2021-02-20,CHI,Patrick Williams,2120,1,11,-1,
CHI_2020_21_G029,0022000460,2021-02-20,CHI,Ryan Arcidiacono,880,0,5,-1,
CHI_2020_21_G029,0022000460,2021-02-20,CHI,Thaddeus Young,1317,0,18,7,
CHI_2020_21_G029,0022000460,2021-02-20,CHI,Tomas Satoransky,1130,0,10,3,
CHI_2020_21_G029,0022000460,2021-02-20,CHI,Wendell Carter Jr.,1988,1,7,2,
CHI_2020_21_G029,0022000460,2021-02-20,CHI,Zach LaVine,2152,1,38,15,
CHI_2020_21_G029,0022000460,2021-02-20,SAC,Buddy Hield,2129,1,23,2,
CHI_2020_21_G029,0022000460,2021-02-20,SAC,Cory Joseph,2176,1,2,-3,
CHI_2020_21_G029,0022000460,2021-02-20,SAC,DaQuan Jeffries,1065,0,4,-1,
CHI_2020_21_G029,0022000460,2021-02-20,SAC,De'Aaron Fox,2379,1,20,-16,
CHI_2020_21_G029,0022000460,2021-02-20,SAC,Hassan Whiteside,978,1,12,-4,
CHI_2020_21_G029,0022000460,2021-02-20,SAC,Jabari Parker,525,0,2,-2,
CHI_2020_21_G029,0022000460,2021-02-20,SAC,Justin James,365,0,0,-4,
CHI_2020_21_G029,0022000460,2021-02-20,SAC,Kyle Guy,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G029,0022000460,2021-02-20,SAC,Marvin Bagley III,2116,1,26,-2,
CHI_2020_21_G029,0022000460,2021-02-20,SAC,Nemanja Bjelica,712,0,9,-3,
CHI_2020_21_G029,0022000460,2021-02-20,SAC,Richaun Holmes,0,0,0,0,DND - Injury/Illness
CHI_2020_21_G029,0022000460,2021-02-20,SAC,Tyrese Haliburton,1955,0,16,-7,
CHI_2020_21_G030,0022000474,2021-02-22,CHI,Coby White,1848,1,24,2,
CHI_2020_21_G030,0022000474,2021-02-22,CHI,Cristiano Felicio,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G030,0022000474,2021-02-22,CHI,Daniel Gafford,153,0,0,-3,
CHI_2020_21_G030,0022000474,2021-02-22,CHI,Denzel Valentine,1122,0,5,-16,
CHI_2020_21_G030,0022000474,2021-02-22,CHI,Garrett Temple,1715,1,9,39,
CHI_2020_21_G030,0022000474,2021-02-22,CHI,Luke Kornet,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G030,0022000474,2021-02-22,CHI,Patrick Williams,2052,1,14,28,
CHI_2020_21_G030,0022000474,2021-02-22,CHI,Ryan Arcidiacono,903,0,2,-4,
CHI_2020_21_G030,0022000474,2021-02-22,CHI,Thaddeus Young,1207,0,17,15,
CHI_2020_21_G030,0022000474,2021-02-22,CHI,Tomas Satoransky,1763,0,10,-2,
CHI_2020_21_G030,0022000474,2021-02-22,CHI,Wendell Carter Jr.,1729,1,18,5,
CHI_2020_21_G030,0022000474,2021-02-22,CHI,Zach LaVine,1908,1,21,36,
CHI_2020_21_G030,0022000474,2021-02-22,HOU,Ben McLemore,681,0,0,-6,
CHI_2020_21_G030,0022000474,2021-02-22,HOU,Danuel House Jr.,1562,1,15,-37,
CHI_2020_21_G030,0022000474,2021-02-22,HOU,David Nwaba,1611,0,22,8,
CHI_2020_21_G030,0022000474,2021-02-22,HOU,Eric Gordon,1679,1,13,-24,
CHI_2020_21_G030,0022000474,2021-02-22,HOU,Jae'Sean Tate,1887,1,12,-17,
CHI_2020_21_G030,0022000474,2021-02-22,HOU,John Wall,1572,1,15,-29,
CHI_2020_21_G030,0022000474,2021-02-22,HOU,Justin Patton,1287,0,4,8,
CHI_2020_21_G030,0022000474,2021-02-22,HOU,Mason Jones,521,0,3,8,
CHI_2020_21_G030,0022000474,2021-02-22,HOU,P.J. Tucker,1355,1,0,-23,
CHI_2020_21_G030,0022000474,2021-02-22,HOU,Rodions Kurucs,584,0,0,5,
CHI_2020_21_G030,0022000474,2021-02-22,HOU,Sterling Brown,1661,0,16,7,
CHI_2020_21_G030,0022000474,2021-02-22,HOU,Victor Oladipo,0,0,0,0,DNP - Injury/Illness
CHI_2020_21_G031,0022000493,2021-02-24,CHI,Coby White,1950,1,20,10,
CHI_2020_21_G031,0022000493,2021-02-24,CHI,Cristiano Felicio,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G031,0022000493,2021-02-24,CHI,Daniel Gafford,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G031,0022000493,2021-02-24,CHI,Denzel Valentine,1185,0,10,7,
CHI_2020_21_G031,0022000493,2021-02-24,CHI,Garrett Temple,2249,1,5,-4,
CHI_2020_21_G031,0022000493,2021-02-24,CHI,Luke Kornet,702,0,0,10,
CHI_2020_21_G031,0022000493,2021-02-24,CHI,Patrick Williams,1640,1,13,2,
CHI_2020_21_G031,0022000493,2021-02-24,CHI,Ryan Arcidiacono,558,0,3,3,
CHI_2020_21_G031,0022000493,2021-02-24,CHI,Thaddeus Young,1711,0,14,3,
CHI_2020_21_G031,0022000493,2021-02-24,CHI,Tomas Satoransky,1535,0,16,10,
CHI_2020_21_G031,0022000493,2021-02-24,CHI,Wendell Carter Jr.,1899,1,17,-2,
CHI_2020_21_G031,0022000493,2021-02-24,CHI,Zach LaVine,2471,1,35,-4,
CHI_2020_21_G031,0022000493,2021-02-24,MIN,Anthony Edwards,2217,1,21,5,
CHI_2020_21_G031,0022000493,2021-02-24,MIN,Ed Davis,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G031,0022000493,2021-02-24,MIN,Jaden McDaniels,934,0,2,-12,
CHI_2020_21_G031,0022000493,2021-02-24,MIN,Jake Layman,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G031,0022000493,2021-02-24,MIN,Jarred Vanderbilt,2059,1,16,-2,
CHI_2020_21_G031,0022000493,2021-02-24,MIN,Jarrett Culver,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G031,0022000493,2021-02-24,MIN,Jaylen Nowell,1157,0,12,-7,
CHI_2020_21_G031,0022000493,2021-02-24,MIN,Jordan McLaughlin,1217,0,0,-8,
CHI_2020_21_G031,0022000493,2021-02-24,MIN,Josh Okogie,956,0,4,-12,
CHI_2020_21_G031,0022000493,2021-02-24,MIN,Juancho Hernangomez,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G031,0022000493,2021-02-24,MIN,Karl-Anthony Towns,1860,1,24,12,
CHI_2020_21_G031,0022000493,2021-02-24,MIN,Malik Beasley,2225,1,25,5,
CHI_2020_21_G031,0022000493,2021-02-24,MIN,Naz Reid,1313,0,13,-17,
CHI_2020_21_G031,0022000493,2021-02-24,MIN,Ricky Rubio,1963,1,9,1,
CHI_2020_21_G032,0022000508,2021-02-26,CHI,Coby White,1870,1,19,-9,
CHI_2020_21_G032,0022000508,2021-02-26,CHI,Cristiano Felicio,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G032,0022000508,2021-02-26,CHI,Daniel Gafford,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G032,0022000508,2021-02-26,CHI,Denzel Valentine,1246,0,4,3,
CHI_2020_21_G032,0022000508,2021-02-26,CHI,Garrett Temple,1904,1,5,-13,
CHI_2020_21_G032,0022000508,2021-02-26,CHI,Luke Kornet,710,0,11,6,
CHI_2020_21_G032,0022000508,2021-02-26,CHI,Patrick Williams,2007,1,4,-11,
CHI_2020_21_G032,0022000508,2021-02-26,CHI,Ryan Arcidiacono,683,0,3,-3,
CHI_2020_21_G032,0022000508,2021-02-26,CHI,Thaddeus Young,1290,0,13,-7,
CHI_2020_21_G032,0022000508,2021-02-26,CHI,Tomas Satoransky,1234,0,12,4,
CHI_2020_21_G032,0022000508,2021-02-26,CHI,Wendell Carter Jr.,1474,1,2,-5,
CHI_2020_21_G032,0022000508,2021-02-26,CHI,Zach LaVine,1982,1,24,-10,
CHI_2020_21_G032,0022000508,2021-02-26,PHX,Abdel Nader,1048,0,4,-1,
CHI_2020_21_G032,0022000508,2021-02-26,PHX,Cameron Johnson,1076,0,8,12,
CHI_2020_21_G032,0022000508,2021-02-26,PHX,Cameron Payne,549,0,2,-21,
CHI_2020_21_G032,0022000508,2021-02-26,PHX,Chris Paul,2084,1,14,28,
CHI_2020_21_G032,0022000508,2021-02-26,PHX,Dario Saric,0,0,0,0,DNP - Injury/Illness
CHI_2020_21_G032,0022000508,2021-02-26,PHX,Deandre Ayton,2005,1,22,9,
CHI_2020_21_G032,0022000508,2021-02-26,PHX,Devin Booker,2100,1,22,10,
CHI_2020_21_G032,0022000508,2021-02-26,PHX,E'Twaun Moore,1036,0,2,1,
CHI_2020_21_G032,0022000508,2021-02-26,PHX,Frank Kaminsky,813,0,15,2,
CHI_2020_21_G032,0022000508,2021-02-26,PHX,Jae Crowder,1733,1,3,-1,
CHI_2020_21_G032,0022000508,2021-02-26,PHX,Jalen Smith,62,0,0,-2,
CHI_2020_21_G032,0022000508,2021-02-26,PHX,Jevon Carter,62,0,0,-2,
CHI_2020_21_G032,0022000508,2021-02-26,PHX,Langston Galloway,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G032,0022000508,2021-02-26,PHX,Mikal Bridges,1832,1,14,10,
CHI_2020_21_G033,0022000531,2021-03-01,CHI,Coby White,2226,1,20,-4,
CHI_2020_21_G033,0022000531,2021-03-01,CHI,Cristiano Felicio,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G033,0022000531,2021-03-01,CHI,Daniel Gafford,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G033,0022000531,2021-03-01,CHI,Denzel Valentine,1490,0,13,11,
CHI_2020_21_G033,0022000531,2021-03-01,CHI,Garrett Temple,1388,1,9,-11,
CHI_2020_21_G033,0022000531,2021-03-01,CHI,Luke Kornet,652,0,6,16,
CHI_2020_21_G033,0022000531,2021-03-01,CHI,Patrick Williams,1918,1,13,-23,
CHI_2020_21_G033,0022000531,2021-03-01,CHI,Ryan Arcidiacono,547,0,5,8,
CHI_2020_21_G033,0022000531,2021-03-01,CHI,Thaddeus Young,1709,0,12,4,
