event_id,game_id,date,team,player,person_id,seconds,comment,official_reference_url
2021-04-25_POR_MEM,0022000240,2021-04-25,POR,Norman Powell,1626181,2081,,https://www.nba.com/game/0022000240/box-score
2021-04-27_IND_POR,0022000929,2021-04-27,POR,Norman Powell,1626181,1199,,https://www.nba.com/game/0022000929/box-score
2021-04-28_MEM_POR,0022000939,2021-04-28,POR,Norman Powell,1626181,2197,,https://www.nba.com/game/0022000939/box-score
2021-04-30_BKN_POR,0022000952,2021-04-30,POR,Norman Powell,1626181,2036,,https://www.nba.com/game/0022000952/box-score
2021-05-02_BOS_POR,0022000968,2021-05-02,POR,Norman Powell,1626181,2339,,https://www.nba.com/game/0022000968/box-score
2021-05-03_ATL_POR,0022000978,2021-05-03,POR,Norman Powell,1626181,1942,,https://www.nba.com/game/0022000978/box-score
2021-05-05_CLE_POR,0022000991,2021-05-05,POR,Norman Powell,1626181,0,DND - Injury/Illness,https://www.nba.com/game/0022000991/box-score
2021-05-07_POR_LAL,0022001010,2021-05-07,POR,Norman Powell,1626181,2286,,https://www.nba.com/game/0022001010/box-score
2021-05-08_POR_SAS,0022001018,2021-05-08,POR,Norman Powell,1626181,1859,,https://www.nba.com/game/0022001018/box-score
2021-05-10_POR_HOU,0022001031,2021-05-10,POR,Norman Powell,1626181,2090,,https://www.nba.com/game/0022001031/box-score
2021-05-12_UTA_POR,0022001045,2021-05-12,POR,Norman Powell,1626181,2333,,https://www.nba.com/game/0022001045/box-score
2021-05-13_PHX_POR,0022001053,2021-05-13,POR,Norman Powell,1626181,2431,,https://www.nba.com/game/0022001053/box-score
2021-05-16_POR_DEN,0022001076,2021-05-16,POR,Norman Powell,1626181,1983,,https://www.nba.com/game/0022001076/box-score
2020-12-23_CHI_ATL,0022000015,2020-12-23,CHI,Otto Porter Jr.,203490,1402,,https://www.nba.com/game/0022000015/box-score
2020-12-26_CHI_IND,0022000026,2020-12-26,CHI,Otto Porter Jr.,203490,1147,,https://www.nba.com/game/0022000026/box-score
2020-12-27_CHI_GSW,0022000038,2020-12-27,CHI,Otto Porter Jr.,203490,1245,,https://www.nba.com/game/0022000038/box-score
2020-12-29_WAS_CHI,0022000050,2020-12-29,CHI,Otto Porter Jr.,203490,1761,,https://www.nba.com/game/0022000050/box-score
2020-12-31_WAS_CHI,0022000063,2020-12-31,CHI,Otto Porter Jr.,203490,1855,,https://www.nba.com/game/0022000063/box-score
2021-01-01_MIL_CHI,0022000073,2021-01-01,CHI,Otto Porter Jr.,203490,1327,,https://www.nba.com/game/0022000073/box-score
2021-01-03_CHI_DAL,0022000090,2021-01-03,CHI,Otto Porter Jr.,203490,1718,,https://www.nba.com/game/0022000090/box-score
2021-01-05_POR_CHI,0022000106,2021-01-05,CHI,Otto Porter Jr.,203490,1694,,https://www.nba.com/game/0022000106/box-score
2021-01-06_SAC_CHI,0022000117,2021-01-06,CHI,Otto Porter Jr.,203490,1583,,https://www.nba.com/game/0022000117/box-score
2021-01-08_LAL_CHI,0022000131,2021-01-08,CHI,Otto Porter Jr.,203490,385,,https://www.nba.com/game/0022000131/box-score
2021-01-15_OKC_CHI,0022000184,2021-01-15,CHI,Otto Porter Jr.,203490,1509,,https://www.nba.com/game/0022000184/box-score
2021-01-17_DAL_CHI,0022000198,2021-01-17,CHI,Otto Porter Jr.,203490,1382,,https://www.nba.com/game/0022000198/box-score
2021-01-22_CHA_CHI,0022000229,2021-01-22,CHI,Otto Porter Jr.,203490,1370,,https://www.nba.com/game/0022000229/box-score
2021-01-25_CHI_BOS,0022000262,2021-01-25,CHI,Otto Porter Jr.,203490,1375,,https://www.nba.com/game/0022000262/box-score
2021-01-30_CHI_POR,0022000298,2021-01-30,CHI,Otto Porter Jr.,203490,1449,,https://www.nba.com/game/0022000298/box-score
2021-02-01_CHI_NYK,0022000315,2021-02-01,CHI,Otto Porter Jr.,203490,1089,,https://www.nba.com/game/0022000315/box-score
2021-03-11_CHI_PHI,0022000572,2021-03-11,CHI,Otto Porter Jr.,203490,1060,,https://www.nba.com/game/0022000572/box-score
2021-03-12_CHI_MIA,0022000582,2021-03-12,CHI,Otto Porter Jr.,203490,748,,https://www.nba.com/game/0022000582/box-score
2021-03-14_CHI_TOR,0022000600,2021-03-14,CHI,Otto Porter Jr.,203490,1271,,https://www.nba.com/game/0022000600/box-score
2021-03-16_CHI_OKC,0022000612,2021-03-16,CHI,Otto Porter Jr.,203490,1170,,https://www.nba.com/game/0022000612/box-score
2021-03-17_CHI_SAS,0022000621,2021-03-17,CHI,Otto Porter Jr.,203490,915,,https://www.nba.com/game/0022000621/box-score
2021-03-19_DEN_CHI,0022000637,2021-03-19,CHI,Otto Porter Jr.,203490,1731,,https://www.nba.com/game/0022000637/box-score
2021-03-21_DET_CHI,0022000649,2021-03-21,CHI,Otto Porter Jr.,203490,1083,,https://www.nba.com/game/0022000649/box-score
2021-03-22_CHI_UTA,0022000656,2021-03-22,CHI,Otto Porter Jr.,203490,1172,,https://www.nba.com/game/0022000656/box-score
2021-03-24_CHI_CLE,0022000671,2021-03-24,CHI,Otto Porter Jr.,203490,978,,https://www.nba.com/game/0022000671/box-score
2021-03-28_LAL_ORL,0022000706,2021-03-28,ORL,Otto Porter Jr.,203490,1494,,https://www.nba.com/game/0022000706/box-score
2021-03-30_LAC_ORL,0022000720,2021-03-30,ORL,Otto Porter Jr.,203490,1260,,https://www.nba.com/game/0022000720/box-score
2021-04-01_NOP_ORL,0022000734,2021-04-01,ORL,Otto Porter Jr.,203490,1235,,https://www.nba.com/game/0022000734/box-score
2021-04-03_UTA_ORL,0022000752,2021-04-03,ORL,Otto Porter Jr.,203490,0,DND - Injury/Illness,https://www.nba.com/game/0022000752/box-score
2021-04-04_DEN_ORL,0022000761,2021-04-04,ORL,Otto Porter Jr.,203490,0,DND - Injury/Illness,https://www.nba.com/game/0022000761/box-score
2020-12-23_CHI_ATL,0022000015,2020-12-23,CHI,Patrick Williams,1630172,1983,,https://www.nba.com/game/0022000015/box-score
2020-12-26_CHI_IND,0022000026,2020-12-26,CHI,Patrick Williams,1630172,1324,,https://www.nba.com/game/0022000026/box-score
2020-12-27_CHI_GSW,0022000038,2020-12-27,CHI,Patrick Williams,1630172,1581,,https://www.nba.com/game/0022000038/box-score
2020-12-29_WAS_CHI,0022000050,2020-12-29,CHI,Patrick Williams,1630172,1221,,https://www.nba.com/game/0022000050/box-score
2020-12-31_WAS_CHI,0022000063,2020-12-31,CHI,Patrick Williams,1630172,1104,,https://www.nba.com/game/0022000063/box-score
2021-01-01_MIL_CHI,0022000073,2021-01-01,CHI,Patrick Williams,1630172,1526,,https://www.nba.com/game/0022000073/box-score
2021-01-03_CHI_DAL,0022000090,2021-01-03,CHI,Patrick Williams,1630172,1704,,https://www.nba.com/game/0022000090/box-score
2021-01-05_POR_CHI,0022000106,2021-01-05,CHI,Patrick Williams,1630172,1493,,https://www.nba.com/game/0022000106/box-score
2021-01-06_SAC_CHI,0022000117,2021-01-06,CHI,Patrick Williams,1630172,1331,,https://www.nba.com/game/0022000117/box-score
2021-01-08_LAL_CHI,0022000131,2021-01-08,CHI,Patrick Williams,1630172,2055,,https://www.nba.com/game/0022000131/box-score
2021-01-10_LAC_CHI,0022000142,2021-01-10,CHI,Patrick Williams,1630172,2146,,https://www.nba.com/game/0022000142/box-score
2021-01-15_OKC_CHI,0022000184,2021-01-15,CHI,Patrick Williams,1630172,2159,,https://www.nba.com/game/0022000184/box-score
2021-01-17_DAL_CHI,0022000198,2021-01-17,CHI,Patrick Williams,1630172,1355,,https://www.nba.com/game/0022000198/box-score
2021-01-22_CHA_CHI,0022000229,2021-01-22,CHI,Patrick Williams,1630172,964,,https://www.nba.com/game/0022000229/box-score
2021-01-23_CHI_LAL,0022000245,2021-01-23,CHI,Patrick Williams,1630172,1850,,https://www.nba.com/game/0022000245/box-score
2021-01-25_CHI_BOS,0022000262,2021-01-25,CHI,Patrick Williams,1630172,602,,https://www.nba.com/game/0022000262/box-score
2021-01-30_CHI_POR,0022000298,2021-01-30,CHI,Patrick Williams,1630172,1458,,https://www.nba.com/game/0022000298/box-score
2021-02-01_CHI_NYK,0022000315,2021-02-01,CHI,Patrick Williams,1630172,1681,,https://www.nba.com/game/0022000315/box-score
2021-02-03_CHI_NYK,0022000332,2021-02-03,CHI,Patrick Williams,1630172,1930,,https://www.nba.com/game/0022000332/box-score
2021-02-05_ORL_CHI,0022000344,2021-02-05,CHI,Patrick Williams,1630172,2032,,https://www.nba.com/game/0022000344/box-score
2021-02-06_ORL_CHI,0022000353,2021-02-06,CHI,Patrick Williams,1630172,2007,,https://www.nba.com/game/0022000353/box-score
2021-02-08_CHI_WAS,0022000368,2021-02-08,CHI,Patrick Williams,1630172,2122,,https://www.nba.com/game/0022000368/box-score
2021-02-10_CHI_NOP,0022000385,2021-02-10,CHI,Patrick Williams,1630172,2082,,https://www.nba.com/game/0022000385/box-score
2021-02-12_CHI_LAC,0022000400,2021-02-12,CHI,Patrick Williams,1630172,2099,,https://www.nba.com/game/0022000400/box-score
2021-02-15_IND_CHI,0022000420,2021-02-15,CHI,Patrick Williams,1630172,1592,,https://www.nba.com/game/0022000420/box-score
2021-02-17_CHI_DET,0022000564,2021-02-17,CHI,Patrick Williams,1630172,1770,,https://www.nba.com/game/0022000564/box-score
2021-02-19_PHI_CHI,0022000450,2021-02-19,CHI,Patrick Williams,1630172,1884,,https://www.nba.com/game/0022000450/box-score
2021-02-20_CHI_SAC,0022000460,2021-02-20,CHI,Patrick Williams,1630172,2120,,https://www.nba.com/game/0022000460/box-score
2021-02-22_HOU_CHI,0022000474,2021-02-22,CHI,Patrick Williams,1630172,2052,,https://www.nba.com/game/0022000474/box-score
2021-02-24_CHI_MIN,0022000493,2021-02-24,CHI,Patrick Williams,1630172,1640,,https://www.nba.com/game/0022000493/box-score
2021-02-26_CHI_PHX,0022000508,2021-02-26,CHI,Patrick Williams,1630172,2007,,https://www.nba.com/game/0022000508/box-score
2021-03-01_CHI_DEN,0022000531,2021-03-01,CHI,Patrick Williams,1630172,1918,,https://www.nba.com/game/0022000531/box-score
2021-03-03_NOP_CHI,0022000548,2021-03-03,CHI,Patrick Williams,1630172,1572,,https://www.nba.com/game/0022000548/box-score
2021-03-11_CHI_PHI,0022000572,2021-03-11,CHI,Patrick Williams,1630172,1908,,https://www.nba.com/game/0022000572/box-score
2021-03-12_CHI_MIA,0022000582,2021-03-12,CHI,Patrick Williams,1630172,1236,,https://www.nba.com/game/0022000582/box-score
2021-03-14_CHI_TOR,0022000600,2021-03-14,CHI,Patrick Williams,1630172,1594,,https://www.nba.com/game/0022000600/box-score
2021-03-16_CHI_OKC,0022000612,2021-03-16,CHI,Patrick Williams,1630172,1459,,https://www.nba.com/game/0022000612/box-score
2021-03-17_CHI_SAS,0022000621,2021-03-17,CHI,Patrick Williams,1630172,1925,,https://www.nba.com/game/0022000621/box-score
2021-03-19_DEN_CHI,0022000637,2021-03-19,CHI,Patrick Williams,1630172,1289,,https://www.nba.com/game/0022000637/box-score
2021-03-21_DET_CHI,0022000649,2021-03-21,CHI,Patrick Williams,1630172,2041,,https://www.nba.com/game/0022000649/box-score
2021-03-22_CHI_UTA,0022000656,2021-03-22,CHI,Patrick Williams,1630172,1835,,https://www.nba.com/game/0022000656/box-score
2021-03-24_CHI_CLE,0022000671,2021-03-24,CHI,Patrick Williams,1630172,1919,,https://www.nba.com/game/0022000671/box-score
2021-03-27_SAS_CHI,0022000697,2021-03-27,CHI,Patrick Williams,1630172,1143,,https://www.nba.com/game/0022000697/box-score
2021-03-29_GSW_CHI,0022000716,2021-03-29,CHI,Patrick Williams,1630172,1960,,https://www.nba.com/game/0022000716/box-score
2021-03-31_PHX_CHI,0022000730,2021-03-31,CHI,Patrick Williams,1630172,1890,,https://www.nba.com/game/0022000730/box-score
2021-04-02_UTA_CHI,0022000743,2021-04-02,CHI,Patrick Williams,1630172,1976,,https://www.nba.com/game/0022000743/box-score
2021-04-04_CHI_BKN,0022000755,2021-04-04,CHI,Patrick Williams,1630172,1839,,https://www.nba.com/game/0022000755/box-score
2021-04-06_IND_CHI,0022000769,2021-04-06,CHI,Patrick Williams,1630172,1841,,https://www.nba.com/game/0022000769/box-score
2021-04-08_TOR_CHI,0022000523,2021-04-08,CHI,Patrick Williams,1630172,1894,,https://www.nba.com/game/0022000523/box-score
2021-04-09_ATL_CHI,0022000791,2021-04-09,CHI,Patrick Williams,1630172,1548,,https://www.nba.com/game/0022000791/box-score
2021-04-11_MIN_CHI,0022000812,2021-04-11,CHI,Patrick Williams,1630172,1580,,https://www.nba.com/game/0022000812/box-score
2021-04-12_MEM_CHI,0022000278,2021-04-12,CHI,Patrick Williams,1630172,1638,,https://www.nba.com/game/0022000278/box-score
2021-04-14_CHI_ORL,0022000833,2021-04-14,CHI,Patrick Williams,1630172,1668,,https://www.nba.com/game/0022000833/box-score
2021-04-16_CHI_MEM,0022000850,2021-04-16,CHI,Patrick Williams,1630172,1791,,https://www.nba.com/game/0022000850/box-score
2021-04-17_CHI_CLE,0022000857,2021-04-17,CHI,Patrick Williams,1630172,1637,,https://www.nba.com/game/0022000857/box-score
2021-04-19_BOS_CHI,0022000869,2021-04-19,CHI,Patrick Williams,1630172,1966,,https://www.nba.com/game/0022000869/box-score
2021-04-21_CLE_CHI,0022000881,2021-04-21,CHI,Patrick Williams,1630172,1147,,https://www.nba.com/game/0022000881/box-score
2021-04-22_CHI_CHA,0022000896,2021-04-22,CHI,Patrick Williams,1630172,1392,,https://www.nba.com/game/0022000896/box-score
2021-04-24_MIA_CHI,0022000907,2021-04-24,CHI,Patrick Williams,1630172,1291,,https://www.nba.com/game/0022000907/box-score
2021-04-26_MIA_CHI,0022000922,2021-04-26,CHI,Patrick Williams,1630172,1342,,https://www.nba.com/game/0022000922/box-score
2021-04-28_NYK_CHI,0022000937,2021-04-28,CHI,Patrick Williams,1630172,1371,,https://www.nba.com/game/0022000937/box-score
2021-04-30_CHI_MIL,0022000954,2021-04-30,CHI,Patrick Williams,1630172,2106,,https://www.nba.com/game/0022000954/box-score
2021-05-01_ATL_CHI,0022000959,2021-05-01,CHI,Patrick Williams,1630172,1983,,https://www.nba.com/game/0022000959/box-score
2021-05-03_CHI_PHI,0022000979,2021-05-03,CHI,Patrick Williams,1630172,1660,,https://www.nba.com/game/0022000979/box-score
2021-05-06_CHA_CHI,0022000434,2021-05-06,CHI,Patrick Williams,1630172,1565,,https://www.nba.com/game/0022000434/box-score
2021-05-07_CHI_BOS,0022000160,2021-05-07,CHI,Patrick Williams,1630172,1605,,https://www.nba.com/game/0022000160/box-score
2021-05-09_DET_CHI,0022001023,2021-05-09,CHI,Patrick Williams,1630172,1380,,https://www.nba.com/game/0022001023/box-score
2021-05-11_CHI_BKN,0022001036,2021-05-11,CHI,Patrick Williams,1630172,1369,,https://www.nba.com/game/0022001036/box-score
2021-05-13_CHI_TOR,0022001051,2021-05-13,CHI,Patrick Williams,1630172,1099,,https://www.nba.com/game/0022001051/box-score
2021-05-15_BKN_CHI,0022001060,2021-05-15,CHI,Patrick Williams,1630172,1972,,https://www.nba.com/game/0022001060/box-score
2021-05-16_CHI_MIL,0022001068,2021-05-16,CHI,Patrick Williams,1630172,1778,,https://www.nba.com/game/0022001068/box-score
2020-12-23_DEN_SAC,0022000019,2020-12-23,DEN,R.J. Hampton,1630181,0,DNP - Coach's Decision,https://www.nba.com/game/0022000019/box-score
2020-12-25_DEN_LAC,0022000009,2020-12-25,DEN,R.J. Hampton,1630181,0,DNP - Coach's Decision,https://www.nba.com/game/0022000009/box-score
2020-12-28_DEN_HOU,0022000044,2020-12-28,DEN,R.J. Hampton,1630181,247,,https://www.nba.com/game/0022000044/box-score
2020-12-29_SAC_DEN,0022000055,2020-12-29,DEN,R.J. Hampton,1630181,25,,https://www.nba.com/game/0022000055/box-score
2021-01-01_DEN_PHX,0022000076,2021-01-01,DEN,R.J. Hampton,1630181,97,,https://www.nba.com/game/0022000076/box-score
2021-01-03_MIN_DEN,0022000088,2021-01-03,DEN,R.J. Hampton,1630181,56,,https://www.nba.com/game/0022000088/box-score
2021-01-05_DEN_MIN,0022000104,2021-01-05,DEN,R.J. Hampton,1630181,5,,https://www.nba.com/game/0022000104/box-score
2021-01-07_DEN_DAL,0022000120,2021-01-07,DEN,R.J. Hampton,1630181,0,DNP - Coach's Decision,https://www.nba.com/game/0022000120/box-score
2021-01-09_PHI_DEN,0022000133,2021-01-09,DEN,R.J. Hampton,1630181,322,,https://www.nba.com/game/0022000133/box-score
2021-01-10_NYK_DEN,0022000144,2021-01-10,DEN,R.J. Hampton,1630181,224,,https://www.nba.com/game/0022000144/box-score
2021-01-12_BKN_DEN,0022000158,2021-01-12,DEN,R.J. Hampton,1630181,1,,https://www.nba.com/game/0022000158/box-score
2021-01-14_DEN_GSW,0022000177,2021-01-14,DEN,R.J. Hampton,1630181,0,DNP - Coach's Decision,https://www.nba.com/game/0022000177/box-score
2021-01-17_DEN_UTA,0022000200,2021-01-17,DEN,R.J. Hampton,1630181,0,DNP - Coach's Decision,https://www.nba.com/game/0022000200/box-score
2021-01-19_DEN_OKC,0022000213,2021-01-19,DEN,R.J. Hampton,1630181,400,,https://www.nba.com/game/0022000213/box-score
2021-01-22_PHX_DEN,0022000238,2021-01-22,DEN,R.J. Hampton,1630181,0,DNP - Coach's Decision,https://www.nba.com/game/0022000238/box-score
2021-01-23_PHX_DEN,0022000248,2021-01-23,DEN,R.J. Hampton,1630181,0,DNP - Coach's Decision,https://www.nba.com/game/0022000248/box-score
2021-01-25_DAL_DEN,0022000265,2021-01-25,DEN,R.J. Hampton,1630181,345,,https://www.nba.com/game/0022000265/box-score
2021-01-27_MIA_DEN,0022000275,2021-01-27,DEN,R.J. Hampton,1630181,460,,https://www.nba.com/game/0022000275/box-score
2021-01-29_SAS_DEN,0022000296,2021-01-29,DEN,R.J. Hampton,1630181,34,,https://www.nba.com/game/0022000296/box-score
2021-01-31_DEN_UTA,0022000306,2021-01-31,DEN,R.J. Hampton,1630181,360,,https://www.nba.com/game/0022000306/box-score
2021-02-04_LAL_DEN,0022000341,2021-02-04,DEN,R.J. Hampton,1630181,173,,https://www.nba.com/game/0022000341/box-score
2021-02-06_SAC_DEN,0022000352,2021-02-06,DEN,R.J. Hampton,1630181,1650,,https://www.nba.com/game/0022000352/box-score
2021-02-08_DEN_MIL,0022000373,2021-02-08,DEN,R.J. Hampton,1630181,1005,,https://www.nba.com/game/0022000373/box-score
2021-02-10_DEN_CLE,0022000388,2021-02-10,DEN,R.J. Hampton,1630181,1145,,https://www.nba.com/game/0022000388/box-score
2021-02-12_DEN_OKC,0022000401,2021-02-12,DEN,R.J. Hampton,1630181,1133,,https://www.nba.com/game/0022000401/box-score
2021-02-14_DEN_LAL,0022000416,2021-02-14,DEN,R.J. Hampton,1630181,1223,,https://www.nba.com/game/0022000416/box-score
2021-02-16_BOS_DEN,0022000427,2021-02-16,DEN,R.J. Hampton,1630181,1435,,https://www.nba.com/game/0022000427/box-score
2021-02-17_WAS_DEN,0022000437,2021-02-17,DEN,R.J. Hampton,1630181,438,,https://www.nba.com/game/0022000437/box-score
2021-02-19_CLE_DEN,0022000563,2021-02-19,DEN,R.J. Hampton,1630181,1223,,https://www.nba.com/game/0022000563/box-score
2021-02-21_ATL_DEN,0022000470,2021-02-21,DEN,R.J. Hampton,1630181,644,,https://www.nba.com/game/0022000470/box-score
2021-02-23_DEN_POR,0022000487,2021-02-23,DEN,R.J. Hampton,1630181,0,DNP - Coach's Decision,https://www.nba.com/game/0022000487/box-score
2021-02-25_DEN_WAS,0022000502,2021-02-25,DEN,R.J. Hampton,1630181,0,DNP - Coach's Decision,https://www.nba.com/game/0022000502/box-score
2021-02-27_OKC_DEN,0022000518,2021-02-27,DEN,R.J. Hampton,1630181,554,,https://www.nba.com/game/0022000518/box-score
2021-03-19_DEN_CHI,0022000637,2021-03-19,DEN,R.J. Hampton,1630181,0,DNP - Coach's Decision,https://www.nba.com/game/0022000637/box-score
2021-03-21_DEN_NOP,0022000646,2021-03-21,DEN,R.J. Hampton,1630181,0,DNP - Coach's Decision,https://www.nba.com/game/0022000646/box-score
2021-03-23_ORL_DEN,0022000661,2021-03-23,DEN,R.J. Hampton,1630181,0,DNP - Coach's Decision,https://www.nba.com/game/0022000661/box-score
2021-03-24_TOR_DEN,0022000668,2021-03-24,DEN,R.J. Hampton,1630181,797,,https://www.nba.com/game/0022000668/box-score
2021-03-28_LAL_ORL,0022000706,2021-03-28,ORL,R.J. Hampton,1630181,1029,,https://www.nba.com/game/0022000706/box-score
2021-03-30_LAC_ORL,0022000720,2021-03-30,ORL,R.J. Hampton,1630181,821,,https://www.nba.com/game/0022000720/box-score
2021-04-01_NOP_ORL,0022000734,2021-04-01,ORL,R.J. Hampton,1630181,1050,,https://www.nba.com/game/0022000734/box-score
2021-04-03_UTA_ORL,0022000752,2021-04-03,ORL,R.J. Hampton,1630181,1848,,https://www.nba.com/game/0022000752/box-score
2021-04-04_DEN_ORL,0022000761,2021-04-04,ORL,R.J. Hampton,1630181,1964,,https://www.nba.com/game/0022000761/box-score
2021-04-07_ORL_WAS,0022000777,2021-04-07,ORL,R.J. Hampton,1630181,1650,,https://www.nba.com/game/0022000777/box-score
2021-04-09_ORL_IND,0022000790,2021-04-09,ORL,R.J. Hampton,1630181,1116,,https://www.nba.com/game/0022000790/box-score
2021-04-11_ORL_MIL,0022000808,2021-04-11,ORL,R.J. Hampton,1630181,1562,,https://www.nba.com/game/0022000808/box-score
2021-04-12_ORL_SAS,0022000816,2021-04-12,ORL,R.J. Hampton,1630181,1589,,https://www.nba.com/game/0022000816/box-score
2021-04-14_CHI_ORL,0022000833,2021-04-14,ORL,R.J. Hampton,1630181,1067,,https://www.nba.com/game/0022000833/box-score
2021-04-16_TOR_ORL,0022000849,2021-04-16,ORL,R.J. Hampton,1630181,1146,,https://www.nba.com/game/0022000849/box-score
2021-04-18_ORL_HOU,0022000864,2021-04-18,ORL,R.J. Hampton,1630181,1292,,https://www.nba.com/game/0022000864/box-score
2021-04-20_ATL_ORL,0022000876,2021-04-20,ORL,R.J. Hampton,1630181,1260,,https://www.nba.com/game/0022000876/box-score
2021-04-22_ORL_NOP,0022000893,2021-04-22,ORL,R.J. Hampton,1630181,1616,,https://www.nba.com/game/0022000893/box-score
2021-04-25_ORL_IND,0022000914,2021-04-25,ORL,R.J. Hampton,1630181,1738,,https://www.nba.com/game/0022000914/box-score
2021-04-26_ORL_LAL,0022000917,2021-04-26,ORL,R.J. Hampton,1630181,1478,,https://www.nba.com/game/0022000917/box-score
2021-04-28_CLE_ORL,0022000933,2021-04-28,ORL,R.J. Hampton,1630181,1221,,https://www.nba.com/game/0022000933/box-score
2021-04-30_MEM_ORL,0022000953,2021-04-30,ORL,R.J. Hampton,1630181,1371,,https://www.nba.com/game/0022000953/box-score
2021-05-01_ORL_MEM,0022000961,2021-05-01,ORL,R.J. Hampton,1630181,1816,,https://www.nba.com/game/0022000961/box-score
2021-05-03_DET_ORL,0022000975,2021-05-03,ORL,R.J. Hampton,1630181,2111,,https://www.nba.com/game/0022000975/box-score
2021-05-05_ORL_BOS,0022000990,2021-05-05,ORL,R.J. Hampton,1630181,1882,,https://www.nba.com/game/0022000990/box-score
2021-05-07_CHA_ORL,0022001004,2021-05-07,ORL,R.J. Hampton,1630181,1782,,https://www.nba.com/game/0022001004/box-score
2021-05-09_ORL_MIN,0022001022,2021-05-09,ORL,R.J. Hampton,1630181,1728,,https://www.nba.com/game/0022001022/box-score
2021-05-11_MIL_ORL,0022001038,2021-05-11,ORL,R.J. Hampton,1630181,1484,,https://www.nba.com/game/0022001038/box-score
2021-05-13_ATL_ORL,0022001049,2021-05-13,ORL,R.J. Hampton,1630181,1904,,https://www.nba.com/game/0022001049/box-score
2021-05-14_PHI_ORL,0022001055,2021-05-14,ORL,R.J. Hampton,1630181,1777,,https://www.nba.com/game/0022001055/box-score
2021-05-16_PHI_ORL,0022001075,2021-05-16,ORL,R.J. Hampton,1630181,0,DNP - Coach's Decision,https://www.nba.com/game/0022001075/box-score
2020-12-23_POR_UTA,0022000020,2020-12-23,POR,Rodney Hood,203918,830,,https://www.nba.com/game/0022000020/box-score
2020-12-26_POR_HOU,0022000029,2020-12-26,POR,Rodney Hood,203918,946,,https://www.nba.com/game/0022000029/box-score
2020-12-28_LAL_POR,0022000045,2020-12-28,POR,Rodney Hood,203918,932,,https://www.nba.com/game/0022000045/box-score
2020-12-30_LAC_POR,0022000061,2020-12-30,POR,Rodney Hood,203918,903,,https://www.nba.com/game/0022000061/box-score
2021-01-01_GSW_POR,0022000078,2021-01-01,POR,Rodney Hood,203918,322,,https://www.nba.com/game/0022000078/box-score
2021-01-07_POR_MIN,0022000122,2021-01-07,POR,Rodney Hood,203918,961,,https://www.nba.com/game/0022000122/box-score
2021-01-09_SAC_POR,0022000140,2021-01-09,POR,Rodney Hood,203918,897,,https://www.nba.com/game/0022000140/box-score
2021-01-11_POR_TOR,0022000155,2021-01-11,POR,Rodney Hood,203918,824,,https://www.nba.com/game/0022000155/box-score
2021-01-13_SAC_POR,0022000173,2021-01-13,POR,Rodney Hood,203918,610,,https://www.nba.com/game/0022000173/box-score
2021-01-14_POR_IND,0022000178,2021-01-14,POR,Rodney Hood,203918,628,,https://www.nba.com/game/0022000178/box-score
2021-01-16_POR_ATL,0022000195,2021-01-16,POR,Rodney Hood,203918,788,,https://www.nba.com/game/0022000195/box-score
2021-01-18_POR_SAS,0022000207,2021-01-18,POR,Rodney Hood,203918,1525,,https://www.nba.com/game/0022000207/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,Rodney Hood,203918,1621,,https://www.nba.com/game/0022000256/box-score
2021-01-25_POR_OKC,0022000267,2021-01-25,POR,Rodney Hood,203918,0,DNP - Coach's Decision,https://www.nba.com/game/0022000267/box-score
2021-01-28_HOU_POR,0022000287,2021-01-28,POR,Rodney Hood,203918,1181,,https://www.nba.com/game/0022000287/box-score
2021-01-30_CHI_POR,0022000298,2021-01-30,POR,Rodney Hood,203918,1642,,https://www.nba.com/game/0022000298/box-score
2021-02-01_MIL_POR,0022000316,2021-02-01,POR,Rodney Hood,203918,1010,,https://www.nba.com/game/0022000316/box-score
2021-02-02_WAS_POR,0022000559,2021-02-02,POR,Rodney Hood,203918,2106,,https://www.nba.com/game/0022000559/box-score
2021-02-04_PHI_POR,0022000337,2021-02-04,POR,Rodney Hood,203918,2052,,https://www.nba.com/game/0022000337/box-score
2021-02-06_NYK_POR,0022000351,2021-02-06,POR,Rodney Hood,203918,2035,,https://www.nba.com/game/0022000351/box-score
2021-02-09_POR_ORL,0022000380,2021-02-09,POR,Rodney Hood,203918,1019,,https://www.nba.com/game/0022000380/box-score
2021-02-11_POR_PHI,0022000394,2021-02-11,POR,Rodney Hood,203918,1431,,https://www.nba.com/game/0022000394/box-score
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,Rodney Hood,203918,748,,https://www.nba.com/game/0022000404/box-score
2021-02-17_NOP_POR,0022000441,2021-02-17,POR,Rodney Hood,203918,1124,,https://www.nba.com/game/0022000441/box-score
2021-02-20_POR_WAS,0022000464,2021-02-20,POR,Rodney Hood,203918,1019,,https://www.nba.com/game/0022000464/box-score
2021-02-22_PHX_POR,0022000477,2021-02-22,POR,Rodney Hood,203918,1187,,https://www.nba.com/game/0022000477/box-score
2021-02-23_DEN_POR,0022000487,2021-02-23,POR,Rodney Hood,203918,1044,,https://www.nba.com/game/0022000487/box-score
2021-02-26_LAL_POR,0022000512,2021-02-26,POR,Rodney Hood,203918,1083,,https://www.nba.com/game/0022000512/box-score
