season,date,game_id,team,player,person_id,seconds,start,comment,pts,fgm,fga,fg3m,fg3a,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf
2021-22,2021-11-10,0022100163,CHI,Matt Thomas,1629744,63,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-10,0022100163,CHI,Nikola Vucevic,202696,1929,1,,18,8,14,1,3,1,1,1,9,10,4,1,0,2,0
2021-22,2021-11-10,0022100163,CHI,Tony Bradley,1628396,372,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2021-22,2021-11-10,0022100163,CHI,Troy Brown Jr.,1628972,42,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-10,0022100163,CHI,Zach LaVine,203897,1906,1,,23,8,12,2,2,5,6,0,3,3,3,1,0,1,3
2021-22,2021-11-10,0022100164,CHA,LaMelo Ball,1630163,1948,1,,12,5,13,2,7,0,1,1,8,9,8,2,0,4,3
2021-22,2021-11-10,0022100165,NOP,Tomas Satoransky,203107,1138,0,,1,0,3,0,3,1,2,0,3,3,2,1,0,1,2
2021-22,2021-11-10,0022100166,SAS,Joe Wieskamp,1630580,194,0,,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-10,0022100166,SAS,Thaddeus Young,201152,1414,0,,17,7,10,0,0,3,6,3,1,4,8,2,0,1,1
2021-22,2021-11-10,0022100167,IND,Chris Duarte,1630537,1270,1,,6,2,9,2,7,0,0,0,3,3,1,0,0,1,1
2021-22,2021-11-11,0022100172,IND,Chris Duarte,1630537,1878,1,,11,5,14,1,4,0,2,0,5,5,0,0,0,1,2
2021-22,2021-11-12,0022100174,CHA,LaMelo Ball,1630163,2243,1,,12,4,13,0,5,4,5,1,16,17,9,5,1,4,2
2021-22,2021-11-12,0022100176,CLE,Denzel Valentine,1627756,219,0,,3,1,4,1,3,0,0,1,0,1,0,1,0,0,0
2021-22,2021-11-12,0022100179,NOP,Tomas Satoransky,203107,938,0,,2,1,3,0,0,0,0,0,1,1,6,1,0,0,2
2021-22,2021-11-12,0022100181,SAS,Thaddeus Young,201152,1445,0,,9,4,7,0,0,1,3,1,1,2,5,1,0,1,3
2021-22,2021-11-12,0022100183,CHI,Alex Caruso,1627936,1485,0,,4,2,5,0,3,0,0,0,3,3,5,1,0,1,4
2021-22,2021-11-12,0022100183,CHI,Alize Johnson,1628993,1271,0,,9,4,8,0,1,1,2,3,4,7,0,1,0,1,0
2021-22,2021-11-12,0022100183,CHI,Ayo Dosunmu,1630245,977,0,,6,2,6,2,3,0,0,0,0,0,1,0,0,2,1
2021-22,2021-11-12,0022100183,CHI,DeMar DeRozan,201942,2147,1,,18,4,13,1,3,9,10,1,1,2,5,1,0,2,3
2021-22,2021-11-12,0022100183,CHI,Derrick Jones Jr.,1627884,1230,0,,9,3,3,1,1,2,2,2,4,6,1,1,0,1,1
2021-22,2021-11-12,0022100183,CHI,Javonte Green,1629750,971,1,,3,1,5,0,3,1,2,0,4,4,0,0,0,1,3
2021-22,2021-11-12,0022100183,CHI,Lonzo Ball,1628366,2200,1,,5,2,11,1,7,0,0,0,3,3,3,4,1,2,0
2021-22,2021-11-12,0022100183,CHI,Marko Simonovic,1630250,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-12,0022100183,CHI,Matt Thomas,1629744,258,0,,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0
2021-22,2021-11-12,0022100183,CHI,Tony Bradley,1628396,816,1,,3,1,3,0,0,1,2,1,4,5,1,0,0,1,1
2021-22,2021-11-12,0022100183,CHI,Troy Brown Jr.,1628972,258,0,,5,2,2,1,1,0,0,0,0,0,0,0,0,1,0
2021-22,2021-11-12,0022100183,CHI,Tyler Cook,1629076,720,0,,6,2,3,0,0,2,2,0,2,2,2,0,0,1,1
2021-22,2021-11-12,0022100183,CHI,Zach LaVine,203897,2067,1,,23,10,17,2,4,1,2,0,6,6,0,1,0,7,2
2021-22,2021-11-13,0022100186,IND,Chris Duarte,1630537,1596,1,,7,3,6,1,2,0,0,2,3,5,3,2,0,2,1
2021-22,2021-11-13,0022100187,ORL,Wendell Carter Jr.,1628976,1926,1,,17,6,11,4,6,1,2,3,4,7,2,3,0,2,3
2021-22,2021-11-13,0022100188,NOP,Tomas Satoransky,203107,1057,0,,5,1,5,1,2,2,2,2,2,4,5,0,0,0,1
2021-22,2021-11-13,0022100190,CLE,Denzel Valentine,1627756,1378,0,,6,2,9,2,7,0,0,1,0,1,0,0,0,0,1
2021-22,2021-11-14,0022100192,SAS,Thaddeus Young,201152,1578,0,,17,8,14,0,0,1,3,4,5,9,2,1,0,1,3
2021-22,2021-11-14,0022100194,CHA,LaMelo Ball,1630163,2253,1,,21,8,17,4,8,1,1,0,7,7,5,3,0,4,5
2021-22,2021-11-14,0022100198,CHI,Alex Caruso,1627936,2320,1,,7,2,11,1,5,2,2,3,6,9,5,3,1,1,4
2021-22,2021-11-14,0022100198,CHI,Alize Johnson,1628993,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-14,0022100198,CHI,Ayo Dosunmu,1630245,1116,0,,4,2,4,0,1,0,0,0,4,4,2,1,0,2,2
2021-22,2021-11-14,0022100198,CHI,DeMar DeRozan,201942,2265,1,,35,12,16,1,1,10,11,1,6,7,5,0,0,2,3
2021-22,2021-11-14,0022100198,CHI,Derrick Jones Jr.,1627884,1080,0,,2,1,2,0,0,0,0,0,1,1,1,1,1,2,2
2021-22,2021-11-14,0022100198,CHI,Javonte Green,1629750,1333,0,,9,4,6,1,2,0,0,1,0,1,1,0,1,0,1
2021-22,2021-11-14,0022100198,CHI,Lonzo Ball,1628366,2035,1,,10,4,14,2,6,0,0,1,4,5,3,3,0,2,4
2021-22,2021-11-14,0022100198,CHI,Marko Simonovic,1630250,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-14,0022100198,CHI,Matt Thomas,1629744,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-14,0022100198,CHI,Tony Bradley,1628396,1425,1,,4,2,5,0,0,0,0,1,4,5,0,1,1,2,3
2021-22,2021-11-14,0022100198,CHI,Troy Brown Jr.,1628972,549,0,,0,0,1,0,1,0,0,0,5,5,0,0,0,0,0
2021-22,2021-11-14,0022100198,CHI,Tyler Cook,1629076,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-14,0022100198,CHI,Zach LaVine,203897,2277,1,,29,11,27,6,13,1,1,0,8,8,2,0,0,4,1
2021-22,2021-11-15,0022100199,CLE,Denzel Valentine,1627756,1322,0,,6,2,7,2,5,0,0,3,6,9,1,0,0,3,2
2021-22,2021-11-15,0022100201,NOP,Tomas Satoransky,203107,1015,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4
2021-22,2021-11-15,0022100202,ORL,Wendell Carter Jr.,1628976,2022,1,,15,6,8,3,3,0,0,2,7,9,2,1,1,3,3
2021-22,2021-11-15,0022100209,CHI,Alex Caruso,1627936,2067,1,,0,0,1,0,1,0,0,0,6,6,5,2,0,1,4
2021-22,2021-11-15,0022100209,CHI,Alize Johnson,1628993,188,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2021-22,2021-11-15,0022100209,CHI,Ayo Dosunmu,1630245,1252,0,,5,2,7,0,2,1,2,0,1,1,2,0,0,1,4
2021-22,2021-11-15,0022100209,CHI,Coby White,1629632,657,0,,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0
2021-22,2021-11-15,0022100209,CHI,DeMar DeRozan,201942,2107,1,,38,15,23,2,5,6,6,0,3,3,6,1,1,3,2
2021-22,2021-11-15,0022100209,CHI,Derrick Jones Jr.,1627884,977,0,,13,6,7,0,0,1,3,0,3,3,2,1,1,1,5
2021-22,2021-11-15,0022100209,CHI,Javonte Green,1629750,840,0,,2,1,3,0,1,0,0,0,1,1,0,2,0,1,0
2021-22,2021-11-15,0022100209,CHI,Lonzo Ball,1628366,2255,1,,27,10,13,7,10,0,0,2,5,7,8,2,0,4,2
2021-22,2021-11-15,0022100209,CHI,Matt Thomas,1629744,188,0,,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-15,0022100209,CHI,Tony Bradley,1628396,1633,1,,6,3,5,0,0,0,0,1,8,9,1,0,0,3,2
2021-22,2021-11-15,0022100209,CHI,Troy Brown Jr.,1628972,188,0,,4,2,3,0,1,0,0,0,0,0,0,1,0,0,0
2021-22,2021-11-15,0022100209,CHI,Tyler Cook,1629076,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-15,0022100209,CHI,Zach LaVine,203897,2048,1,,26,10,22,6,13,0,0,1,4,5,5,0,0,2,2
2021-22,2021-11-16,0022100212,SAS,Thaddeus Young,201152,1433,0,,10,5,11,0,0,0,1,1,3,4,5,2,0,3,2
2021-22,2021-11-17,0022100213,CHA,LaMelo Ball,1630163,2154,1,,11,4,18,2,7,1,1,2,4,6,14,2,0,5,3
2021-22,2021-11-17,0022100216,CLE,Denzel Valentine,1627756,633,0,,2,1,3,0,2,0,0,1,1,2,1,1,0,1,2
2021-22,2021-11-17,0022100217,NOP,Tomas Satoransky,203107,1000,0,,3,1,4,0,2,1,2,1,2,3,1,0,0,0,1
2021-22,2021-11-17,0022100218,ORL,Wendell Carter Jr.,1628976,1496,1,,11,5,11,1,4,0,2,2,6,8,2,1,0,1,4
2021-22,2021-11-17,0022100223,CHI,Alex Caruso,1627936,2256,1,,12,3,9,1,4,5,6,4,6,10,9,2,2,1,4
2021-22,2021-11-17,0022100223,CHI,Alize Johnson,1628993,114,0,,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
2021-22,2021-11-17,0022100223,CHI,Ayo Dosunmu,1630245,1022,0,,8,3,3,1,1,1,2,0,2,2,0,1,0,0,0
2021-22,2021-11-17,0022100223,CHI,Coby White,1629632,629,0,,0,0,2,0,2,0,0,0,1,1,1,0,0,0,1
2021-22,2021-11-17,0022100223,CHI,DeMar DeRozan,201942,2186,1,,22,7,19,1,5,7,8,1,3,4,5,1,2,5,3
2021-22,2021-11-17,0022100223,CHI,Derrick Jones Jr.,1627884,1218,0,,6,3,7,0,0,0,0,2,1,3,1,1,1,2,5
2021-22,2021-11-17,0022100223,CHI,Javonte Green,1629750,1212,0,,6,2,3,0,0,2,2,1,0,1,1,0,0,0,1
2021-22,2021-11-17,0022100223,CHI,Lonzo Ball,1628366,2242,1,,17,7,13,3,5,0,0,1,3,4,4,2,2,1,5
2021-22,2021-11-17,0022100223,CHI,Marko Simonovic,1630250,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-17,0022100223,CHI,Matt Thomas,1629744,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-17,0022100223,CHI,Tony Bradley,1628396,1279,1,,6,3,6,0,0,0,0,0,4,4,0,0,1,1,3
2021-22,2021-11-17,0022100223,CHI,Troy Brown Jr.,1628972,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-17,0022100223,CHI,Tyler Cook,1629076,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-17,0022100223,CHI,Zach LaVine,203897,2242,1,,30,11,20,7,12,1,2,0,6,6,2,0,1,4,0
2021-22,2021-11-18,0022100224,CLE,Denzel Valentine,1627756,520,0,,2,1,4,0,2,0,0,0,2,2,0,0,0,0,0
2021-22,2021-11-18,0022100227,SAS,Thaddeus Young,201152,243,0,,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0
2021-22,2021-11-19,0022100230,IND,Chris Duarte,1630537,813,1,,6,3,5,0,1,0,0,0,1,1,1,0,0,1,3
2021-22,2021-11-19,0022100230,CHA,LaMelo Ball,1630163,2365,1,,32,12,22,4,9,4,4,1,10,11,8,1,0,5,1
2021-22,2021-11-19,0022100233,ORL,Wendell Carter Jr.,1628976,1601,1,,1,0,5,0,4,1,2,2,7,9,3,0,1,3,3
2021-22,2021-11-19,0022100235,NOP,Tomas Satoransky,203107,1525,1,,4,2,5,0,0,0,0,2,3,5,2,0,0,1,3
2021-22,2021-11-19,0022100236,CHI,Alex Caruso,1627936,2058,1,,4,1,8,0,5,2,2,1,3,4,2,1,1,0,3
2021-22,2021-11-19,0022100236,CHI,Alize Johnson,1628993,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-19,0022100236,CHI,Ayo Dosunmu,1630245,1358,0,,10,4,8,2,4,0,0,4,4,8,0,1,0,1,2
2021-22,2021-11-19,0022100236,CHI,Coby White,1629632,654,0,,2,1,7,0,3,0,0,0,2,2,0,0,0,2,1
2021-22,2021-11-19,0022100236,CHI,DeMar DeRozan,201942,2182,1,,26,7,21,0,2,12,12,0,6,6,4,2,0,0,1
2021-22,2021-11-19,0022100236,CHI,Derrick Jones Jr.,1627884,1411,0,,16,7,10,0,1,2,2,3,5,8,0,0,1,1,4
2021-22,2021-11-19,0022100236,CHI,Javonte Green,1629750,1341,0,,5,1,3,1,1,2,2,6,3,9,1,1,1,2,4
2021-22,2021-11-19,0022100236,CHI,Lonzo Ball,1628366,2273,1,,7,3,9,1,6,0,0,0,3,3,6,1,0,1,1
2021-22,2021-11-19,0022100236,CHI,Marko Simonovic,1630250,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-19,0022100236,CHI,Matt Thomas,1629744,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-19,0022100236,CHI,Tony Bradley,1628396,914,1,,8,3,3,0,0,2,2,3,2,5,2,0,0,2,3
2021-22,2021-11-19,0022100236,CHI,Troy Brown Jr.,1628972,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-19,0022100236,CHI,Tyler Cook,1629076,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-19,0022100236,CHI,Zach LaVine,203897,2209,1,,36,14,24,4,9,4,4,0,5,5,4,1,0,2,1
2021-22,2021-11-20,0022100240,IND,Chris Duarte,1630537,1373,0,,8,4,10,0,1,0,0,0,4,4,1,2,0,1,1
2021-22,2021-11-20,0022100240,NOP,Tomas Satoransky,203107,1269,1,,2,1,3,0,1,0,0,1,3,4,0,0,0,2,0
2021-22,2021-11-20,0022100242,CHA,LaMelo Ball,1630163,2057,1,,15,5,18,3,7,2,2,3,6,9,11,2,1,1,2
2021-22,2021-11-20,0022100244,ORL,Wendell Carter Jr.,1628976,853,1,,8,3,6,2,3,0,1,0,2,2,2,0,0,0,4
2021-22,2021-11-21,0022100250,CHI,Alex Caruso,1627936,1802,1,,7,2,7,1,4,2,2,0,4,4,4,0,0,0,6
2021-22,2021-11-21,0022100250,CHI,Alize Johnson,1628993,246,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2021-22,2021-11-21,0022100250,CHI,Ayo Dosunmu,1630245,1193,0,,5,2,6,1,4,0,0,0,2,2,1,1,0,0,1
2021-22,2021-11-21,0022100250,CHI,Coby White,1629632,1259,0,,14,5,11,3,6,1,2,0,0,0,2,0,0,0,2
2021-22,2021-11-21,0022100250,CHI,DeMar DeRozan,201942,2261,1,,31,10,20,2,2,9,9,1,5,6,5,2,0,3,1
2021-22,2021-11-21,0022100250,CHI,Derrick Jones Jr.,1627884,1291,0,,8,3,6,1,1,1,2,4,3,7,0,0,0,0,3
2021-22,2021-11-21,0022100250,CHI,Javonte Green,1629750,955,0,,5,1,2,0,0,3,4,1,8,9,0,0,0,1,4
2021-22,2021-11-21,0022100250,CHI,Lonzo Ball,1628366,2134,1,,11,4,11,3,7,0,0,3,3,6,5,1,0,2,4
2021-22,2021-11-21,0022100250,CHI,Matt Thomas,1629744,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-21,0022100250,CHI,Tony Bradley,1628396,1089,1,,7,3,5,0,0,1,1,2,2,4,0,0,0,1,1
2021-22,2021-11-21,0022100250,CHI,Troy Brown Jr.,1628972,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-21,0022100250,CHI,Zach LaVine,203897,2170,1,,21,7,20,0,5,7,7,0,6,6,4,1,1,2,2
2021-22,2021-11-22,0022100253,CLE,Denzel Valentine,1627756,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-22,0022100253,CLE,Lauri Markkanen,1628374,1849,1,,22,7,17,3,9,5,5,2,6,8,1,0,1,1,1
2021-22,2021-11-22,0022100254,CHA,LaMelo Ball,1630163,2296,1,,28,10,24,3,9,5,7,1,12,13,7,3,1,6,1
2021-22,2021-11-22,0022100257,CHI,Alize Johnson,1628993,316,0,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2021-22,2021-11-22,0022100257,CHI,Ayo Dosunmu,1630245,1430,0,,7,3,4,1,2,0,0,0,1,1,1,0,1,0,3
2021-22,2021-11-22,0022100257,IND,Chris Duarte,1630537,1352,0,,9,3,11,2,6,1,2,0,6,6,3,1,1,2,0
2021-22,2021-11-22,0022100257,CHI,Coby White,1629632,1479,1,,4,2,10,0,3,0,0,0,5,5,3,0,0,0,4
2021-22,2021-11-22,0022100257,CHI,DeMar DeRozan,201942,1592,1,,18,8,16,0,1,2,2,0,1,1,2,1,0,4,2
2021-22,2021-11-22,0022100257,CHI,Derrick Jones Jr.,1627884,1121,0,,8,2,3,0,0,4,6,2,3,5,0,1,0,0,1
2021-22,2021-11-22,0022100257,CHI,Devon Dotson,1629653,404,0,,2,1,3,0,2,0,0,0,3,3,0,0,0,0,0
2021-22,2021-11-22,0022100257,CHI,Javonte Green,1629750,984,0,,3,1,2,0,0,1,2,1,3,4,0,2,0,0,2
2021-22,2021-11-22,0022100257,CHI,Lonzo Ball,1628366,1506,1,,0,0,7,0,4,0,0,0,5,5,2,0,1,1,1
2021-22,2021-11-22,0022100257,CHI,Marko Simonovic,1630250,404,0,,1,0,1,0,1,1,2,0,1,1,0,0,0,1,0
2021-22,2021-11-22,0022100257,CHI,Matt Thomas,1629744,720,0,,5,2,7,1,4,0,0,0,1,1,0,1,0,0,1
2021-22,2021-11-22,0022100257,CHI,Tony Bradley,1628396,1039,1,,6,3,4,0,0,0,0,0,5,5,0,0,0,0,1
2021-22,2021-11-22,0022100257,CHI,Troy Brown Jr.,1628972,1822,0,,6,2,9,1,4,1,2,1,4,5,2,0,0,0,1
2021-22,2021-11-22,0022100257,CHI,Tyler Cook,1629076,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-22,0022100257,CHI,Zach LaVine,203897,1583,1,,17,7,18,3,7,0,1,1,1,2,3,0,0,3,0
2021-22,2021-11-22,0022100258,ORL,Wendell Carter Jr.,1628976,1656,1,,8,3,6,0,3,2,2,0,10,10,3,0,1,2,0
2021-22,2021-11-22,0022100259,NOP,Tomas Satoransky,203107,773,1,,2,1,3,0,1,0,0,1,0,1,0,0,0,1,2
2021-22,2021-11-22,0022100260,SAS,Thaddeus Young,201152,296,0,,4,2,4,0,0,0,0,1,0,1,0,0,0,0,0
2021-22,2021-11-24,0022100267,CLE,Denzel Valentine,1627756,331,0,,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0
2021-22,2021-11-24,0022100267,CLE,Lauri Markkanen,1628374,2148,1,,14,5,13,2,7,2,2,2,9,11,0,1,0,1,2
2021-22,2021-11-24,0022100268,IND,Chris Duarte,1630537,1803,0,,17,7,18,3,10,0,2,0,2,2,1,0,1,3,3
2021-22,2021-11-24,0022100269,CHA,LaMelo Ball,1630163,1542,1,,22,7,17,4,9,4,4,1,3,4,4,0,0,2,4
2021-22,2021-11-24,0022100269,ORL,Wendell Carter Jr.,1628976,1925,1,,14,6,9,1,4,1,1,1,10,11,2,2,0,0,3
2021-22,2021-11-24,0022100271,CHI,Alex Caruso,1627936,1969,0,,15,6,10,3,5,0,0,1,3,4,2,3,0,0,2
2021-22,2021-11-24,0022100271,CHI,Alize Johnson,1628993,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-24,0022100271,CHI,Ayo Dosunmu,1630245,1040,0,,8,3,4,0,0,2,2,0,0,0,0,2,0,1,0
2021-22,2021-11-24,0022100271,CHI,Coby White,1629632,882,0,,3,1,5,1,4,0,0,0,1,1,2,0,0,0,2
2021-22,2021-11-24,0022100271,CHI,DeMar DeRozan,201942,2163,1,,17,6,19,0,4,5,5,0,5,5,7,1,0,2,1
2021-22,2021-11-24,0022100271,CHI,Derrick Jones Jr.,1627884,661,0,,0,0,2,0,0,0,0,1,1,2,1,0,1,0,1
2021-22,2021-11-24,0022100271,CHI,Devon Dotson,1629653,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-24,0022100271,CHI,Javonte Green,1629750,1610,1,,9,4,6,1,1,0,0,4,2,6,1,2,1,2,3
2021-22,2021-11-24,0022100271,CHI,Lonzo Ball,1628366,2231,1,,19,7,11,5,7,0,0,0,5,5,5,2,2,3,4
2021-22,2021-11-24,0022100271,CHI,Matt Thomas,1629744,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-24,0022100271,CHI,Nikola Vucevic,202696,1563,1,,14,6,16,2,5,0,0,1,12,13,4,1,1,2,6
2021-22,2021-11-24,0022100271,CHI,Tony Bradley,1628396,115,0,,0,0,1,0,0,0,0,1,1,2,0,0,0,0,1
2021-22,2021-11-24,0022100271,CHI,Troy Brown Jr.,1628972,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-24,0022100271,CHI,Tyler Cook,1629076,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-24,0022100271,CHI,Zach LaVine,203897,2166,1,,28,11,22,3,9,3,5,0,2,2,4,1,1,3,2
2021-22,2021-11-24,0022100275,NOP,Tomas Satoransky,203107,826,0,,4,1,4,0,1,2,3,1,1,2,5,1,0,0,2
2021-22,2021-11-24,0022100277,SAS,Thaddeus Young,201152,481,0,,6,3,4,0,0,0,0,2,2,4,0,0,0,1,2
2021-22,2021-11-26,0022100281,CHA,LaMelo Ball,1630163,1748,1,,10,4,10,0,3,2,3,1,5,6,13,1,0,4,2
2021-22,2021-11-26,0022100283,CHI,Alex Caruso,1627936,1515,0,,4,2,5,0,1,0,0,1,4,5,3,4,0,0,1
2021-22,2021-11-26,0022100283,CHI,Alize Johnson,1628993,141,0,,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2
2021-22,2021-11-26,0022100283,CHI,Ayo Dosunmu,1630245,1107,0,,8,3,4,2,3,0,0,0,1,1,2,0,0,1,1
2021-22,2021-11-26,0022100283,CHI,Coby White,1629632,1433,0,,20,9,11,2,4,0,1,0,4,4,2,1,0,1,1
2021-22,2021-11-26,0022100283,CHI,DeMar DeRozan,201942,1689,1,,23,7,16,3,3,6,6,0,5,5,4,0,0,0,2
2021-22,2021-11-26,0022100283,CHI,Derrick Jones Jr.,1627884,604,0,,2,1,2,0,0,0,0,1,1,2,0,0,0,0,6
2021-22,2021-11-26,0022100283,CHI,Devon Dotson,1629653,354,0,,0,0,0,0,0,0,0,0,2,2,3,0,0,1,2
2021-22,2021-11-26,0022100283,CHI,Javonte Green,1629750,1401,1,,5,2,7,1,2,0,0,1,7,8,0,1,0,4,2
2021-22,2021-11-26,0022100283,CHI,Lonzo Ball,1628366,1883,1,,13,4,7,4,7,1,2,0,4,4,6,5,0,3,2
2021-22,2021-11-26,0022100283,CHI,Matt Thomas,1629744,275,0,,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-26,0022100283,CHI,Nikola Vucevic,202696,1721,1,,16,7,13,1,4,1,5,2,6,8,3,0,1,2,3
2021-22,2021-11-26,0022100283,CHI,Tony Bradley,1628396,213,0,,4,2,2,0,0,0,0,0,1,1,0,0,0,0,0
2021-22,2021-11-26,0022100283,CHI,Troy Brown Jr.,1628972,354,0,,5,2,3,1,2,0,0,0,2,2,2,0,0,1,2
2021-22,2021-11-26,0022100283,CHI,Tyler Cook,1629076,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-26,0022100283,ORL,Wendell Carter Jr.,1628976,1793,1,,26,8,15,2,6,8,10,2,8,10,2,0,2,0,1
2021-22,2021-11-26,0022100283,CHI,Zach LaVine,203897,1710,1,,21,8,14,3,7,2,2,0,4,4,5,0,0,0,0
2021-22,2021-11-26,0022100284,IND,Chris Duarte,1630537,1389,0,,12,5,14,1,8,1,1,2,4,6,1,0,0,2,2
2021-22,2021-11-26,0022100287,SAS,Joe Wieskamp,1630580,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-26,0022100287,SAS,Thaddeus Young,201152,364,0,,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
2021-22,2021-11-26,0022100289,NOP,Tomas Satoransky,203107,528,0,,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2
2021-22,2021-11-27,0022100295,CLE,Denzel Valentine,1627756,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-27,0022100295,CLE,Lauri Markkanen,1628374,1938,1,,20,8,13,4,8,0,0,2,3,5,0,0,0,1,0
2021-22,2021-11-27,0022100295,ORL,Wendell Carter Jr.,1628976,1892,1,,19,8,13,1,4,2,2,3,8,11,1,2,0,0,0
2021-22,2021-11-27,0022100296,CHI,Alex Caruso,1627936,2047,0,,22,6,8,3,4,7,7,2,1,3,6,1,0,2,0
2021-22,2021-11-27,0022100296,CHI,Alize Johnson,1628993,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-27,0022100296,CHI,Ayo Dosunmu,1630245,547,0,,2,1,2,0,0,0,0,1,0,1,0,0,0,1,2
2021-22,2021-11-27,0022100296,CHI,Coby White,1629632,1173,0,,4,2,8,0,5,0,0,1,5,6,2,0,1,5,2
2021-22,2021-11-27,0022100296,CHI,DeMar DeRozan,201942,2432,1,,28,11,19,0,4,6,7,2,5,7,1,1,0,4,3
2021-22,2021-11-27,0022100296,CHI,Derrick Jones Jr.,1627884,975,0,,7,3,3,0,0,1,1,0,1,1,1,0,1,0,2
2021-22,2021-11-27,0022100296,CHI,Javonte Green,1629750,1032,1,,7,2,4,1,2,2,4,0,1,1,1,0,0,1,2
2021-22,2021-11-27,0022100296,CHI,Lonzo Ball,1628366,2202,1,,11,4,12,3,11,0,0,1,10,11,6,1,0,4,4
2021-22,2021-11-27,0022100296,CHI,Matt Thomas,1629744,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021-11-27,0022100296,CHI,Nikola Vucevic,202696,1786,1,,7,3,9,0,3,1,2,3,10,13,3,2,2,3,1
2021-22,2021-11-27,0022100296,CHI,Tony Bradley,1628396,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
