event_id,game_id,date,matchup,actual_wl,actual_margin,b2b_second_night,proxy,scenario,protagonist_rating,lamelo_rating,protagonist_impact,lamelo_impact,core_donor_impact,young_bridge_impact,base_impact,base_alt_margin,base_alt_wl,base_flip,fatigue_05_impact,fatigue_05_alt_margin,fatigue_05_alt_wl,fatigue_05_flip,fatigue_10_impact,fatigue_10_alt_margin,fatigue_10_alt_wl,fatigue_10_flip,no_bridge_alt_margin,no_bridge_alt_wl
CHI_2020_21_G033,0022000531,2021-03-01,CHI vs. DEN,L,-6,0,RAPTOR_EB,BASE,-0.8,-0.5,-0.483333,-0.302083,1.933612,0.000000,1.148195,-4.851805,L,0,0.000000,-4.851805,L,0,0.000000,-4.851805,L,0,-4.851805,L
CHI_2020_21_G034,0022000548,2021-03-03,CHI @ NOP,W,4,0,RAPTOR_EB,BASE,-0.8,-0.5,-0.483333,-0.302083,1.459336,0.000000,0.673919,4.673919,W,0,0.000000,4.673919,W,0,0.000000,4.673919,W,0,4.673919,W
CHI_2020_21_G035,0022000572,2021-03-11,CHI vs. PHI,L,-22,0,RAPTOR_EB,BASE,-0.8,-0.5,-0.483333,-0.302083,1.752859,0.000000,0.967442,-21.032558,L,0,0.000000,-21.032558,L,0,0.000000,-21.032558,L,0,-21.032558,L
CHI_2020_21_G036,0022000582,2021-03-12,CHI vs. MIA,L,-11,1,RAPTOR_EB,BASE,-0.8,-0.5,-0.483333,-0.302083,1.751313,-0.038813,0.927084,-10.072916,L,0,-0.604167,-10.677083,L,0,-1.208333,-11.281249,L,0,-10.034103,L
CHI_2020_21_G037,0022000600,2021-03-14,CHI vs. TOR,W,23,0,RAPTOR_EB,BASE,-0.8,-0.5,-0.483333,-0.302083,1.597808,0.000000,0.812391,23.812391,W,0,0.000000,23.812391,W,0,0.000000,23.812391,W,0,23.812391,W
CHI_2020_21_G038,0022000612,2021-03-16,CHI vs. OKC,W,21,0,RAPTOR_EB,BASE,-0.8,-0.5,-0.483333,-0.302083,1.254880,0.000000,0.469463,21.469463,W,0,0.000000,21.469463,W,0,0.000000,21.469463,W,0,21.469463,W
CHI_2020_21_G039,0022000621,2021-03-17,CHI vs. SAS,L,-7,1,RAPTOR_EB,BASE,-0.8,-0.5,-0.483333,-0.302083,1.609659,0.000000,0.824242,-6.175758,L,0,-0.604167,-6.779924,L,0,-1.208333,-7.384091,L,0,-6.175758,L
CHI_2020_21_G040,0022000637,2021-03-19,CHI @ DEN,L,-4,0,RAPTOR_EB,BASE,-0.8,-0.5,-0.483333,-0.302083,1.371357,0.000000,0.585940,-3.414060,L,0,0.000000,-3.414060,L,0,0.000000,-3.414060,L,0,-3.414060,L
CHI_2020_21_G041,0022000649,2021-03-21,CHI @ DET,W,14,0,RAPTOR_EB,BASE,-0.8,-0.5,-0.483333,-0.302083,1.792197,0.000000,1.006780,15.006780,W,0,0.000000,15.006780,W,0,0.000000,15.006780,W,0,15.006780,W
CHI_2020_21_G042,0022000656,2021-03-22,CHI vs. UTA,L,-25,1,RAPTOR_EB,BASE,-0.8,-0.5,-0.483333,-0.302083,1.761981,0.000000,0.976565,-24.023435,L,0,-0.604167,-24.627602,L,0,-1.208333,-25.231769,L,0,-24.023435,L
CHI_2020_21_G043,0022000671,2021-03-24,CHI vs. CLE,L,-9,0,RAPTOR_EB,BASE,-0.8,-0.5,-0.483333,-0.302083,1.831294,0.000000,1.045877,-7.954123,L,0,0.000000,-7.954123,L,0,0.000000,-7.954123,L,0,-7.954123,L
CHI_2020_21_G001,0022000015,2020-12-23,CHI vs. ATL,L,-20,0,RAPTOR_EB,HIGH,0.6,0.3,0.337500,0.156250,2.214715,0.000000,2.708465,-17.291535,L,0,0.000000,-17.291535,L,0,0.000000,-17.291535,L,0,-17.291535,L
CHI_2020_21_G002,0022000026,2020-12-26,CHI vs. IND,L,-19,0,RAPTOR_EB,HIGH,0.6,0.3,0.337500,0.156250,1.628477,0.000000,2.122227,-16.877773,L,0,0.000000,-16.877773,L,0,0.000000,-16.877773,L,0,-16.877773,L
CHI_2020_21_G003,0022000038,2020-12-27,CHI vs. GSW,L,-1,1,RAPTOR_EB,HIGH,0.6,0.3,0.337500,0.156250,1.880317,0.000000,2.374067,1.374067,W,1,-0.541667,0.832400,W,1,-1.083333,0.290734,W,1,1.374067,W
CHI_2020_21_G004,0022000050,2020-12-29,CHI @ WAS,W,8,0,RAPTOR_EB,HIGH,0.6,0.3,0.337500,0.156250,1.751727,0.000000,2.245477,10.245477,W,0,0.000000,10.245477,W,0,0.000000,10.245477,W,0,10.245477,W
CHI_2020_21_G005,0022000063,2020-12-31,CHI @ WAS,W,3,0,RAPTOR_EB,HIGH,0.6,0.3,0.337500,0.156250,1.827310,0.038813,2.359873,5.359873,W,0,0.000000,5.359873,W,0,0.000000,5.359873,W,0,5.321060,W
CHI_2020_21_G006,0022000073,2021-01-01,CHI @ MIL,L,-30,1,RAPTOR_EB,HIGH,0.6,0.3,0.337500,0.156250,1.892173,0.000000,2.385923,-27.614077,L,0,-0.541667,-28.155743,L,0,-1.083333,-28.697410,L,0,-27.614077,L
CHI_2020_21_G007,0022000090,2021-01-03,CHI vs. DAL,W,10,0,RAPTOR_EB,HIGH,0.6,0.3,0.337500,0.156250,2.105825,0.000000,2.599575,12.599575,W,0,0.000000,12.599575,W,0,0.000000,12.599575,W,0,12.599575,W
CHI_2020_21_G008,0022000106,2021-01-05,CHI @ POR,W,3,0,RAPTOR_EB,HIGH,0.6,0.3,0.337500,0.156250,2.031055,0.000000,2.524805,5.524805,W,0,0.000000,5.524805,W,0,0.000000,5.524805,W,0,5.524805,W
CHI_2020_21_G009,0022000117,2021-01-06,CHI @ SAC,L,-4,1,RAPTOR_EB,HIGH,0.6,0.3,0.337500,0.156250,1.954280,0.000000,2.448030,-1.551970,L,0,-0.541667,-2.093637,L,0,-1.083333,-2.635303,L,0,-1.551970,L
CHI_2020_21_G010,0022000131,2021-01-08,CHI @ LAL,L,-2,0,RAPTOR_EB,HIGH,0.6,0.3,0.337500,0.156250,2.097769,0.000000,2.591519,0.591519,W,1,0.000000,0.591519,W,1,0.000000,0.591519,W,1,0.591519,W
CHI_2020_21_G011,0022000142,2021-01-10,CHI @ LAC,L,-3,0,RAPTOR_EB,HIGH,0.6,0.3,0.350000,0.168750,2.290948,0.000000,2.809698,-0.190302,L,0,0.000000,-0.190302,L,0,0.000000,-0.190302,L,0,-0.190302,L
CHI_2020_21_G012,0022000184,2021-01-15,CHI @ OKC,L,-2,0,RAPTOR_EB,HIGH,0.6,0.3,0.350000,0.168750,2.375732,0.000000,2.894482,0.894482,W,1,0.000000,0.894482,W,1,0.000000,0.894482,W,1,0.894482,W
CHI_2020_21_G013,0022000198,2021-01-17,CHI @ DAL,W,16,0,RAPTOR_EB,HIGH,0.6,0.3,0.350000,0.168750,1.276511,0.000000,1.795261,17.795261,W,0,0.000000,17.795261,W,0,0.000000,17.795261,W,0,17.795261,W
CHI_2020_21_G014,0022000211,2021-01-18,CHI vs. HOU,W,5,1,RAPTOR_EB,HIGH,0.6,0.3,0.350000,0.168750,0.698811,0.000000,1.217561,6.217561,W,0,-0.572917,5.644644,W,0,-1.145833,5.071728,W,0,6.217561,W
CHI_2020_21_G015,0022000229,2021-01-22,CHI @ CHA,W,13,0,RAPTOR_EB,HIGH,0.6,0.3,0.350000,0.168750,1.456348,0.000000,1.975098,14.975098,W,0,0.000000,14.975098,W,0,0.000000,14.975098,W,0,14.975098,W
CHI_2020_21_G016,0022000245,2021-01-23,CHI vs. LAL,L,-11,1,RAPTOR_EB,HIGH,0.6,0.3,0.350000,0.168750,2.097577,0.000000,2.616327,-8.383673,L,0,-0.572917,-8.956590,L,0,-1.145833,-9.529506,L,0,-8.383673,L
CHI_2020_21_G017,0022000262,2021-01-25,CHI vs. BOS,L,-16,0,RAPTOR_EB,HIGH,0.6,0.3,0.350000,0.168750,0.985821,0.000000,1.504571,-14.495429,L,0,0.000000,-14.495429,L,0,0.000000,-14.495429,L,0,-14.495429,L
CHI_2020_21_G018,0022000298,2021-01-30,CHI vs. POR,L,-1,0,RAPTOR_EB,HIGH,0.6,0.3,0.350000,0.168750,1.786370,0.000000,2.305120,1.305120,W,1,0.000000,1.305120,W,1,0.000000,1.305120,W,1,1.305120,W
CHI_2020_21_G019,0022000315,2021-02-01,CHI vs. NYK,W,8,0,RAPTOR_EB,HIGH,0.6,0.3,0.362500,0.181250,2.102520,0.000000,2.646270,10.646270,W,0,0.000000,10.646270,W,0,0.000000,10.646270,W,0,10.646270,W
CHI_2020_21_G020,0022000332,2021-02-03,CHI vs. NYK,L,-4,0,RAPTOR_EB,HIGH,0.6,0.3,0.362500,0.181250,2.215695,0.000000,2.759445,-1.240555,L,0,0.000000,-1.240555,L,0,0.000000,-1.240555,L,0,-1.240555,L
CHI_2020_21_G021,0022000344,2021-02-05,CHI @ ORL,L,-4,0,RAPTOR_EB,HIGH,0.6,0.3,0.362500,0.181250,2.004962,0.000000,2.548712,-1.451288,L,0,0.000000,-1.451288,L,0,0.000000,-1.451288,L,0,-1.451288,L
CHI_2020_21_G022,0022000353,2021-02-06,CHI @ ORL,W,26,1,RAPTOR_EB,HIGH,0.6,0.3,0.362500,0.181250,1.837749,0.000000,2.381499,28.381499,W,0,-0.604167,27.777332,W,0,-1.208333,27.173165,W,0,28.381499,W
CHI_2020_21_G023,0022000368,2021-02-08,CHI vs. WAS,L,-4,0,RAPTOR_EB,HIGH,0.6,0.3,0.362500,0.181250,1.974770,0.000000,2.518520,-1.481480,L,0,0.000000,-1.481480,L,0,0.000000,-1.481480,L,0,-1.481480,L
CHI_2020_21_G024,0022000385,2021-02-10,CHI vs. NOP,W,13,0,RAPTOR_EB,HIGH,0.6,0.3,0.362500,0.181250,2.038568,0.000000,2.582318,15.582318,W,0,0.000000,15.582318,W,0,0.000000,15.582318,W,0,15.582318,W
CHI_2020_21_G025,0022000400,2021-02-12,CHI vs. LAC,L,-19,0,RAPTOR_EB,HIGH,0.6,0.3,0.362500,0.181250,1.836918,0.000000,2.380668,-16.619332,L,0,0.000000,-16.619332,L,0,0.000000,-16.619332,L,0,-16.619332,L
CHI_2020_21_G026,0022000420,2021-02-15,CHI @ IND,W,8,0,RAPTOR_EB,HIGH,0.6,0.3,0.362500,0.181250,1.732939,0.000000,2.276689,10.276689,W,0,0.000000,10.276689,W,0,0.000000,10.276689,W,0,10.276689,W
CHI_2020_21_G027,0022000564,2021-02-17,CHI vs. DET,W,3,0,RAPTOR_EB,HIGH,0.6,0.3,0.362500,0.181250,1.711708,0.000000,2.255458,5.255458,W,0,0.000000,5.255458,W,0,0.000000,5.255458,W,0,5.255458,W
CHI_2020_21_G028,0022000450,2021-02-19,CHI @ PHI,L,-7,0,RAPTOR_EB,HIGH,0.6,0.3,0.362500,0.181250,1.763389,0.000000,2.307139,-4.692861,L,0,0.000000,-4.692861,L,0,0.000000,-4.692861,L,0,-4.692861,L
CHI_2020_21_G029,0022000460,2021-02-20,CHI vs. SAC,W,8,1,RAPTOR_EB,HIGH,0.6,0.3,0.362500,0.181250,1.968444,0.000000,2.512194,10.512194,W,0,-0.604167,9.908027,W,0,-1.208333,9.303861,W,0,10.512194,W
CHI_2020_21_G030,0022000474,2021-02-22,CHI @ HOU,W,20,0,RAPTOR_EB,HIGH,0.6,0.3,0.362500,0.181250,1.814033,0.000000,2.357783,22.357783,W,0,0.000000,22.357783,W,0,0.000000,22.357783,W,0,22.357783,W
CHI_2020_21_G031,0022000493,2021-02-24,CHI vs. MIN,W,7,0,RAPTOR_EB,HIGH,0.6,0.3,0.362500,0.181250,1.638335,0.000000,2.182085,9.182085,W,0,0.000000,9.182085,W,0,0.000000,9.182085,W,0,9.182085,W
CHI_2020_21_G032,0022000508,2021-02-26,CHI vs. PHX,L,-9,0,RAPTOR_EB,HIGH,0.6,0.3,0.362500,0.181250,1.969186,0.000000,2.512936,-6.487064,L,0,0.000000,-6.487064,L,0,0.000000,-6.487064,L,0,-6.487064,L
CHI_2020_21_G033,0022000531,2021-03-01,CHI vs. DEN,L,-6,0,RAPTOR_EB,HIGH,0.6,0.3,0.362500,0.181250,1.933612,0.000000,2.477362,-3.522638,L,0,0.000000,-3.522638,L,0,0.000000,-3.522638,L,0,-3.522638,L
CHI_2020_21_G034,0022000548,2021-03-03,CHI @ NOP,W,4,0,RAPTOR_EB,HIGH,0.6,0.3,0.362500,0.181250,1.459336,0.000000,2.003086,6.003086,W,0,0.000000,6.003086,W,0,0.000000,6.003086,W,0,6.003086,W
CHI_2020_21_G035,0022000572,2021-03-11,CHI vs. PHI,L,-22,0,RAPTOR_EB,HIGH,0.6,0.3,0.362500,0.181250,1.752859,0.000000,2.296609,-19.703391,L,0,0.000000,-19.703391,L,0,0.000000,-19.703391,L,0,-19.703391,L
CHI_2020_21_G036,0022000582,2021-03-12,CHI vs. MIA,L,-11,1,RAPTOR_EB,HIGH,0.6,0.3,0.362500,0.181250,1.751313,-0.038813,2.256251,-8.743749,L,0,-0.604167,-9.347916,L,0,-1.208333,-9.952083,L,0,-8.704937,L
CHI_2020_21_G037,0022000600,2021-03-14,CHI vs. TOR,W,23,0,RAPTOR_EB,HIGH,0.6,0.3,0.362500,0.181250,1.597808,0.000000,2.141558,25.141558,W,0,0.000000,25.141558,W,0,0.000000,25.141558,W,0,25.141558,W
CHI_2020_21_G038,0022000612,2021-03-16,CHI vs. OKC,W,21,0,RAPTOR_EB,HIGH,0.6,0.3,0.362500,0.181250,1.254880,0.000000,1.798630,22.798630,W,0,0.000000,22.798630,W,0,0.000000,22.798630,W,0,22.798630,W
CHI_2020_21_G039,0022000621,2021-03-17,CHI vs. SAS,L,-7,1,RAPTOR_EB,HIGH,0.6,0.3,0.362500,0.181250,1.609659,0.000000,2.153409,-4.846591,L,0,-0.604167,-5.450758,L,0,-1.208333,-6.054924,L,0,-4.846591,L
CHI_2020_21_G040,0022000637,2021-03-19,CHI @ DEN,L,-4,0,RAPTOR_EB,HIGH,0.6,0.3,0.362500,0.181250,1.371357,0.000000,1.915107,-2.084893,L,0,0.000000,-2.084893,L,0,0.000000,-2.084893,L,0,-2.084893,L
CHI_2020_21_G041,0022000649,2021-03-21,CHI @ DET,W,14,0,RAPTOR_EB,HIGH,0.6,0.3,0.362500,0.181250,1.792197,0.000000,2.335947,16.335947,W,0,0.000000,16.335947,W,0,0.000000,16.335947,W,0,16.335947,W
CHI_2020_21_G042,0022000656,2021-03-22,CHI vs. UTA,L,-25,1,RAPTOR_EB,HIGH,0.6,0.3,0.362500,0.181250,1.761981,0.000000,2.305731,-22.694269,L,0,-0.604167,-23.298435,L,0,-1.208333,-23.902602,L,0,-22.694269,L
CHI_2020_21_G043,0022000671,2021-03-24,CHI vs. CLE,L,-9,0,RAPTOR_EB,HIGH,0.6,0.3,0.362500,0.181250,1.831294,0.000000,2.375044,-6.624956,L,0,0.000000,-6.624956,L,0,0.000000,-6.624956,L,0,-6.624956,L
CHI_2020_21_G001,0022000015,2020-12-23,CHI vs. ATL,L,-20,0,E_NET_EB,LOW,-4.6,-5.5,-2.587500,-2.864583,1.972023,0.000000,-3.480060,-23.480060,L,0,0.000000,-23.480060,L,0,0.000000,-23.480060,L,0,-23.480060,L
CHI_2020_21_G002,0022000026,2020-12-26,CHI vs. IND,L,-19,0,E_NET_EB,LOW,-4.6,-5.5,-2.587500,-2.864583,0.990272,0.000000,-4.461812,-23.461812,L,0,0.000000,-23.461812,L,0,0.000000,-23.461812,L,0,-23.461812,L
CHI_2020_21_G003,0022000038,2020-12-27,CHI vs. GSW,L,-1,1,E_NET_EB,LOW,-4.6,-5.5,-2.587500,-2.864583,1.354299,0.000000,-4.097785,-5.097785,L,0,-0.541667,-5.639451,L,0,-1.083333,-6.181118,L,0,-5.097785,L
CHI_2020_21_G004,0022000050,2020-12-29,CHI @ WAS,W,8,0,E_NET_EB,LOW,-4.6,-5.5,-2.587500,-2.864583,1.467476,0.000000,-3.984608,4.015392,W,0,0.000000,4.015392,W,0,0.000000,4.015392,W,0,4.015392,W
CHI_2020_21_G005,0022000063,2020-12-31,CHI @ WAS,W,3,0,E_NET_EB,LOW,-4.6,-5.5,-2.587500,-2.864583,1.429816,0.033752,-3.988515,-0.988515,L,1,0.000000,-0.988515,L,1,0.000000,-0.988515,L,1,-1.022267,L
CHI_2020_21_G006,0022000073,2021-01-01,CHI @ MIL,L,-30,1,E_NET_EB,LOW,-4.6,-5.5,-2.587500,-2.864583,1.325659,0.000000,-4.126425,-34.126425,L,0,-0.541667,-34.668091,L,0,-1.083333,-35.209758,L,0,-34.126425,L
CHI_2020_21_G007,0022000090,2021-01-03,CHI vs. DAL,W,10,0,E_NET_EB,LOW,-4.6,-5.5,-2.587500,-2.864583,1.870589,0.000000,-3.581494,6.418506,W,0,0.000000,6.418506,W,0,0.000000,6.418506,W,0,6.418506,W
CHI_2020_21_G008,0022000106,2021-01-05,CHI @ POR,W,3,0,E_NET_EB,LOW,-4.6,-5.5,-2.587500,-2.864583,1.667721,0.000000,-3.784362,-0.784362,L,1,0.000000,-0.784362,L,1,0.000000,-0.784362,L,1,-0.784362,L
CHI_2020_21_G009,0022000117,2021-01-06,CHI @ SAC,L,-4,1,E_NET_EB,LOW,-4.6,-5.5,-2.587500,-2.864583,1.487532,0.000000,-3.964552,-7.964552,L,0,-0.541667,-8.506218,L,0,-1.083333,-9.047885,L,0,-7.964552,L
CHI_2020_21_G010,0022000131,2021-01-08,CHI @ LAL,L,-2,0,E_NET_EB,LOW,-4.6,-5.5,-2.587500,-2.864583,1.537240,0.000000,-3.914843,-5.914843,L,0,0.000000,-5.914843,L,0,0.000000,-5.914843,L,0,-5.914843,L
CHI_2020_21_G011,0022000142,2021-01-10,CHI @ LAC,L,-3,0,E_NET_EB,LOW,-4.6,-5.5,-2.683333,-3.093750,1.917805,0.000000,-3.859279,-6.859279,L,0,0.000000,-6.859279,L,0,0.000000,-6.859279,L,0,-6.859279,L
CHI_2020_21_G012,0022000184,2021-01-15,CHI @ OKC,L,-2,0,E_NET_EB,LOW,-4.6,-5.5,-2.683333,-3.093750,2.229849,0.000000,-3.547235,-5.547235,L,0,0.000000,-5.547235,L,0,0.000000,-5.547235,L,0,-5.547235,L
CHI_2020_21_G013,0022000198,2021-01-17,CHI @ DAL,W,16,0,E_NET_EB,LOW,-4.6,-5.5,-2.683333,-3.093750,1.064310,0.000000,-4.712773,11.287227,W,0,0.000000,11.287227,W,0,0.000000,11.287227,W,0,11.287227,W
CHI_2020_21_G014,0022000211,2021-01-18,CHI vs. HOU,W,5,1,E_NET_EB,LOW,-4.6,-5.5,-2.683333,-3.093750,-0.355251,0.000000,-6.132334,-1.132334,L,1,-0.572917,-1.705251,L,1,-1.145833,-2.278167,L,1,-1.132334,L
CHI_2020_21_G015,0022000229,2021-01-22,CHI @ CHA,W,13,0,E_NET_EB,LOW,-4.6,-5.5,-2.683333,-3.093750,0.532151,0.000000,-5.244933,7.755067,W,0,0.000000,7.755067,W,0,0.000000,7.755067,W,0,7.755067,W
CHI_2020_21_G016,0022000245,2021-01-23,CHI vs. LAL,L,-11,1,E_NET_EB,LOW,-4.6,-5.5,-2.683333,-3.093750,1.765759,0.000000,-4.011324,-15.011324,L,0,-0.572917,-15.584241,L,0,-1.145833,-16.157158,L,0,-15.011324,L
CHI_2020_21_G017,0022000262,2021-01-25,CHI vs. BOS,L,-16,0,E_NET_EB,LOW,-4.6,-5.5,-2.683333,-3.093750,-0.502618,0.000000,-6.279701,-22.279701,L,0,0.000000,-22.279701,L,0,0.000000,-22.279701,L,0,-22.279701,L
CHI_2020_21_G018,0022000298,2021-01-30,CHI vs. POR,L,-1,0,E_NET_EB,LOW,-4.6,-5.5,-2.683333,-3.093750,1.716833,0.000000,-4.060250,-5.060250,L,0,0.000000,-5.060250,L,0,0.000000,-5.060250,L,0,-5.060250,L
CHI_2020_21_G019,0022000315,2021-02-01,CHI vs. NYK,W,8,0,E_NET_EB,LOW,-4.6,-5.5,-2.779167,-3.322917,2.127731,0.000000,-3.974352,4.025648,W,0,0.000000,4.025648,W,0,0.000000,4.025648,W,0,4.025648,W
CHI_2020_21_G020,0022000332,2021-02-03,CHI vs. NYK,L,-4,0,E_NET_EB,LOW,-4.6,-5.5,-2.779167,-3.322917,1.754135,0.000000,-4.347948,-8.347948,L,0,0.000000,-8.347948,L,0,0.000000,-8.347948,L,0,-8.347948,L
CHI_2020_21_G021,0022000344,2021-02-05,CHI @ ORL,L,-4,0,E_NET_EB,LOW,-4.6,-5.5,-2.779167,-3.322917,1.397781,0.000000,-4.704302,-8.704302,L,0,0.000000,-8.704302,L,0,0.000000,-8.704302,L,0,-8.704302,L
CHI_2020_21_G022,0022000353,2021-02-06,CHI @ ORL,W,26,1,E_NET_EB,LOW,-4.6,-5.5,-2.779167,-3.322917,1.216101,0.000000,-4.885982,21.114018,W,0,-0.604167,20.509851,W,0,-1.208333,19.905685,W,0,21.114018,W
CHI_2020_21_G023,0022000368,2021-02-08,CHI vs. WAS,L,-4,0,E_NET_EB,LOW,-4.6,-5.5,-2.779167,-3.322917,1.397348,0.000000,-4.704736,-8.704736,L,0,0.000000,-8.704736,L,0,0.000000,-8.704736,L,0,-8.704736,L
CHI_2020_21_G024,0022000385,2021-02-10,CHI vs. NOP,W,13,0,E_NET_EB,LOW,-4.6,-5.5,-2.779167,-3.322917,1.368050,0.000000,-4.734033,8.265967,W,0,0.000000,8.265967,W,0,0.000000,8.265967,W,0,8.265967,W
CHI_2020_21_G025,0022000400,2021-02-12,CHI vs. LAC,L,-19,0,E_NET_EB,LOW,-4.6,-5.5,-2.779167,-3.322917,1.327660,0.000000,-4.774423,-23.774423,L,0,0.000000,-23.774423,L,0,0.000000,-23.774423,L,0,-23.774423,L
CHI_2020_21_G026,0022000420,2021-02-15,CHI @ IND,W,8,0,E_NET_EB,LOW,-4.6,-5.5,-2.779167,-3.322917,0.680009,0.000000,-5.422075,2.577925,W,0,0.000000,2.577925,W,0,0.000000,2.577925,W,0,2.577925,W
CHI_2020_21_G027,0022000564,2021-02-17,CHI vs. DET,W,3,0,E_NET_EB,LOW,-4.6,-5.5,-2.779167,-3.322917,0.889909,0.000000,-5.212174,-2.212174,L,1,0.000000,-2.212174,L,1,0.000000,-2.212174,L,1,-2.212174,L
CHI_2020_21_G028,0022000450,2021-02-19,CHI @ PHI,L,-7,0,E_NET_EB,LOW,-4.6,-5.5,-2.779167,-3.322917,1.221516,0.000000,-4.880568,-11.880568,L,0,0.000000,-11.880568,L,0,0.000000,-11.880568,L,0,-11.880568,L
CHI_2020_21_G029,0022000460,2021-02-20,CHI vs. SAC,W,8,1,E_NET_EB,LOW,-4.6,-5.5,-2.779167,-3.322917,1.532069,0.000000,-4.570014,3.429986,W,0,-0.604167,2.825819,W,0,-1.208333,2.221652,W,0,3.429986,W
CHI_2020_21_G030,0022000474,2021-02-22,CHI @ HOU,W,20,0,E_NET_EB,LOW,-4.6,-5.5,-2.779167,-3.322917,1.263611,0.000000,-4.838472,15.161528,W,0,0.000000,15.161528,W,0,0.000000,15.161528,W,0,15.161528,W
CHI_2020_21_G031,0022000493,2021-02-24,CHI vs. MIN,W,7,0,E_NET_EB,LOW,-4.6,-5.5,-2.779167,-3.322917,0.750605,0.000000,-5.351479,1.648521,W,0,0.000000,1.648521,W,0,0.000000,1.648521,W,0,1.648521,W
CHI_2020_21_G032,0022000508,2021-02-26,CHI vs. PHX,L,-9,0,E_NET_EB,LOW,-4.6,-5.5,-2.779167,-3.322917,1.255894,0.000000,-4.846189,-13.846189,L,0,0.000000,-13.846189,L,0,0.000000,-13.846189,L,0,-13.846189,L
CHI_2020_21_G033,0022000531,2021-03-01,CHI vs. DEN,L,-6,0,E_NET_EB,LOW,-4.6,-5.5,-2.779167,-3.322917,1.136960,0.000000,-4.965123,-10.965123,L,0,0.000000,-10.965123,L,0,0.000000,-10.965123,L,0,-10.965123,L
CHI_2020_21_G034,0022000548,2021-03-03,CHI @ NOP,W,4,0,E_NET_EB,LOW,-4.6,-5.5,-2.779167,-3.322917,0.956324,0.000000,-5.145759,-1.145759,L,1,0.000000,-1.145759,L,1,0.000000,-1.145759,L,1,-1.145759,L
CHI_2020_21_G035,0022000572,2021-03-11,CHI vs. PHI,L,-22,0,E_NET_EB,LOW,-4.6,-5.5,-2.779167,-3.322917,1.542319,0.000000,-4.559765,-26.559765,L,0,0.000000,-26.559765,L,0,0.000000,-26.559765,L,0,-26.559765,L
CHI_2020_21_G036,0022000582,2021-03-12,CHI vs. MIA,L,-11,1,E_NET_EB,LOW,-4.6,-5.5,-2.779167,-3.322917,1.070183,-0.033752,-5.065652,-16.065652,L,0,-0.604167,-16.669819,L,0,-1.208333,-17.273985,L,0,-16.031900,L
CHI_2020_21_G037,0022000600,2021-03-14,CHI vs. TOR,W,23,0,E_NET_EB,LOW,-4.6,-5.5,-2.779167,-3.322917,0.705437,0.000000,-5.396646,17.603354,W,0,0.000000,17.603354,W,0,0.000000,17.603354,W,0,17.603354,W
CHI_2020_21_G038,0022000612,2021-03-16,CHI vs. OKC,W,21,0,E_NET_EB,LOW,-4.6,-5.5,-2.779167,-3.322917,0.673754,0.000000,-5.428329,15.571671,W,0,0.000000,15.571671,W,0,0.000000,15.571671,W,0,15.571671,W
CHI_2020_21_G039,0022000621,2021-03-17,CHI vs. SAS,L,-7,1,E_NET_EB,LOW,-4.6,-5.5,-2.779167,-3.322917,1.102096,0.000000,-4.999988,-11.999988,L,0,-0.604167,-12.604154,L,0,-1.208333,-13.208321,L,0,-11.999988,L
CHI_2020_21_G040,0022000637,2021-03-19,CHI @ DEN,L,-4,0,E_NET_EB,LOW,-4.6,-5.5,-2.779167,-3.322917,1.366691,0.000000,-4.735392,-8.735392,L,0,0.000000,-8.735392,L,0,0.000000,-8.735392,L,0,-8.735392,L
CHI_2020_21_G041,0022000649,2021-03-21,CHI @ DET,W,14,0,E_NET_EB,LOW,-4.6,-5.5,-2.779167,-3.322917,2.188042,0.000000,-3.914042,10.085958,W,0,0.000000,10.085958,W,0,0.000000,10.085958,W,0,10.085958,W
CHI_2020_21_G042,0022000656,2021-03-22,CHI vs. UTA,L,-25,1,E_NET_EB,LOW,-4.6,-5.5,-2.779167,-3.322917,2.007723,0.000000,-4.094360,-29.094360,L,0,-0.604167,-29.698527,L,0,-1.208333,-30.302693,L,0,-29.094360,L
CHI_2020_21_G043,0022000671,2021-03-24,CHI vs. CLE,L,-9,0,E_NET_EB,LOW,-4.6,-5.5,-2.779167,-3.322917,1.958853,0.000000,-4.143230,-13.143230,L,0,0.000000,-13.143230,L,0,0.000000,-13.143230,L,0,-13.143230,L
CHI_2020_21_G001,0022000015,2020-12-23,CHI vs. ATL,L,-20,0,E_NET_EB,BASE,-2,-3.2,-1.125000,-1.666667,1.972023,0.000000,-0.819644,-20.819644,L,0,0.000000,-20.819644,L,0,0.000000,-20.819644,L,0,-20.819644,L
CHI_2020_21_G002,0022000026,2020-12-26,CHI vs. IND,L,-19,0,E_NET_EB,BASE,-2,-3.2,-1.125000,-1.666667,0.990272,0.000000,-1.801395,-20.801395,L,0,0.000000,-20.801395,L,0,0.000000,-20.801395,L,0,-20.801395,L
CHI_2020_21_G003,0022000038,2020-12-27,CHI vs. GSW,L,-1,1,E_NET_EB,BASE,-2,-3.2,-1.125000,-1.666667,1.354299,0.000000,-1.437368,-2.437368,L,0,-0.541667,-2.979035,L,0,-1.083333,-3.520701,L,0,-2.437368,L
CHI_2020_21_G004,0022000050,2020-12-29,CHI @ WAS,W,8,0,E_NET_EB,BASE,-2,-3.2,-1.125000,-1.666667,1.467476,0.000000,-1.324191,6.675809,W,0,0.000000,6.675809,W,0,0.000000,6.675809,W,0,6.675809,W
