event_id,game_id,date,home,away,team,player,person_id,seconds,start,observed_start_position,comment,pts,plus_minus,official_url
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,CLE,CLE,Andre Drummond,203083,1029,1,C,,8,-20,https://www.nba.com/game/0022000404/box-score
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,CLE,CLE,Cedi Osman,1626224,445,0,,,0,-7,https://www.nba.com/game/0022000404/box-score
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,CLE,CLE,Collin Sexton,1629012,2452,1,G,,25,-7,https://www.nba.com/game/0022000404/box-score
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,CLE,CLE,Damyean Dotson,1628422,1139,0,,,9,-3,https://www.nba.com/game/0022000404/box-score
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,CLE,CLE,Darius Garland,1629636,1965,1,G,,17,-31,https://www.nba.com/game/0022000404/box-score
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,CLE,CLE,Dean Wade,1629731,139,0,,,3,7,https://www.nba.com/game/0022000404/box-score
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,CLE,CLE,Dylan Windler,1629685,1376,0,,,12,1,https://www.nba.com/game/0022000404/box-score
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,CLE,CLE,Isaac Okoro,1630171,1621,1,F,,0,-9,https://www.nba.com/game/0022000404/box-score
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,CLE,CLE,JaVale McGee,201580,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000404/box-score
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,CLE,CLE,Jarrett Allen,1628386,1461,0,,,22,-9,https://www.nba.com/game/0022000404/box-score
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,CLE,CLE,Lamar Stevens,1630205,1542,0,,,10,10,https://www.nba.com/game/0022000404/box-score
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,CLE,CLE,Taurean Prince,1627752,1231,1,F,,4,-27,https://www.nba.com/game/0022000404/box-score
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,CLE,POR,Anfernee Simons,1629014,1826,0,,,16,5,https://www.nba.com/game/0022000404/box-score
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,CLE,POR,CJ Elleby,1629604,506,0,,,3,-7,https://www.nba.com/game/0022000404/box-score
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,CLE,POR,CJ McCollum,203468,0,0,,DND - Injury/Illness,0,0,https://www.nba.com/game/0022000404/box-score
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,CLE,POR,Carmelo Anthony,2546,1222,0,,,23,2,https://www.nba.com/game/0022000404/box-score
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,CLE,POR,Damian Lillard,203081,1774,1,G,,20,20,https://www.nba.com/game/0022000404/box-score
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,CLE,POR,Derrick Jones Jr.,1627884,1152,1,F,,5,24,https://www.nba.com/game/0022000404/box-score
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,CLE,POR,Enes Freedom,202683,1624,1,C,,21,21,https://www.nba.com/game/0022000404/box-score
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,CLE,POR,Gary Trent Jr.,1629018,2184,1,G,,26,16,https://www.nba.com/game/0022000404/box-score
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,CLE,POR,Harry Giles III,1628385,1216,0,,,6,-5,https://www.nba.com/game/0022000404/box-score
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,CLE,POR,Jusuf Nurkic,203994,0,0,,DND - Injury/Illness,0,0,https://www.nba.com/game/0022000404/box-score
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,CLE,POR,Nassir Little,1629642,827,0,,,2,1,https://www.nba.com/game/0022000404/box-score
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,CLE,POR,Robert Covington,203496,1321,1,F,,3,27,https://www.nba.com/game/0022000404/box-score
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,CLE,POR,Rodney Hood,203918,748,0,,,4,-9,https://www.nba.com/game/0022000404/box-score
2021-02-12_POR_CLE,0022000404,2021-02-12,POR,CLE,POR,Zach Collins,1628380,0,0,,DND - Injury/Illness,0,0,https://www.nba.com/game/0022000404/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,ORL,Al-Farouq Aminu,202329,0,0,,DND - Injury/Illness,0,0,https://www.nba.com/game/0022000405/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,ORL,Chuma Okeke,1629643,1542,0,,,2,4,https://www.nba.com/game/0022000405/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,ORL,Cole Anthony,1630175,0,0,,DND - Injury/Illness,0,0,https://www.nba.com/game/0022000405/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,ORL,Dwayne Bacon,1628407,2331,1,G,,11,8,https://www.nba.com/game/0022000405/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,ORL,Evan Fournier,203095,0,0,,DND - Injury/Illness,0,0,https://www.nba.com/game/0022000405/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,ORL,Gary Clark,1629109,1233,1,F,,6,13,https://www.nba.com/game/0022000405/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,ORL,James Ennis III,203516,1145,1,F,,10,14,https://www.nba.com/game/0022000405/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,ORL,Khem Birch,203920,1647,0,,,8,-2,https://www.nba.com/game/0022000405/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,ORL,Michael Carter-Williams,203487,1626,1,G,,21,10,https://www.nba.com/game/0022000405/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,ORL,Mo Bamba,1628964,831,0,,,5,2,https://www.nba.com/game/0022000405/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,ORL,Nikola Vucevic,202696,2049,1,C,,42,9,https://www.nba.com/game/0022000405/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,ORL,Terrence Ross,203082,1996,0,,,18,-3,https://www.nba.com/game/0022000405/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,SAC,Buddy Hield,1627741,1997,1,G,,19,-19,https://www.nba.com/game/0022000405/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,SAC,Chimezie Metu,1629002,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000405/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,SAC,Cory Joseph,202709,1726,0,,,12,7,https://www.nba.com/game/0022000405/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,SAC,DaQuan Jeffries,1629610,1005,0,,,6,11,https://www.nba.com/game/0022000405/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,SAC,De'Aaron Fox,1628368,0,0,,DND - Injury/Illness,0,0,https://www.nba.com/game/0022000405/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,SAC,Glenn Robinson III,203922,1325,1,F,,3,-15,https://www.nba.com/game/0022000405/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,SAC,Harrison Barnes,203084,1967,1,F,,13,-19,https://www.nba.com/game/0022000405/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,SAC,Hassan Whiteside,202355,995,0,,,16,9,https://www.nba.com/game/0022000405/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,SAC,Jabari Parker,203953,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000405/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,SAC,Justin James,1629713,95,0,,,0,0,https://www.nba.com/game/0022000405/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,SAC,Kyle Guy,1629657,569,0,,,4,7,https://www.nba.com/game/0022000405/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,SAC,Marvin Bagley III,1628963,0,0,,DND - Injury/Illness,0,0,https://www.nba.com/game/0022000405/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,SAC,Nemanja Bjelica,202357,1680,0,,,15,10,https://www.nba.com/game/0022000405/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,SAC,Richaun Holmes,1626158,1425,1,C,,10,-27,https://www.nba.com/game/0022000405/box-score
2021-02-12_SAC_ORL,0022000405,2021-02-12,SAC,ORL,SAC,Tyrese Haliburton,1630169,1616,1,G,,14,-19,https://www.nba.com/game/0022000405/box-score
2021-02-12_UTA_MIL,0022000402,2021-02-12,UTA,MIL,MIL,Bobby Portis,1626171,1242,0,,,15,-6,https://www.nba.com/game/0022000402/box-score
2021-02-12_UTA_MIL,0022000402,2021-02-12,UTA,MIL,MIL,Brook Lopez,201572,1565,1,C,,23,-14,https://www.nba.com/game/0022000402/box-score
2021-02-12_UTA_MIL,0022000402,2021-02-12,UTA,MIL,MIL,Bryn Forbes,1627854,1213,1,G,,5,-7,https://www.nba.com/game/0022000402/box-score
2021-02-12_UTA_MIL,0022000402,2021-02-12,UTA,MIL,MIL,D.J. Augustin,201571,1770,0,,,12,4,https://www.nba.com/game/0022000402/box-score
2021-02-12_UTA_MIL,0022000402,2021-02-12,UTA,MIL,MIL,D.J. Wilson,1628391,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000402/box-score
2021-02-12_UTA_MIL,0022000402,2021-02-12,UTA,MIL,MIL,Donte DiVincenzo,1628978,1561,1,G,,5,-14,https://www.nba.com/game/0022000402/box-score
2021-02-12_UTA_MIL,0022000402,2021-02-12,UTA,MIL,MIL,Giannis Antetokounmpo,203507,2332,1,F,,29,-8,https://www.nba.com/game/0022000402/box-score
2021-02-12_UTA_MIL,0022000402,2021-02-12,UTA,MIL,MIL,Jaylen Adams,1629121,38,0,,,0,0,https://www.nba.com/game/0022000402/box-score
2021-02-12_UTA_MIL,0022000402,2021-02-12,UTA,MIL,MIL,Khris Middleton,203114,2267,1,F,,18,-12,https://www.nba.com/game/0022000402/box-score
2021-02-12_UTA_MIL,0022000402,2021-02-12,UTA,MIL,MIL,Pat Connaughton,1626192,1732,0,,,2,-13,https://www.nba.com/game/0022000402/box-score
2021-02-12_UTA_MIL,0022000402,2021-02-12,UTA,MIL,MIL,Thanasis Antetokounmpo,203648,44,0,,,0,0,https://www.nba.com/game/0022000402/box-score
2021-02-12_UTA_MIL,0022000402,2021-02-12,UTA,MIL,MIL,Torrey Craig,1628470,636,0,,,6,0,https://www.nba.com/game/0022000402/box-score
2021-02-12_UTA_MIL,0022000402,2021-02-12,UTA,MIL,UTA,Bojan Bogdanovic,202711,2087,1,F,,9,18,https://www.nba.com/game/0022000402/box-score
2021-02-12_UTA_MIL,0022000402,2021-02-12,UTA,MIL,UTA,Derrick Favors,202324,1187,0,,,10,4,https://www.nba.com/game/0022000402/box-score
2021-02-12_UTA_MIL,0022000402,2021-02-12,UTA,MIL,UTA,Donovan Mitchell,1628378,2230,1,G,,26,18,https://www.nba.com/game/0022000402/box-score
2021-02-12_UTA_MIL,0022000402,2021-02-12,UTA,MIL,UTA,Georges Niang,1627777,854,0,,,5,-3,https://www.nba.com/game/0022000402/box-score
2021-02-12_UTA_MIL,0022000402,2021-02-12,UTA,MIL,UTA,Jarrell Brantley,1629714,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000402/box-score
2021-02-12_UTA_MIL,0022000402,2021-02-12,UTA,MIL,UTA,Joe Ingles,204060,1798,1,G,,27,3,https://www.nba.com/game/0022000402/box-score
2021-02-12_UTA_MIL,0022000402,2021-02-12,UTA,MIL,UTA,Jordan Clarkson,203903,1842,0,,,25,8,https://www.nba.com/game/0022000402/box-score
2021-02-12_UTA_MIL,0022000402,2021-02-12,UTA,MIL,UTA,Juwan Morgan,1629752,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000402/box-score
2021-02-12_UTA_MIL,0022000402,2021-02-12,UTA,MIL,UTA,Miye Oni,1629671,195,0,,,0,2,https://www.nba.com/game/0022000402/box-score
2021-02-12_UTA_MIL,0022000402,2021-02-12,UTA,MIL,UTA,Royce O'Neale,1626220,2126,1,F,,0,15,https://www.nba.com/game/0022000402/box-score
2021-02-12_UTA_MIL,0022000402,2021-02-12,UTA,MIL,UTA,Rudy Gobert,203497,2081,1,C,,27,5,https://www.nba.com/game/0022000402/box-score
2021-02-12_UTA_MIL,0022000402,2021-02-12,UTA,MIL,UTA,Shaquille Harrison,1627885,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000402/box-score
2021-02-12_UTA_MIL,0022000402,2021-02-12,UTA,MIL,UTA,Trent Forrest,1630235,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000402/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,NYK,Alec Burks,202692,1540,0,,,0,21,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,NYK,Austin Rivers,203085,165,0,,,1,-5,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,NYK,Derrick Rose,201565,1198,0,,,14,18,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,NYK,Elfrid Payton,203901,1404,1,G,,12,7,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,NYK,Immanuel Quickley,1630193,1292,0,,,16,16,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,NYK,Julius Randle,203944,1946,1,F,,24,17,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,NYK,Kevin Knox II,1628995,230,0,,,0,-5,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,NYK,Mitchell Robinson,1629011,1188,1,C,,10,16,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,NYK,Nerlens Noel,203457,972,0,,,4,-1,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,NYK,Obi Toppin,1630167,934,0,,,8,1,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,NYK,RJ Barrett,1629628,1536,1,G,,8,5,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,NYK,Reggie Bullock,203493,1110,1,F,,6,2,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,NYK,Taj Gibson,201959,720,0,,,6,3,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,NYK,Theo Pinson,1629033,165,0,,,0,-5,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,WAS,Alex Len,203458,1261,1,C,,8,-2,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,WAS,Anthony Gill,1630264,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,WAS,Davis Bertans,202722,1870,1,F,,9,-16,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,WAS,Deni Avdija,1630166,1290,0,,,8,-3,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,WAS,Garrison Mathews,1629726,1520,1,G,,14,-2,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,WAS,Isaac Bonga,1629067,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,WAS,Ish Smith,202397,722,0,,,0,-4,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,WAS,Jerome Robinson,1629010,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,WAS,Moritz Wagner,1629021,278,0,,,0,7,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,WAS,Raul Neto,203526,899,0,,,4,-2,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,WAS,Robin Lopez,201577,1240,0,,,5,-18,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,WAS,Rui Hachimura,1629060,1965,1,F,,10,-25,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,WAS,Russell Westbrook,201566,2072,1,G,,23,-19,https://www.nba.com/game/0022000396/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,NYK,WAS,Troy Brown Jr.,1628972,1284,0,,,10,-6,https://www.nba.com/game/0022000396/box-score
2021-02-13_ATL_IND,0022000407,2021-02-13,ATL,IND,ATL,Brandon Goodwin,1629164,1018,0,,,6,-6,https://www.nba.com/game/0022000407/box-score
2021-02-13_ATL_IND,0022000407,2021-02-13,ATL,IND,ATL,Bruno Fernando,1628981,348,0,,,0,-5,https://www.nba.com/game/0022000407/box-score
2021-02-13_ATL_IND,0022000407,2021-02-13,ATL,IND,ATL,Cam Reddish,1629629,1682,1,F,,18,-8,https://www.nba.com/game/0022000407/box-score
2021-02-13_ATL_IND,0022000407,2021-02-13,ATL,IND,ATL,Clint Capela,203991,1656,1,C,,24,12,https://www.nba.com/game/0022000407/box-score
2021-02-13_ATL_IND,0022000407,2021-02-13,ATL,IND,ATL,Danilo Gallinari,201568,1580,0,,,20,-20,https://www.nba.com/game/0022000407/box-score
2021-02-13_ATL_IND,0022000407,2021-02-13,ATL,IND,ATL,John Collins,1628381,2176,1,F,,18,-11,https://www.nba.com/game/0022000407/box-score
2021-02-13_ATL_IND,0022000407,2021-02-13,ATL,IND,ATL,Kevin Huerter,1628989,2104,1,G,,10,-18,https://www.nba.com/game/0022000407/box-score
2021-02-13_ATL_IND,0022000407,2021-02-13,ATL,IND,ATL,Nathan Knight,1630233,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000407/box-score
2021-02-13_ATL_IND,0022000407,2021-02-13,ATL,IND,ATL,Onyeka Okongwu,1630168,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000407/box-score
2021-02-13_ATL_IND,0022000407,2021-02-13,ATL,IND,ATL,Skylar Mays,1630219,550,0,,,0,5,https://www.nba.com/game/0022000407/box-score
2021-02-13_ATL_IND,0022000407,2021-02-13,ATL,IND,ATL,Solomon Hill,203524,1111,0,,,2,-4,https://www.nba.com/game/0022000407/box-score
2021-02-13_ATL_IND,0022000407,2021-02-13,ATL,IND,ATL,Trae Young,1629027,2175,1,G,,15,-5,https://www.nba.com/game/0022000407/box-score
2021-02-13_ATL_IND,0022000407,2021-02-13,ATL,IND,IND,Aaron Holiday,1628988,1374,0,,,18,15,https://www.nba.com/game/0022000407/box-score
2021-02-13_ATL_IND,0022000407,2021-02-13,ATL,IND,IND,Domantas Sabonis,1627734,1633,1,F,,14,-13,https://www.nba.com/game/0022000407/box-score
2021-02-13_ATL_IND,0022000407,2021-02-13,ATL,IND,IND,Doug McDermott,203926,2193,1,F,,26,16,https://www.nba.com/game/0022000407/box-score
2021-02-13_ATL_IND,0022000407,2021-02-13,ATL,IND,IND,Edmond Sumner,1628410,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000407/box-score
2021-02-13_ATL_IND,0022000407,2021-02-13,ATL,IND,IND,Goga Bitadze,1629048,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000407/box-score
2021-02-13_ATL_IND,0022000407,2021-02-13,ATL,IND,IND,JaKarr Sampson,203960,267,0,,,2,-7,https://www.nba.com/game/0022000407/box-score
2021-02-13_ATL_IND,0022000407,2021-02-13,ATL,IND,IND,Jeremy Lamb,203087,1151,0,,,7,8,https://www.nba.com/game/0022000407/box-score
2021-02-13_ATL_IND,0022000407,2021-02-13,ATL,IND,IND,Justin Holiday,203200,1782,1,G,,15,-12,https://www.nba.com/game/0022000407/box-score
2021-02-13_ATL_IND,0022000407,2021-02-13,ATL,IND,IND,Kelan Martin,1629103,39,0,,,0,-1,https://www.nba.com/game/0022000407/box-score
2021-02-13_ATL_IND,0022000407,2021-02-13,ATL,IND,IND,Malcolm Brogdon,1627763,1992,1,G,,18,8,https://www.nba.com/game/0022000407/box-score
2021-02-13_ATL_IND,0022000407,2021-02-13,ATL,IND,IND,Myles Turner,1626167,2025,1,C,,19,14,https://www.nba.com/game/0022000407/box-score
2021-02-13_ATL_IND,0022000407,2021-02-13,ATL,IND,IND,T.J. McConnell,204456,1944,0,,,6,32,https://www.nba.com/game/0022000407/box-score
2021-02-13_GSW_BKN,0022000409,2021-02-13,GSW,BKN,BKN,Bruce Brown,1628971,1299,1,C,,18,4,https://www.nba.com/game/0022000409/box-score
2021-02-13_GSW_BKN,0022000409,2021-02-13,GSW,BKN,BKN,James Harden,201935,2127,1,G,,19,28,https://www.nba.com/game/0022000409/box-score
2021-02-13_GSW_BKN,0022000409,2021-02-13,GSW,BKN,BKN,Jeff Green,201145,1724,0,,,14,10,https://www.nba.com/game/0022000409/box-score
2021-02-13_GSW_BKN,0022000409,2021-02-13,GSW,BKN,BKN,Joe Harris,203925,1625,1,F,,15,12,https://www.nba.com/game/0022000409/box-score
2021-02-13_GSW_BKN,0022000409,2021-02-13,GSW,BKN,BKN,Kevin Durant,201142,1997,1,F,,20,22,https://www.nba.com/game/0022000409/box-score
2021-02-13_GSW_BKN,0022000409,2021-02-13,GSW,BKN,BKN,Kyrie Irving,202681,2019,1,G,,23,22,https://www.nba.com/game/0022000409/box-score
2021-02-13_GSW_BKN,0022000409,2021-02-13,GSW,BKN,BKN,Landry Shamet,1629013,1138,0,,,8,-6,https://www.nba.com/game/0022000409/box-score
2021-02-13_GSW_BKN,0022000409,2021-02-13,GSW,BKN,BKN,Nic Claxton,1629651,0,0,,DNP - Injury/Illness,0,0,https://www.nba.com/game/0022000409/box-score
2021-02-13_GSW_BKN,0022000409,2021-02-13,GSW,BKN,BKN,Noah Vonleh,203943,193,0,,,0,-4,https://www.nba.com/game/0022000409/box-score
2021-02-13_GSW_BKN,0022000409,2021-02-13,GSW,BKN,BKN,Norvel Pelle,203658,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000409/box-score
2021-02-13_GSW_BKN,0022000409,2021-02-13,GSW,BKN,BKN,Timothe Luwawu-Cabarrot,1627789,1412,0,,,8,5,https://www.nba.com/game/0022000409/box-score
2021-02-13_GSW_BKN,0022000409,2021-02-13,GSW,BKN,BKN,Tyler Johnson,204020,866,0,,,9,-8,https://www.nba.com/game/0022000409/box-score
2021-02-13_GSW_BKN,0022000409,2021-02-13,GSW,BKN,GSW,Andrew Wiggins,203952,1985,1,F,,17,-13,https://www.nba.com/game/0022000409/box-score
2021-02-13_GSW_BKN,0022000409,2021-02-13,GSW,BKN,GSW,Brad Wanamaker,202954,922,0,,,4,6,https://www.nba.com/game/0022000409/box-score
2021-02-13_GSW_BKN,0022000409,2021-02-13,GSW,BKN,GSW,Damion Lee,1627814,1299,0,,,8,-1,https://www.nba.com/game/0022000409/box-score
2021-02-13_GSW_BKN,0022000409,2021-02-13,GSW,BKN,GSW,Draymond Green,203110,1944,1,C,,6,-26,https://www.nba.com/game/0022000409/box-score
2021-02-13_GSW_BKN,0022000409,2021-02-13,GSW,BKN,GSW,Eric Paschall,1629672,1041,0,,,16,7,https://www.nba.com/game/0022000409/box-score
2021-02-13_GSW_BKN,0022000409,2021-02-13,GSW,BKN,GSW,James Wiseman,1630164,0,0,,DND - Injury/Illness,0,0,https://www.nba.com/game/0022000409/box-score
2021-02-13_GSW_BKN,0022000409,2021-02-13,GSW,BKN,GSW,Juan Toscano-Anderson,1629308,1476,1,F,,8,-14,https://www.nba.com/game/0022000409/box-score
2021-02-13_GSW_BKN,0022000409,2021-02-13,GSW,BKN,GSW,Kelly Oubre Jr.,1626162,1896,1,G,,17,-22,https://www.nba.com/game/0022000409/box-score
2021-02-13_GSW_BKN,0022000409,2021-02-13,GSW,BKN,GSW,Kent Bazemore,203145,1028,0,,,11,12,https://www.nba.com/game/0022000409/box-score
2021-02-13_GSW_BKN,0022000409,2021-02-13,GSW,BKN,GSW,Kevon Looney,1626172,0,0,,DND - Injury/Illness,0,0,https://www.nba.com/game/0022000409/box-score
2021-02-13_GSW_BKN,0022000409,2021-02-13,GSW,BKN,GSW,Mychal Mulder,1628539,791,0,,,3,-8,https://www.nba.com/game/0022000409/box-score
2021-02-13_GSW_BKN,0022000409,2021-02-13,GSW,BKN,GSW,Stephen Curry,201939,2018,1,G,,27,-26,https://www.nba.com/game/0022000409/box-score
2021-02-13_NYK_HOU,0022000408,2021-02-13,NYK,HOU,HOU,Ben McLemore,203463,229,0,,,3,0,https://www.nba.com/game/0022000408/box-score
2021-02-13_NYK_HOU,0022000408,2021-02-13,NYK,HOU,HOU,Danuel House Jr.,1627863,1356,0,,,0,-10,https://www.nba.com/game/0022000408/box-score
2021-02-13_NYK_HOU,0022000408,2021-02-13,NYK,HOU,HOU,David Nwaba,1628021,1320,0,,,11,-17,https://www.nba.com/game/0022000408/box-score
2021-02-13_NYK_HOU,0022000408,2021-02-13,NYK,HOU,HOU,DeMarcus Cousins,202326,1315,1,C,,10,2,https://www.nba.com/game/0022000408/box-score
2021-02-13_NYK_HOU,0022000408,2021-02-13,NYK,HOU,HOU,Eric Gordon,201569,2056,1,G,,24,-23,https://www.nba.com/game/0022000408/box-score
2021-02-13_NYK_HOU,0022000408,2021-02-13,NYK,HOU,HOU,Jae'Sean Tate,1630256,1645,1,F,,9,-24,https://www.nba.com/game/0022000408/box-score
2021-02-13_NYK_HOU,0022000408,2021-02-13,NYK,HOU,HOU,John Wall,202322,1838,1,G,,26,-4,https://www.nba.com/game/0022000408/box-score
2021-02-13_NYK_HOU,0022000408,2021-02-13,NYK,HOU,HOU,Mason Jones,1630222,515,0,,,1,1,https://www.nba.com/game/0022000408/box-score
2021-02-13_NYK_HOU,0022000408,2021-02-13,NYK,HOU,HOU,P.J. Tucker,200782,1847,1,F,,0,-8,https://www.nba.com/game/0022000408/box-score
2021-02-13_NYK_HOU,0022000408,2021-02-13,NYK,HOU,HOU,Ray Spalding,1629034,515,0,,,2,1,https://www.nba.com/game/0022000408/box-score
2021-02-13_NYK_HOU,0022000408,2021-02-13,NYK,HOU,HOU,Rodions Kurucs,1629066,229,0,,,2,0,https://www.nba.com/game/0022000408/box-score
2021-02-13_NYK_HOU,0022000408,2021-02-13,NYK,HOU,HOU,Sterling Brown,1628425,1535,0,,,11,-28,https://www.nba.com/game/0022000408/box-score
