game_id,date,home,away,home_pts,away_pts,home_observed_seconds,away_observed_seconds,inferred_historical_ot,home_seconds_residual,away_seconds_residual,official_reference_url
0022100465,2021-12-21,MIA,IND,125,96,14401,14403,0,1,3,https://www.nba.com/game/ind-vs-mia-0022100465
0022100466,2021-12-21,NYK,DET,105,91,14400,14400,0,0,0,https://www.nba.com/game/det-vs-nyk-0022100466
0022100467,2021-12-21,NOP,POR,111,97,14400,14400,0,0,0,https://www.nba.com/game/por-vs-nop-0022100467
0022100468,2021-12-21,DAL,MIN,114,102,14400,14401,0,0,1,https://www.nba.com/game/min-vs-dal-0022100468
0022100469,2021-12-21,LAL,PHX,90,108,14400,14400,0,0,0,https://www.nba.com/game/phx-vs-lal-0022100469
0022100470,2021-12-22,ATL,ORL,98,104,14400,14400,0,0,0,https://www.nba.com/game/orl-vs-atl-0022100470
0022100471,2021-12-22,BOS,CLE,111,101,14400,14400,0,0,0,https://www.nba.com/game/cle-vs-bos-0022100471
0022100473,2021-12-22,MIL,HOU,126,106,14402,14400,0,2,0,https://www.nba.com/game/hou-vs-mil-0022100473
0022100474,2021-12-22,OKC,DEN,108,94,14400,14400,0,0,0,https://www.nba.com/game/den-vs-okc-0022100474
0022100475,2021-12-22,SAC,LAC,89,105,14400,14401,0,0,1,https://www.nba.com/game/lac-vs-sac-0022100475
0022100476,2021-12-23,IND,HOU,118,106,14400,14400,0,0,0,https://www.nba.com/game/hou-vs-ind-0022100476
0022100477,2021-12-23,ORL,NOP,104,110,14400,14400,0,0,0,https://www.nba.com/game/nop-vs-orl-0022100477
0022100478,2021-12-23,PHI,ATL,96,98,14401,14400,0,1,0,https://www.nba.com/game/atl-vs-phi-0022100478
0022100479,2021-12-23,MIA,DET,115,112,14400,14400,0,0,0,https://www.nba.com/game/det-vs-mia-0022100479
0022100480,2021-12-23,NYK,WAS,117,124,14400,14400,0,0,0,https://www.nba.com/game/was-vs-nyk-0022100480
0022100481,2021-12-23,DAL,MIL,95,102,14400,14400,0,0,0,https://www.nba.com/game/mil-vs-dal-0022100481
0022100482,2021-12-23,DEN,CHA,107,115,14400,14400,0,0,0,https://www.nba.com/game/cha-vs-den-0022100482
0022100483,2021-12-23,PHX,OKC,113,101,14400,14401,0,0,1,https://www.nba.com/game/okc-vs-phx-0022100483
0022100484,2021-12-23,UTA,MIN,128,116,14400,14400,0,0,0,https://www.nba.com/game/min-vs-uta-0022100484
0022100485,2021-12-23,GSW,MEM,113,104,14401,14401,0,1,1,https://www.nba.com/game/mem-vs-gsw-0022100485
0022100487,2021-12-23,LAL,SAS,110,138,14400,14400,0,0,0,https://www.nba.com/game/sas-vs-lal-0022100487
0022100488,2021-12-25,NYK,ATL,101,87,14400,14400,0,0,0,https://www.nba.com/game/atl-vs-nyk-0022100488
0022100489,2021-12-25,MIL,BOS,117,113,14400,14400,0,0,0,https://www.nba.com/game/bos-vs-mil-0022100489
0022100490,2021-12-25,PHX,GSW,107,116,14401,14400,0,1,0,https://www.nba.com/game/gsw-vs-phx-0022100490
0022100491,2021-12-25,LAL,BKN,115,122,14400,14400,0,0,0,https://www.nba.com/game/bkn-vs-lal-0022100491
0022100492,2021-12-25,UTA,DAL,120,116,14400,14401,0,0,1,https://www.nba.com/game/dal-vs-uta-0022100492
0022100493,2021-12-26,MIA,ORL,93,83,14400,14400,0,0,0,https://www.nba.com/game/orl-vs-mia-0022100493
0022100494,2021-12-26,CLE,TOR,144,99,14400,14400,0,0,0,https://www.nba.com/game/tor-vs-cle-0022100494
0022100495,2021-12-26,WAS,PHI,96,117,14401,14401,0,1,1,https://www.nba.com/game/phi-vs-was-0022100495
0022100496,2021-12-26,SAC,MEM,102,127,14401,14400,0,1,0,https://www.nba.com/game/mem-vs-sac-0022100496
0022100497,2021-12-26,OKC,NOP,117,112,14401,14400,0,1,0,https://www.nba.com/game/nop-vs-okc-0022100497
0022100498,2021-12-26,SAS,DET,144,109,14400,14400,0,0,0,https://www.nba.com/game/det-vs-sas-0022100498
0022100499,2021-12-26,CHI,IND,113,105,14400,14402,0,0,2,https://www.nba.com/game/ind-vs-chi-0022100499
0022100500,2021-12-26,LAC,DEN,100,103,14400,14400,0,0,0,https://www.nba.com/game/den-vs-lac-0022100500
0022100501,2021-12-27,CHA,HOU,123,99,14400,14400,0,0,0,https://www.nba.com/game/hou-vs-cha-0022100501
0022100502,2021-12-27,ATL,CHI,118,130,14400,14400,0,0,0,https://www.nba.com/game/chi-vs-atl-0022100502
0022100503,2021-12-27,MIN,BOS,108,103,14400,14401,0,0,1,https://www.nba.com/game/bos-vs-min-0022100503
0022100504,2021-12-27,SAS,UTA,104,110,14400,14400,0,0,0,https://www.nba.com/game/uta-vs-sas-0022100504
0022100505,2021-12-27,PHX,MEM,113,114,14400,14400,0,0,0,https://www.nba.com/game/mem-vs-phx-0022100505
0022100506,2021-12-27,POR,DAL,117,132,14400,14400,0,0,0,https://www.nba.com/game/dal-vs-por-0022100506
0022100507,2021-12-27,LAC,BKN,108,124,14399,14400,0,-1,0,https://www.nba.com/game/bkn-vs-lac-0022100507
0022100508,2021-12-28,ORL,MIL,110,127,14400,14400,0,0,0,https://www.nba.com/game/mil-vs-orl-0022100508
0022100509,2021-12-28,MIA,WAS,119,112,14400,14400,0,0,0,https://www.nba.com/game/was-vs-mia-0022100509
0022100510,2021-12-28,TOR,PHI,109,114,14400,14400,0,0,0,https://www.nba.com/game/phi-vs-tor-0022100510
0022100511,2021-12-28,HOU,LAL,123,132,14400,14400,0,0,0,https://www.nba.com/game/lal-vs-hou-0022100511
0022100512,2021-12-28,MIN,NYK,88,96,14400,14401,0,0,1,https://www.nba.com/game/nyk-vs-min-0022100512
0022100513,2021-12-28,NOP,CLE,108,104,14400,14400,0,0,0,https://www.nba.com/game/cle-vs-nop-0022100513
0022100514,2021-12-28,GSW,DEN,86,89,14401,14400,0,1,0,https://www.nba.com/game/den-vs-gsw-0022100514
0022100515,2021-12-28,SAC,OKC,117,111,14400,14400,0,0,0,https://www.nba.com/game/okc-vs-sac-0022100515
0022100516,2021-12-29,DET,NYK,85,94,14401,14400,0,1,0,https://www.nba.com/game/nyk-vs-det-0022100516
0022100517,2021-12-29,IND,CHA,108,116,14401,14400,0,1,0,https://www.nba.com/game/cha-vs-ind-0022100517
0022100518,2021-12-29,BOS,LAC,82,91,14400,14400,0,0,0,https://www.nba.com/game/lac-vs-bos-0022100518
0022100519,2021-12-29,CHI,ATL,131,117,14400,14401,0,0,1,https://www.nba.com/game/atl-vs-chi-0022100519
0022100520,2021-12-29,MEM,LAL,104,99,14400,14400,0,0,0,https://www.nba.com/game/lal-vs-mem-0022100520
0022100522,2021-12-29,PHX,OKC,115,97,14401,14401,0,1,1,https://www.nba.com/game/okc-vs-phx-0022100522
0022100523,2021-12-29,POR,UTA,105,120,14400,14400,0,0,0,https://www.nba.com/game/uta-vs-por-0022100523
0022100524,2021-12-29,SAC,DAL,95,94,14400,14400,0,0,0,https://www.nba.com/game/dal-vs-sac-0022100524
0022100525,2021-12-30,BKN,PHI,102,110,14400,14400,0,0,0,https://www.nba.com/game/phi-vs-bkn-0022100525
0022100526,2021-12-30,ORL,MIL,118,136,14400,14400,0,0,0,https://www.nba.com/game/mil-vs-orl-0022100526
0022100527,2021-12-30,WAS,CLE,110,93,14400,14400,0,0,0,https://www.nba.com/game/cle-vs-was-0022100527
0022100529,2021-12-31,BOS,PHX,123,108,14400,14400,0,0,0,https://www.nba.com/game/phx-vs-bos-0022100529
0022100530,2021-12-31,IND,CHI,106,108,14399,14400,0,-1,0,https://www.nba.com/game/chi-vs-ind-0022100530
0022100531,2021-12-31,SAC,DAL,96,112,14401,14402,0,1,2,https://www.nba.com/game/dal-vs-sac-0022100531
0022100532,2021-12-31,HOU,MIA,110,120,14400,14400,0,0,0,https://www.nba.com/game/mia-vs-hou-0022100532
0022100533,2021-12-31,CLE,ATL,118,121,14400,14400,0,0,0,https://www.nba.com/game/atl-vs-cle-0022100533
0022100534,2021-12-31,TOR,LAC,116,108,14400,14400,0,0,0,https://www.nba.com/game/lac-vs-tor-0022100534
0022100535,2021-12-31,MEM,SAS,118,105,14400,14400,0,0,0,https://www.nba.com/game/sas-vs-mem-0022100535
0022100536,2021-12-31,OKC,NYK,95,80,14400,14400,0,0,0,https://www.nba.com/game/nyk-vs-okc-0022100536
0022100537,2021-12-31,UTA,MIN,120,108,14401,14400,0,1,0,https://www.nba.com/game/min-vs-uta-0022100537
0022100538,2021-12-31,LAL,POR,139,106,14400,14400,0,0,0,https://www.nba.com/game/por-vs-lal-0022100538
0022100539,2022-01-01,MIL,NOP,136,113,14400,14400,0,0,0,https://www.nba.com/game/nop-vs-mil-0022100539
0022100540,2022-01-01,DET,SAS,117,116,15901,15900,1,1,0,https://www.nba.com/game/sas-vs-det-0022100540
0022100541,2022-01-01,WAS,CHI,119,120,14401,14401,0,1,1,https://www.nba.com/game/chi-vs-was-0022100541
0022100542,2022-01-01,BKN,LAC,116,120,14400,14400,0,0,0,https://www.nba.com/game/lac-vs-bkn-0022100542
0022100543,2022-01-01,HOU,DEN,111,124,14400,14400,0,0,0,https://www.nba.com/game/den-vs-hou-0022100543
0022100544,2022-01-01,UTA,GSW,116,123,14400,14401,0,0,1,https://www.nba.com/game/gsw-vs-uta-0022100544
0022100545,2022-01-02,TOR,NYK,120,105,14400,14400,0,0,0,https://www.nba.com/game/nyk-vs-tor-0022100545
0022100546,2022-01-02,BOS,ORL,116,111,15900,15900,1,0,0,https://www.nba.com/game/orl-vs-bos-0022100546
0022100547,2022-01-02,CLE,IND,108,104,14401,14400,0,1,0,https://www.nba.com/game/ind-vs-cle-0022100547
0022100548,2022-01-02,SAC,MIA,115,113,14400,14400,0,0,0,https://www.nba.com/game/mia-vs-sac-0022100548
0022100549,2022-01-02,CHA,PHX,99,133,14401,14400,0,1,0,https://www.nba.com/game/phx-vs-cha-0022100549
0022100550,2022-01-02,OKC,DAL,86,95,14400,14400,0,0,0,https://www.nba.com/game/dal-vs-okc-0022100550
0022100551,2022-01-02,LAL,MIN,108,103,14400,14400,0,0,0,https://www.nba.com/game/min-vs-lal-0022100551
0022100552,2022-01-03,PHI,HOU,133,113,14400,14400,0,0,0,https://www.nba.com/game/hou-vs-phi-0022100552
0022100553,2022-01-03,WAS,CHA,124,121,14400,14400,0,0,0,https://www.nba.com/game/cha-vs-was-0022100553
0022100554,2022-01-03,BKN,MEM,104,118,14401,14405,0,1,5,https://www.nba.com/game/mem-vs-bkn-0022100554
0022100555,2022-01-03,CHI,ORL,102,98,14400,14400,0,0,0,https://www.nba.com/game/orl-vs-chi-0022100555
0022100556,2022-01-03,MIL,DET,106,115,14400,14400,0,0,0,https://www.nba.com/game/det-vs-mil-0022100556
0022100557,2022-01-03,NOP,UTA,104,115,14400,14400,0,0,0,https://www.nba.com/game/uta-vs-nop-0022100557
0022100558,2022-01-03,DAL,DEN,103,89,14400,14400,0,0,0,https://www.nba.com/game/den-vs-dal-0022100558
0022100559,2022-01-03,GSW,MIA,115,108,14401,14401,0,1,1,https://www.nba.com/game/mia-vs-gsw-0022100559
0022100560,2022-01-03,POR,ATL,136,131,14400,14401,0,0,1,https://www.nba.com/game/atl-vs-por-0022100560
0022100561,2022-01-03,LAC,MIN,104,122,14400,14400,0,0,0,https://www.nba.com/game/min-vs-lac-0022100561
0022100562,2022-01-04,CLE,MEM,106,110,14400,14400,0,0,0,https://www.nba.com/game/mem-vs-cle-0022100562
0022100563,2022-01-04,TOR,SAS,129,104,14400,14400,0,0,0,https://www.nba.com/game/sas-vs-tor-0022100563
0022100564,2022-01-04,NYK,IND,104,94,14400,14400,0,0,0,https://www.nba.com/game/ind-vs-nyk-0022100564
0022100565,2022-01-04,NOP,PHX,110,123,14400,14400,0,0,0,https://www.nba.com/game/phx-vs-nop-0022100565
0022100566,2022-01-04,LAL,SAC,122,114,14401,14401,0,1,1,https://www.nba.com/game/sac-vs-lal-0022100566
0022100567,2022-01-05,CHA,DET,140,111,14400,14400,0,0,0,https://www.nba.com/game/det-vs-cha-0022100567
0022100568,2022-01-05,ORL,PHI,106,116,14400,14401,0,0,1,https://www.nba.com/game/phi-vs-orl-0022100568
0022100569,2022-01-05,WAS,HOU,111,114,14400,14400,0,0,0,https://www.nba.com/game/hou-vs-was-0022100569
0022100570,2022-01-05,BOS,SAS,97,99,14400,14400,0,0,0,https://www.nba.com/game/sas-vs-bos-0022100570
0022100571,2022-01-05,IND,BKN,121,129,14401,14401,0,1,1,https://www.nba.com/game/bkn-vs-ind-0022100571
0022100572,2022-01-05,DAL,GSW,99,82,14400,14402,0,0,2,https://www.nba.com/game/gsw-vs-dal-0022100572
0022100573,2022-01-05,MIL,TOR,111,117,14401,14400,0,1,0,https://www.nba.com/game/tor-vs-mil-0022100573
0022100574,2022-01-05,MIN,OKC,98,90,14400,14400,0,0,0,https://www.nba.com/game/okc-vs-min-0022100574
0022100575,2022-01-05,DEN,UTA,109,115,14400,14400,0,0,0,https://www.nba.com/game/uta-vs-den-0022100575
0022100576,2022-01-05,POR,MIA,109,115,14400,14400,0,0,0,https://www.nba.com/game/mia-vs-por-0022100576
0022100577,2022-01-05,SAC,ATL,102,108,14400,14401,0,0,1,https://www.nba.com/game/atl-vs-sac-0022100577
0022100578,2022-01-06,NYK,BOS,108,105,14401,14401,0,1,1,https://www.nba.com/game/bos-vs-nyk-0022100578
0022100579,2022-01-06,MEM,DET,118,88,14400,14400,0,0,0,https://www.nba.com/game/det-vs-mem-0022100579
0022100580,2022-01-06,NOP,GSW,101,96,14400,14401,0,0,1,https://www.nba.com/game/gsw-vs-nop-0022100580
0022100581,2022-01-06,PHX,LAC,106,89,14401,14401,0,1,1,https://www.nba.com/game/lac-vs-phx-0022100581
0022100582,2022-01-07,PHI,SAS,119,100,14400,14400,0,0,0,https://www.nba.com/game/sas-vs-phi-0022100582
0022100583,2022-01-07,BKN,MIL,109,121,14400,14401,0,0,1,https://www.nba.com/game/mil-vs-bkn-0022100583
0022100584,2022-01-07,TOR,UTA,122,108,14400,14400,0,0,0,https://www.nba.com/game/uta-vs-tor-0022100584
0022100585,2022-01-07,CHI,WAS,130,122,14400,14400,0,0,0,https://www.nba.com/game/was-vs-chi-0022100585
0022100586,2022-01-07,HOU,DAL,106,130,14400,14400,0,0,0,https://www.nba.com/game/dal-vs-hou-0022100586
0022100587,2022-01-07,OKC,MIN,105,135,14401,14401,0,1,1,https://www.nba.com/game/min-vs-okc-0022100587
0022100588,2022-01-07,DEN,SAC,121,111,14400,14401,0,0,1,https://www.nba.com/game/sac-vs-den-0022100588
0022100589,2022-01-07,LAL,ATL,134,118,14400,14400,0,0,0,https://www.nba.com/game/atl-vs-lal-0022100589
0022100590,2022-01-07,POR,CLE,101,114,14401,14400,0,1,0,https://www.nba.com/game/cle-vs-por-0022100590
0022100591,2022-01-08,LAC,MEM,108,123,14401,14400,0,1,0,https://www.nba.com/game/mem-vs-lac-0022100591
0022100592,2022-01-08,CHA,MIL,114,106,14400,14400,0,0,0,https://www.nba.com/game/mil-vs-cha-0022100592
0022100593,2022-01-08,DET,ORL,97,92,14400,14400,0,0,0,https://www.nba.com/game/orl-vs-det-0022100593
0022100594,2022-01-08,IND,UTA,125,113,14400,14400,0,0,0,https://www.nba.com/game/uta-vs-ind-0022100594
0022100595,2022-01-08,BOS,NYK,99,75,14400,14400,0,0,0,https://www.nba.com/game/nyk-vs-bos-0022100595
0022100596,2022-01-08,PHX,MIA,100,123,14400,14401,0,0,1,https://www.nba.com/game/mia-vs-phx-0022100596
0022100597,2022-01-09,LAC,ATL,106,93,14400,14400,0,0,0,https://www.nba.com/game/atl-vs-lac-0022100597
0022100598,2022-01-09,ORL,WAS,100,102,14400,14400,0,0,0,https://www.nba.com/game/was-vs-orl-0022100598
0022100599,2022-01-09,TOR,NOP,105,101,14400,14400,0,0,0,https://www.nba.com/game/nop-vs-tor-0022100599
0022100600,2022-01-09,HOU,MIN,123,141,14400,14400,0,0,0,https://www.nba.com/game/min-vs-hou-0022100600
0022100601,2022-01-09,OKC,DEN,95,99,14400,14400,0,0,0,https://www.nba.com/game/den-vs-okc-0022100601
0022100602,2022-01-09,BKN,SAS,121,119,15900,15900,1,0,0,https://www.nba.com/game/sas-vs-bkn-0022100602
0022100603,2022-01-09,DAL,CHI,113,99,14401,14400,0,1,0,https://www.nba.com/game/chi-vs-dal-0022100603
0022100604,2022-01-09,GSW,CLE,96,82,14400,14400,0,0,0,https://www.nba.com/game/cle-vs-gsw-0022100604
0022100605,2022-01-09,POR,SAC,103,88,14400,14400,0,0,0,https://www.nba.com/game/sac-vs-por-0022100605
0022100606,2022-01-09,LAL,MEM,119,127,14400,14400,0,0,0,https://www.nba.com/game/mem-vs-lal-0022100606
0022100486,2022-01-10,POR,BKN,114,108,14400,14400,0,0,0,https://www.nba.com/game/bkn-vs-por-0022100486
0022100607,2022-01-10,CHA,MIL,103,99,14400,14401,0,0,1,https://www.nba.com/game/mil-vs-cha-0022100607
0022100608,2022-01-10,DET,UTA,126,116,14400,14400,0,0,0,https://www.nba.com/game/uta-vs-det-0022100608
0022100609,2022-01-10,BOS,IND,101,98,15901,15900,1,1,0,https://www.nba.com/game/ind-vs-bos-0022100609
0022100610,2022-01-10,NYK,SAS,111,96,14400,14400,0,0,0,https://www.nba.com/game/sas-vs-nyk-0022100610
0022100611,2022-01-10,SAC,CLE,108,109,14401,14400,0,1,0,https://www.nba.com/game/cle-vs-sac-0022100611
0022100711,2022-01-10,HOU,PHI,91,111,14400,14400,0,0,0,https://www.nba.com/game/phi-vs-hou-0022100711
0022100415,2022-01-11,CHI,DET,133,87,14400,14400,0,0,0,https://www.nba.com/game/det-vs-chi-0022100415
0022100612,2022-01-11,WAS,OKC,122,118,14400,14400,0,0,0,https://www.nba.com/game/okc-vs-was-0022100612
0022100613,2022-01-11,TOR,PHX,95,99,14400,14399,0,0,-1,https://www.nba.com/game/phx-vs-tor-0022100613
0022100614,2022-01-11,MEM,GSW,116,108,14400,14400,0,0,0,https://www.nba.com/game/gsw-vs-mem-0022100614
0022100615,2022-01-11,NOP,MIN,128,125,14399,14401,0,-1,1,https://www.nba.com/game/min-vs-nop-0022100615
0022100616,2022-01-11,LAC,DEN,87,85,14400,14400,0,0,0,https://www.nba.com/game/den-vs-lac-0022100616
0022100618,2022-01-12,IND,BOS,100,119,14399,14400,0,-1,0,https://www.nba.com/game/bos-vs-ind-0022100618
0022100619,2022-01-12,PHI,CHA,98,109,14400,14400,0,0,0,https://www.nba.com/game/cha-vs-phi-0022100619
0022100620,2022-01-12,WAS,ORL,112,106,14400,14400,0,0,0,https://www.nba.com/game/orl-vs-was-0022100620
0022100621,2022-01-12,ATL,MIA,91,115,14400,14400,0,0,0,https://www.nba.com/game/mia-vs-atl-0022100621
0022100622,2022-01-12,NYK,DAL,108,85,14400,14400,0,0,0,https://www.nba.com/game/dal-vs-nyk-0022100622
0022100623,2022-01-12,SAS,HOU,124,128,14401,14400,0,1,0,https://www.nba.com/game/hou-vs-sas-0022100623
0022100624,2022-01-12,UTA,CLE,91,111,14400,14400,0,0,0,https://www.nba.com/game/cle-vs-uta-0022100624
0022100625,2022-01-12,CHI,BKN,112,138,14400,14400,0,0,0,https://www.nba.com/game/bkn-vs-chi-0022100625
0022100626,2022-01-12,SAC,LAL,125,116,14400,14400,0,0,0,https://www.nba.com/game/lal-vs-sac-0022100626
0022100627,2022-01-13,MIL,GSW,118,99,14400,14400,0,0,0,https://www.nba.com/game/gsw-vs-mil-0022100627
0022100628,2022-01-13,MEM,MIN,116,108,14400,14400,0,0,0,https://www.nba.com/game/min-vs-mem-0022100628
0022100629,2022-01-13,NOP,LAC,113,89,14400,14400,0,0,0,https://www.nba.com/game/lac-vs-nop-0022100629
0022100630,2022-01-13,BKN,OKC,109,130,14400,14400,0,0,0,https://www.nba.com/game/okc-vs-bkn-0022100630
0022100631,2022-01-13,DEN,POR,140,108,14400,14400,0,0,0,https://www.nba.com/game/por-vs-den-0022100631
0022100632,2022-01-14,CHA,ORL,109,116,14400,14400,0,0,0,https://www.nba.com/game/orl-vs-cha-0022100632
0022100633,2022-01-14,DET,TOR,103,87,14400,14400,0,0,0,https://www.nba.com/game/tor-vs-det-0022100633
0022100634,2022-01-14,IND,PHX,94,112,14400,14400,0,0,0,https://www.nba.com/game/phx-vs-ind-0022100634
0022100635,2022-01-14,PHI,BOS,111,99,14400,14400,0,0,0,https://www.nba.com/game/bos-vs-phi-0022100635
0022100636,2022-01-14,MIA,ATL,124,118,14400,14400,0,0,0,https://www.nba.com/game/atl-vs-mia-0022100636
0022100637,2022-01-14,CHI,GSW,96,138,14400,14400,0,0,0,https://www.nba.com/game/gsw-vs-chi-0022100637
0022100638,2022-01-14,SAS,CLE,109,114,14401,14400,0,1,0,https://www.nba.com/game/cle-vs-sas-0022100638
0022100639,2022-01-14,MEM,DAL,85,112,14400,14400,0,0,0,https://www.nba.com/game/dal-vs-mem-0022100639
0022100640,2022-01-14,SAC,HOU,126,114,14400,14400,0,0,0,https://www.nba.com/game/hou-vs-sac-0022100640
0022100641,2022-01-15,MIL,TOR,96,103,14400,14401,0,0,1,https://www.nba.com/game/tor-vs-mil-0022100641
0022100642,2022-01-15,WAS,POR,110,115,14400,14400,0,0,0,https://www.nba.com/game/por-vs-was-0022100642
0022100643,2022-01-15,ATL,NYK,108,117,14400,14400,0,0,0,https://www.nba.com/game/nyk-vs-atl-0022100643
0022100644,2022-01-15,BKN,NOP,120,105,14400,14400,0,0,0,https://www.nba.com/game/nop-vs-bkn-0022100644
0022100645,2022-01-15,MIA,PHI,98,109,14400,14400,0,0,0,https://www.nba.com/game/phi-vs-mia-0022100645
0022100646,2022-01-15,OKC,CLE,102,107,14401,14400,0,1,0,https://www.nba.com/game/cle-vs-okc-0022100646
0022100647,2022-01-15,BOS,CHI,114,112,14400,14400,0,0,0,https://www.nba.com/game/chi-vs-bos-0022100647
0022100648,2022-01-15,SAS,LAC,101,94,14400,14400,0,0,0,https://www.nba.com/game/lac-vs-sas-0022100648
0022100649,2022-01-15,DEN,LAL,133,96,14400,14400,0,0,0,https://www.nba.com/game/lal-vs-den-0022100649
0022100650,2022-01-15,DAL,ORL,108,92,14400,14400,0,0,0,https://www.nba.com/game/orl-vs-dal-0022100650
0022100617,2022-01-16,DET,PHX,108,135,14401,14400,0,1,0,https://www.nba.com/game/phx-vs-det-0022100617
0022100651,2022-01-16,SAC,HOU,112,118,14400,14401,0,0,1,https://www.nba.com/game/hou-vs-sac-0022100651
0022100652,2022-01-16,MIN,GSW,119,99,14400,14400,0,0,0,https://www.nba.com/game/gsw-vs-min-0022100652
0022100653,2022-01-16,DEN,UTA,102,125,14400,14400,0,0,0,https://www.nba.com/game/uta-vs-den-0022100653
0022100654,2022-01-17,BOS,NOP,104,92,14400,14400,0,0,0,https://www.nba.com/game/nop-vs-bos-0022100654
0022100655,2022-01-17,NYK,CHA,87,97,14400,14400,0,0,0,https://www.nba.com/game/cha-vs-nyk-0022100655
0022100656,2022-01-17,WAS,PHI,117,98,14400,14400,0,0,0,https://www.nba.com/game/phi-vs-was-0022100656
0022100657,2022-01-17,CLE,BKN,114,107,14401,14400,0,1,0,https://www.nba.com/game/bkn-vs-cle-0022100657
0022100658,2022-01-17,MEM,CHI,119,106,14400,14400,0,0,0,https://www.nba.com/game/chi-vs-mem-0022100658
0022100659,2022-01-17,LAC,IND,139,133,14400,14400,0,0,0,https://www.nba.com/game/ind-vs-lac-0022100659
0022100660,2022-01-17,ATL,MIL,121,114,14401,14400,0,1,0,https://www.nba.com/game/mil-vs-atl-0022100660
0022100661,2022-01-17,ORL,POR,88,98,14400,14400,0,0,0,https://www.nba.com/game/por-vs-orl-0022100661
0022100662,2022-01-17,MIA,TOR,104,99,14400,14400,0,0,0,https://www.nba.com/game/tor-vs-mia-0022100662
0022100663,2022-01-17,DAL,OKC,104,102,14400,14400,0,0,0,https://www.nba.com/game/okc-vs-dal-0022100663
0022100664,2022-01-17,SAS,PHX,107,121,14400,14400,0,0,0,https://www.nba.com/game/phx-vs-sas-0022100664
0022100665,2022-01-17,LAL,UTA,101,95,14400,14400,0,0,0,https://www.nba.com/game/uta-vs-lal-0022100665
0022100666,2022-01-18,NYK,MIN,110,112,14400,14401,0,0,1,https://www.nba.com/game/min-vs-nyk-0022100666
0022100667,2022-01-18,GSW,DET,102,86,14400,14400,0,0,0,https://www.nba.com/game/det-vs-gsw-0022100667
0022100668,2022-01-19,PHI,ORL,123,110,14400,14400,0,0,0,https://www.nba.com/game/orl-vs-phi-0022100668
0022100669,2022-01-19,WAS,BKN,118,119,14400,14400,0,0,0,https://www.nba.com/game/bkn-vs-was-0022100669
0022100670,2022-01-19,ATL,MIN,134,122,14400,14400,0,0,0,https://www.nba.com/game/min-vs-atl-0022100670
0022100671,2022-01-19,BOS,CHA,102,111,14400,14400,0,0,0,https://www.nba.com/game/cha-vs-bos-0022100671
0022100672,2022-01-19,MIA,POR,104,92,14400,14400,0,0,0,https://www.nba.com/game/por-vs-mia-0022100672
0022100673,2022-01-19,CHI,CLE,117,104,14400,14400,0,0,0,https://www.nba.com/game/cle-vs-chi-0022100673
0022100674,2022-01-19,MIL,MEM,126,114,14401,14400,0,1,0,https://www.nba.com/game/mem-vs-mil-0022100674
0022100675,2022-01-19,DAL,TOR,102,98,14400,14400,0,0,0,https://www.nba.com/game/tor-vs-dal-0022100675
0022100676,2022-01-19,SAS,OKC,118,96,14400,14400,0,0,0,https://www.nba.com/game/okc-vs-sas-0022100676
0022100677,2022-01-19,UTA,HOU,111,116,14400,14400,0,0,0,https://www.nba.com/game/hou-vs-uta-0022100677
0022100678,2022-01-19,DEN,LAC,130,128,15900,15900,1,0,0,https://www.nba.com/game/lac-vs-den-0022100678
0022100679,2022-01-19,SAC,DET,131,133,14401,14401,0,1,1,https://www.nba.com/game/det-vs-sac-0022100679
0022100680,2022-01-19,LAL,IND,104,111,14401,14400,0,1,0,https://www.nba.com/game/ind-vs-lal-0022100680
0022100681,2022-01-20,NYK,NOP,91,102,14400,14400,0,0,0,https://www.nba.com/game/nop-vs-nyk-0022100681
0022100682,2022-01-20,DAL,PHX,101,109,14400,14400,0,0,0,https://www.nba.com/game/phx-vs-dal-0022100682
0022100683,2022-01-20,GSW,IND,117,121,15900,15900,1,0,0,https://www.nba.com/game/ind-vs-gsw-0022100683
0022100684,2022-01-21,CHA,OKC,121,98,14401,14400,0,1,0,https://www.nba.com/game/okc-vs-cha-0022100684
0022100685,2022-01-21,ORL,LAL,105,116,14400,14400,0,0,0,https://www.nba.com/game/lal-vs-orl-0022100685
0022100686,2022-01-21,PHI,LAC,101,102,14400,14400,0,0,0,https://www.nba.com/game/lac-vs-phi-0022100686
0022100687,2022-01-21,ATL,MIA,110,108,14400,14399,0,0,-1,https://www.nba.com/game/mia-vs-atl-0022100687
0022100688,2022-01-21,BOS,POR,105,109,14401,14400,0,1,0,https://www.nba.com/game/por-vs-bos-0022100688
0022100689,2022-01-21,WAS,TOR,105,109,14400,14400,0,0,0,https://www.nba.com/game/tor-vs-was-0022100689
0022100690,2022-01-21,MIL,CHI,94,90,14400,14400,0,0,0,https://www.nba.com/game/chi-vs-mil-0022100690
0022100691,2022-01-21,SAS,BKN,102,117,14400,14400,0,0,0,https://www.nba.com/game/bkn-vs-sas-0022100691
0022100692,2022-01-21,DEN,MEM,118,122,14400,14400,0,0,0,https://www.nba.com/game/mem-vs-den-0022100692
0022100693,2022-01-21,UTA,DET,111,101,14400,14400,0,0,0,https://www.nba.com/game/det-vs-uta-0022100693
0022100694,2022-01-21,GSW,HOU,105,103,14400,14400,0,0,0,https://www.nba.com/game/hou-vs-gsw-0022100694
