player_id,archive_player,nba_player,season,observed_through,bpm,obpm,dbpm,archive_gp,archive_minutes,nba_gp_including_zero_clock,nba_seconds,nba_last_date,zero_clock_appearances
shumpim01,Iman Shumpert,Iman Shumpert,2021,2021-03-25,-13.0,-10.2,-2.7,2,11,2,659,2021-02-27,0
siakapa01,Pascal Siakam,Pascal Siakam,2021,2021-03-25,0.4,0.7,-0.3,35,1234,35,74041,2021-03-24,0
silvach01,Chris Silva,Chris Silva,2021,2021-03-25,-3.8,-5.0,1.2,11,83,11,4975,2021-03-19,0
simmobe01,Ben Simmons,Ben Simmons,2021,2021-03-25,2.9,1.2,1.8,37,1267,37,76005,2021-03-25,0
simonan01,Anfernee Simons,Anfernee Simons,2021,2021-03-25,-2.3,0.1,-2.4,37,617,37,37038,2021-03-25,0
sirvyde01,Deividas Sirvydis,Deividas Sirvydis,2021,2021-03-25,-16.7,-15.2,-1.5,7,12,7,714,2021-03-19,0
smailal01,Alen Smailagić,Alen Smailagic,2021,2021-03-25,-18.0,-12.7,-5.3,4,15,4,924,2021-03-25,0
smartma01,Marcus Smart,Marcus Smart,2021,2021-03-25,-0.4,-0.3,-0.2,25,786,25,47165,2021-03-24,0
smithde03,Dennis Smith Jr.,Dennis Smith Jr.,2021,2021-03-25,0.8,-1.1,1.8,19,349,19,20948,2021-03-24,0
smithis01,Ish Smith,Ish Smith,2021,2021-03-25,-2.5,-2.2,-0.3,19,391,19,23451,2021-02-12,0
smithja04,Jalen Smith,Jalen Smith,2021,2021-03-25,-5.7,-4.3,-1.4,15,66,15,3966,2021-03-23,0
snellto01,Tony Snell,Tony Snell,2021,2021-03-25,-0.2,0.1,-0.3,31,613,31,36796,2021-03-24,0
spaldra01,Ray Spalding,Ray Spalding,2021,2021-03-25,-10.4,-8.9,-1.4,2,19,2,1124,2021-02-15,0
stanlca01,Cassius Stanley,Cassius Stanley,2021,2021-03-25,-12.2,-8.2,-4.1,11,31,11,1890,2021-03-22,0
stevela01,Lamar Stevens,Lamar Stevens,2021,2021-03-25,-3.9,-4.0,0.1,29,389,29,23354,2021-03-24,0
stewais01,Isaiah Stewart,Isaiah Stewart,2021,2021-03-25,-1.4,-1.8,0.4,41,783,41,46976,2021-03-24,0
strusma01,Max Strus,Max Strus,2021,2021-03-25,-0.8,0.8,-1.6,23,321,23,19235,2021-03-25,0
sumneed01,Edmond Sumner,Edmond Sumner,2021,2021-03-25,-3.1,-2.7,-0.4,30,358,30,21485,2021-03-24,0
tateja01,Jae'Sean Tate,Jae'Sean Tate,2021,2021-03-25,-1.3,-1.8,0.5,43,1212,43,72734,2021-03-24,0
tatumja01,Jayson Tatum,Jayson Tatum,2021,2021-03-25,3.0,3.5,-0.5,38,1351,38,81046,2021-03-24,0
teaguje01,Jeff Teague,Jeff Teague,2021,2021-03-25,-2.5,-2.4,-0.2,34,616,34,36976,2021-03-24,0
templga01,Garrett Temple,Garrett Temple,2021,2021-03-25,-3.1,-2.9,-0.1,35,977,35,58647,2021-03-12,0
terryty01,Tyrell Terry,Tyrell Terry,2021,2021-03-25,-5.5,-7.7,2.2,11,56,11,3378,2021-01-29,0
theisda01,Daniel Theis,Daniel Theis,2021,2021-03-25,0.2,-0.5,0.7,42,1027,42,61612,2021-03-24,0
thomabr01,Brodric Thomas,Brodric Thomas,2021,2021-03-25,1.2,0.3,1.0,9,63,9,3765,2021-03-24,0
thomama02,Matt Thomas,Matt Thomas,2021,2021-03-25,-4.7,-2.2,-2.5,26,192,26,11536,2021-03-24,0
thomptr01,Tristan Thompson,Tristan Thompson,2021,2021-03-25,-2.3,-0.6,-1.6,36,811,36,48650,2021-03-14,0
thornsi01,Sindarius Thornwell,Sindarius Thornwell,2021,2021-03-25,-5.9,-6.1,0.1,14,73,14,4399,2021-03-14,0
thybuma01,Matisse Thybulle,Matisse Thybulle,2021,2021-03-25,1.7,-2.7,4.5,42,790,42,47418,2021-03-25,0
tilliki02,Killian Tillie,Killian Tillie,2021,2021-03-25,-6.2,-5.6,-0.5,4,30,4,1803,2021-03-19,0
tillmxa01,Xavier Tillman Sr.,Xavier Tillman,2021,2021-03-25,-0.9,-1.9,1.0,32,612,32,36722,2021-03-19,0
toppiob01,Obi Toppin,Obi Toppin,2021,2021-03-25,-2.7,-2.7,0.0,35,416,35,24962,2021-03-25,0
toscaju01,Juan Toscano-Anderson,Juan Toscano-Anderson,2021,2021-03-25,-0.1,-1.8,1.7,30,581,30,34849,2021-03-25,0
toupaax01,Axel Toupane,Axel Toupane,2021,2021-03-25,13.6,-1.1,14.7,1,3,1,201,2021-03-22,0
townska01,Karl-Anthony Towns,Karl-Anthony Towns,2021,2021-03-25,3.9,3.3,0.6,24,806,24,48330,2021-03-24,0
trentga02,Gary Trent Jr.,Gary Trent Jr.,2021,2021-03-25,-2.4,0.0,-2.4,41,1262,41,75719,2021-03-23,0
tuckepj01,P.J. Tucker,P.J. Tucker,2021,2021-03-25,-4.7,-5.0,0.3,35,1003,35,60147,2021-03-24,0
tuckera01,Rayjon Tucker,Rayjon Tucker,2021,2021-03-25,13.1,7.0,6.1,1,3,1,208,2021-03-20,0
turnemy01,Myles Turner,Myles Turner,2021,2021-03-25,0.9,-0.9,1.8,40,1234,40,74071,2021-03-24,0
valanjo01,Jonas Valančiūnas,Jonas Valanciunas,2021,2021-03-25,0.9,1.7,-0.8,36,995,36,59691,2021-03-24,0
valende01,Denzel Valentine,Denzel Valentine,2021,2021-03-25,-2.4,-1.8,-0.7,39,719,39,43168,2021-03-24,0
vandeja01,Jarred Vanderbilt,Jarred Vanderbilt,2021,2021-03-25,-0.7,-2.0,1.2,42,766,42,45973,2021-03-24,0
vanvlfr01,Fred VanVleet,Fred VanVleet,2021,2021-03-25,2.5,2.5,0.0,39,1434,39,86046,2021-03-24,0
vassede01,Devin Vassell,Devin Vassell,2021,2021-03-25,-0.2,-1.8,1.6,35,611,35,36668,2021-03-25,0
vincega01,Gabe Vincent,Gabe Vincent,2021,2021-03-25,-5.0,-4.1,-0.9,30,445,30,26678,2021-03-25,0
vonleno01,Noah Vonleh,Noah Vonleh,2021,2021-03-25,-29.9,-20.9,-8.9,4,11,4,646,2021-02-18,0
vucevni01,Nikola Vučević,Nikola Vucevic,2021,2021-03-25,5.6,5.5,0.1,44,1500,44,90025,2021-03-24,0
wadede01,Dean Wade,Dean Wade,2021,2021-03-25,-0.5,-0.4,-0.1,36,468,36,28076,2021-03-24,0
wagnemo01,Moritz Wagner,Moritz Wagner,2021,2021-03-25,-0.2,-1.1,0.9,25,375,25,22523,2021-03-23,0
walkeke02,Kemba Walker,Kemba Walker,2021,2021-03-25,0.9,1.7,-0.8,26,798,26,47875,2021-03-24,0
walkelo01,Lonnie Walker,Lonnie Walker IV,2021,2021-03-25,-3.7,-2.2,-1.4,37,968,37,58055,2021-03-22,0
walljo01,John Wall,John Wall,2021,2021-03-25,0.0,1.7,-1.7,29,922,29,55311,2021-03-24,0
wanambr01,Brad Wanamaker,Brad Wanamaker,2021,2021-03-25,-4.4,-4.7,0.3,39,625,39,37509,2021-03-20,0
warretj01,T.J. Warren,T.J. Warren,2021,2021-03-25,-5.5,-3.0,-2.5,4,117,4,7043,2020-12-29,0
washipj01,P.J. Washington,P.J. Washington,2021,2021-03-25,-0.8,-1.3,0.5,39,1156,39,69367,2021-03-24,0
watanyu01,Yuta Watanabe,Yuta Watanabe,2021,2021-03-25,-2.8,-2.8,0.0,27,307,27,18391,2021-03-24,0
watertr01,Tremont Waters,Tremont Waters,2021,2021-03-25,-1.4,-0.6,-0.8,11,98,11,5897,2021-03-22,0
watsopa01,Paul Watson,Paul Watson,2021,2021-03-25,-3.0,-2.3,-0.8,24,234,24,14048,2021-03-24,0
weathqu01,Quinndary Weatherspoon,Quinndary Weatherspoon,2021,2021-03-25,-12.5,-12.6,0.1,9,44,9,2662,2021-03-24,0
westbru01,Russell Westbrook,Russell Westbrook,2021,2021-03-25,1.0,1.3,-0.3,36,1254,36,75239,2021-03-25,0
whiteco01,Coby White,Coby White,2021,2021-03-25,-3.5,-1.6,-1.9,43,1362,43,81724,2021-03-24,0
whitede01,Derrick White,Derrick White,2021,2021-03-25,-0.8,-0.8,0.0,18,491,18,29462,2021-03-25,0
whiteha01,Hassan Whiteside,Hassan Whiteside,2021,2021-03-25,-1.8,-1.6,-0.2,28,416,28,24960,2021-03-24,0
whittgr01,Greg Whittington,Greg Whittington,2021,2021-03-25,-17.5,-11.4,-6.1,4,12,4,721,2021-03-15,0
wiggian01,Andrew Wiggins,Andrew Wiggins,2021,2021-03-25,-1.3,-0.5,-0.8,45,1451,45,87063,2021-03-25,0
willigr01,Grant Williams,Grant Williams,2021,2021-03-25,-3.5,-3.2,-0.2,36,657,36,39428,2021-03-24,0
willike04,Kenrich Williams,Kenrich Williams,2021,2021-03-25,0.3,-0.8,1.0,44,861,44,51684,2021-03-24,0
willilo02,Lou Williams,Lou Williams,2021,2021-03-25,-1.9,-0.5,-1.4,42,918,42,55069,2021-03-24,0
willipa01,Patrick Williams,Patrick Williams,2021,2021-03-25,-3.5,-3.0,-0.4,42,1193,42,71570,2021-03-24,0
williro04,Robert Williams,Robert Williams III,2021,2021-03-25,6.2,3.1,3.1,37,636,37,38167,2021-03-24,0
willizi01,Zion Williamson,Zion Williamson,2021,2021-03-25,4.7,5.2,-0.5,41,1339,41,80329,2021-03-23,0
wilsodj01,D.J. Wilson,D.J. Wilson,2021,2021-03-25,-5.6,-4.0,-1.6,16,156,16,9323,2021-03-24,0
windldy01,Dylan Windler,Dylan Windler,2021,2021-03-25,-1.6,-1.6,0.1,30,507,30,30396,2021-03-24,0
winslju01,Justise Winslow,Justise Winslow,2021,2021-03-25,-6.5,-6.4,-0.1,14,299,14,17955,2021-03-24,0
winstca01,Cassius Winston,Cassius Winston,2021,2021-03-25,-0.5,0.6,-1.2,9,56,9,3379,2021-03-23,0
wisemja01,James Wiseman,James Wiseman,2021,2021-03-25,-5.3,-4.0,-1.3,31,659,31,39547,2021-03-25,0
woodaro01,Robert Woodard,Robert Woodard II,2021,2021-03-25,-7.7,-0.4,-7.3,8,22,8,1294,2021-03-25,0
woodch01,Christian Wood,Christian Wood,2021,2021-03-25,3.0,2.9,0.1,22,678,22,40671,2021-03-24,0
wrighde01,Delon Wright,Delon Wright,2021,2021-03-25,2.8,1.1,1.8,36,1052,36,63128,2021-03-24,0
youngth01,Thaddeus Young,Thaddeus Young,2021,2021-03-25,3.8,1.9,1.9,39,974,39,58447,2021-03-24,0
youngtr01,Trae Young,Trae Young,2021,2021-03-25,4.1,5.7,-1.6,42,1445,42,86722,2021-03-24,0
zelleco01,Cody Zeller,Cody Zeller,2021,2021-03-25,-0.4,-0.3,-0.1,24,534,24,32045,2021-03-24,0
zubaciv01,Ivica Zubac,Ivica Zubac,2021,2021-03-25,1.0,1.0,0.0,46,964,46,57824,2021-03-25,0
