event_id,game_id,date,home,away,team,player,person_id,seconds,start,comment,pts,plus_minus,official_url
2021-02-27_NYK_IND,0022000515,2021-02-27,NYK,IND,IND,T.J. McConnell,204456,2780,1,,17,1,https://www.nba.com/game/0022000515/box-score
2021-02-27_NYK_IND,0022000515,2021-02-27,NYK,IND,NYK,Alec Burks,202692,1289,0,,5,-4,https://www.nba.com/game/0022000515/box-score
2021-02-27_NYK_IND,0022000515,2021-02-27,NYK,IND,NYK,Austin Rivers,203085,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000515/box-score
2021-02-27_NYK_IND,0022000515,2021-02-27,NYK,IND,NYK,Derrick Rose,201565,2262,1,,17,11,https://www.nba.com/game/0022000515/box-score
2021-02-27_NYK_IND,0022000515,2021-02-27,NYK,IND,NYK,Frank Ntilikina,1628373,655,0,,5,-8,https://www.nba.com/game/0022000515/box-score
2021-02-27_NYK_IND,0022000515,2021-02-27,NYK,IND,NYK,Immanuel Quickley,1630193,794,0,,10,-6,https://www.nba.com/game/0022000515/box-score
2021-02-27_NYK_IND,0022000515,2021-02-27,NYK,IND,NYK,Julius Randle,203944,2491,1,,28,2,https://www.nba.com/game/0022000515/box-score
2021-02-27_NYK_IND,0022000515,2021-02-27,NYK,IND,NYK,Kevin Knox II,1628995,146,0,,0,8,https://www.nba.com/game/0022000515/box-score
2021-02-27_NYK_IND,0022000515,2021-02-27,NYK,IND,NYK,Nerlens Noel,203457,2475,1,,8,-2,https://www.nba.com/game/0022000515/box-score
2021-02-27_NYK_IND,0022000515,2021-02-27,NYK,IND,NYK,Obi Toppin,1630167,360,0,,2,3,https://www.nba.com/game/0022000515/box-score
2021-02-27_NYK_IND,0022000515,2021-02-27,NYK,IND,NYK,RJ Barrett,1629628,2057,1,,24,14,https://www.nba.com/game/0022000515/box-score
2021-02-27_NYK_IND,0022000515,2021-02-27,NYK,IND,NYK,Reggie Bullock,203493,1612,1,,9,0,https://www.nba.com/game/0022000515/box-score
2021-02-27_NYK_IND,0022000515,2021-02-27,NYK,IND,NYK,Taj Gibson,201959,259,0,,2,-3,https://www.nba.com/game/0022000515/box-score
2021-02-27_NYK_IND,0022000515,2021-02-27,NYK,IND,NYK,Theo Pinson,1629033,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000515/box-score
2021-02-27_PHI_CLE,0022000513,2021-02-27,PHI,CLE,CLE,Cedi Osman,1626224,0,0,DND - Injury/Illness,0,0,https://www.nba.com/game/0022000513/box-score
2021-02-27_PHI_CLE,0022000513,2021-02-27,PHI,CLE,CLE,Collin Sexton,1629012,2670,1,,28,1,https://www.nba.com/game/0022000513/box-score
2021-02-27_PHI_CLE,0022000513,2021-02-27,PHI,CLE,CLE,Damyean Dotson,1628422,1120,0,,10,9,https://www.nba.com/game/0022000513/box-score
2021-02-27_PHI_CLE,0022000513,2021-02-27,PHI,CLE,CLE,Darius Garland,1629636,2529,1,,25,-1,https://www.nba.com/game/0022000513/box-score
2021-02-27_PHI_CLE,0022000513,2021-02-27,PHI,CLE,CLE,Dean Wade,1629731,1648,1,,6,7,https://www.nba.com/game/0022000513/box-score
2021-02-27_PHI_CLE,0022000513,2021-02-27,PHI,CLE,CLE,Dylan Windler,1629685,1532,0,,8,0,https://www.nba.com/game/0022000513/box-score
2021-02-27_PHI_CLE,0022000513,2021-02-27,PHI,CLE,CLE,Isaac Okoro,1630171,2064,1,,15,-1,https://www.nba.com/game/0022000513/box-score
2021-02-27_PHI_CLE,0022000513,2021-02-27,PHI,CLE,CLE,JaVale McGee,201580,983,0,,6,4,https://www.nba.com/game/0022000513/box-score
2021-02-27_PHI_CLE,0022000513,2021-02-27,PHI,CLE,CLE,Jarrett Allen,1628386,2190,1,,14,-3,https://www.nba.com/game/0022000513/box-score
2021-02-27_PHI_CLE,0022000513,2021-02-27,PHI,CLE,CLE,Lamar Stevens,1630205,1165,0,,0,-1,https://www.nba.com/game/0022000513/box-score
2021-02-27_PHI_CLE,0022000513,2021-02-27,PHI,CLE,CLE,Larry Nance Jr.,1626204,0,0,DNP - Injury/Illness,0,0,https://www.nba.com/game/0022000513/box-score
2021-02-27_PHI_CLE,0022000513,2021-02-27,PHI,CLE,CLE,Taurean Prince,1627752,0,0,NWT - Not With Team,0,0,https://www.nba.com/game/0022000513/box-score
2021-02-27_PHI_CLE,0022000513,2021-02-27,PHI,CLE,PHI,Ben Simmons,1627732,2447,1,,24,-3,https://www.nba.com/game/0022000513/box-score
2021-02-27_PHI_CLE,0022000513,2021-02-27,PHI,CLE,PHI,Danny Green,201980,2201,1,,9,-1,https://www.nba.com/game/0022000513/box-score
2021-02-27_PHI_CLE,0022000513,2021-02-27,PHI,CLE,PHI,Dwight Howard,2730,751,0,,1,-8,https://www.nba.com/game/0022000513/box-score
2021-02-27_PHI_CLE,0022000513,2021-02-27,PHI,CLE,PHI,Furkan Korkmaz,1627788,1174,1,,8,-3,https://www.nba.com/game/0022000513/box-score
2021-02-27_PHI_CLE,0022000513,2021-02-27,PHI,CLE,PHI,Isaiah Joe,1630198,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000513/box-score
2021-02-27_PHI_CLE,0022000513,2021-02-27,PHI,CLE,PHI,Joel Embiid,203954,2429,1,,42,5,https://www.nba.com/game/0022000513/box-score
2021-02-27_PHI_CLE,0022000513,2021-02-27,PHI,CLE,PHI,Matisse Thybulle,1629680,1047,0,,5,-6,https://www.nba.com/game/0022000513/box-score
2021-02-27_PHI_CLE,0022000513,2021-02-27,PHI,CLE,PHI,Mike Scott,203118,1143,0,,5,-1,https://www.nba.com/game/0022000513/box-score
2021-02-27_PHI_CLE,0022000513,2021-02-27,PHI,CLE,PHI,Seth Curry,203552,2330,1,,4,7,https://www.nba.com/game/0022000513/box-score
2021-02-27_PHI_CLE,0022000513,2021-02-27,PHI,CLE,PHI,Shake Milton,1629003,1901,0,,11,-5,https://www.nba.com/game/0022000513/box-score
2021-02-27_PHI_CLE,0022000513,2021-02-27,PHI,CLE,PHI,Terrance Ferguson,1628390,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000513/box-score
2021-02-27_PHI_CLE,0022000513,2021-02-27,PHI,CLE,PHI,Tony Bradley,1628396,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000513/box-score
2021-02-27_PHI_CLE,0022000513,2021-02-27,PHI,CLE,PHI,Tyrese Maxey,1630178,477,0,,0,0,https://www.nba.com/game/0022000513/box-score
2021-02-27_PHI_CLE,0022000513,2021-02-27,PHI,CLE,PHI,Vincent Poirier,1629738,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000513/box-score
2021-03-03_ORL_ATL,0022000544,2021-03-03,ORL,ATL,ATL,Bogdan Bogdanovic,203992,1218,0,,9,-4,https://www.nba.com/game/0022000544/box-score
2021-03-03_ORL_ATL,0022000544,2021-03-03,ORL,ATL,ATL,Brandon Goodwin,1629164,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000544/box-score
2021-03-03_ORL_ATL,0022000544,2021-03-03,ORL,ATL,ATL,Bruno Fernando,1628981,271,0,,2,-2,https://www.nba.com/game/0022000544/box-score
2021-03-03_ORL_ATL,0022000544,2021-03-03,ORL,ATL,ATL,Danilo Gallinari,201568,2359,1,,23,7,https://www.nba.com/game/0022000544/box-score
2021-03-03_ORL_ATL,0022000544,2021-03-03,ORL,ATL,ATL,John Collins,1628381,1538,1,,15,14,https://www.nba.com/game/0022000544/box-score
2021-03-03_ORL_ATL,0022000544,2021-03-03,ORL,ATL,ATL,Kevin Huerter,1628989,1941,1,,13,7,https://www.nba.com/game/0022000544/box-score
2021-03-03_ORL_ATL,0022000544,2021-03-03,ORL,ATL,ATL,Nathan Knight,1630233,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000544/box-score
2021-03-03_ORL_ATL,0022000544,2021-03-03,ORL,ATL,ATL,Onyeka Okongwu,1630168,781,0,,0,-4,https://www.nba.com/game/0022000544/box-score
2021-03-03_ORL_ATL,0022000544,2021-03-03,ORL,ATL,ATL,Rajon Rondo,200765,775,0,,2,-5,https://www.nba.com/game/0022000544/box-score
2021-03-03_ORL_ATL,0022000544,2021-03-03,ORL,ATL,ATL,Skylar Mays,1630219,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000544/box-score
2021-03-03_ORL_ATL,0022000544,2021-03-03,ORL,ATL,ATL,Solomon Hill,203524,1371,0,,8,-11,https://www.nba.com/game/0022000544/box-score
2021-03-03_ORL_ATL,0022000544,2021-03-03,ORL,ATL,ATL,Tony Snell,203503,2058,1,,11,5,https://www.nba.com/game/0022000544/box-score
2021-03-03_ORL_ATL,0022000544,2021-03-03,ORL,ATL,ATL,Trae Young,1629027,2088,1,,32,8,https://www.nba.com/game/0022000544/box-score
2021-03-03_ORL_ATL,0022000544,2021-03-03,ORL,ATL,ORL,Al-Farouq Aminu,202329,1499,1,,14,-9,https://www.nba.com/game/0022000544/box-score
2021-03-03_ORL_ATL,0022000544,2021-03-03,ORL,ATL,ORL,Chasson Randle,1626184,813,0,,3,6,https://www.nba.com/game/0022000544/box-score
2021-03-03_ORL_ATL,0022000544,2021-03-03,ORL,ATL,ORL,Chuma Okeke,1629643,1506,0,,2,-2,https://www.nba.com/game/0022000544/box-score
2021-03-03_ORL_ATL,0022000544,2021-03-03,ORL,ATL,ORL,Dwayne Bacon,1628407,1779,1,,6,4,https://www.nba.com/game/0022000544/box-score
2021-03-03_ORL_ATL,0022000544,2021-03-03,ORL,ATL,ORL,Evan Fournier,203095,0,0,DND - Injury/Illness,0,0,https://www.nba.com/game/0022000544/box-score
2021-03-03_ORL_ATL,0022000544,2021-03-03,ORL,ATL,ORL,Gary Clark,1629109,621,0,,3,-4,https://www.nba.com/game/0022000544/box-score
2021-03-03_ORL_ATL,0022000544,2021-03-03,ORL,ATL,ORL,James Ennis III,203516,0,0,DND - Injury/Illness,0,0,https://www.nba.com/game/0022000544/box-score
2021-03-03_ORL_ATL,0022000544,2021-03-03,ORL,ATL,ORL,Khem Birch,203920,760,0,,5,10,https://www.nba.com/game/0022000544/box-score
2021-03-03_ORL_ATL,0022000544,2021-03-03,ORL,ATL,ORL,Michael Carter-Williams,203487,2067,1,,20,-9,https://www.nba.com/game/0022000544/box-score
2021-03-03_ORL_ATL,0022000544,2021-03-03,ORL,ATL,ORL,Mo Bamba,1628964,699,0,,2,1,https://www.nba.com/game/0022000544/box-score
2021-03-03_ORL_ATL,0022000544,2021-03-03,ORL,ATL,ORL,Nikola Vucevic,202696,2181,1,,29,-4,https://www.nba.com/game/0022000544/box-score
2021-03-03_ORL_ATL,0022000544,2021-03-03,ORL,ATL,ORL,Terrence Ross,203082,2475,1,,28,-8,https://www.nba.com/game/0022000544/box-score
2021-03-04_MEM_MIL,0022000555,2021-03-04,MEM,MIL,MEM,Brandon Clarke,1629634,1765,0,,6,5,https://www.nba.com/game/0022000555/box-score
2021-03-04_MEM_MIL,0022000555,2021-03-04,MEM,MIL,MEM,De'Anthony Melton,1629001,880,0,,6,-3,https://www.nba.com/game/0022000555/box-score
2021-03-04_MEM_MIL,0022000555,2021-03-04,MEM,MIL,MEM,Desmond Bane,1630217,1122,1,,4,3,https://www.nba.com/game/0022000555/box-score
2021-03-04_MEM_MIL,0022000555,2021-03-04,MEM,MIL,MEM,Dillon Brooks,1628415,2081,1,,23,-5,https://www.nba.com/game/0022000555/box-score
2021-03-04_MEM_MIL,0022000555,2021-03-04,MEM,MIL,MEM,Gorgui Dieng,203476,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000555/box-score
2021-03-04_MEM_MIL,0022000555,2021-03-04,MEM,MIL,MEM,Ja Morant,1629630,2334,1,,35,-3,https://www.nba.com/game/0022000555/box-score
2021-03-04_MEM_MIL,0022000555,2021-03-04,MEM,MIL,MEM,John Konchar,1629723,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000555/box-score
2021-03-04_MEM_MIL,0022000555,2021-03-04,MEM,MIL,MEM,Jonas Valanciunas,202685,1641,1,,13,0,https://www.nba.com/game/0022000555/box-score
2021-03-04_MEM_MIL,0022000555,2021-03-04,MEM,MIL,MEM,Justise Winslow,1626159,1430,0,,6,3,https://www.nba.com/game/0022000555/box-score
2021-03-04_MEM_MIL,0022000555,2021-03-04,MEM,MIL,MEM,Killian Tillie,1629681,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000555/box-score
2021-03-04_MEM_MIL,0022000555,2021-03-04,MEM,MIL,MEM,Kyle Anderson,203937,1558,1,,9,-7,https://www.nba.com/game/0022000555/box-score
2021-03-04_MEM_MIL,0022000555,2021-03-04,MEM,MIL,MEM,Tyus Jones,1626145,780,0,,9,2,https://www.nba.com/game/0022000555/box-score
2021-03-04_MEM_MIL,0022000555,2021-03-04,MEM,MIL,MEM,Xavier Tillman,1630214,809,0,,0,0,https://www.nba.com/game/0022000555/box-score
2021-03-04_MEM_MIL,0022000555,2021-03-04,MEM,MIL,MIL,Bobby Portis,1626171,907,0,,8,-4,https://www.nba.com/game/0022000555/box-score
2021-03-04_MEM_MIL,0022000555,2021-03-04,MEM,MIL,MIL,Brook Lopez,201572,1641,1,,12,-3,https://www.nba.com/game/0022000555/box-score
2021-03-04_MEM_MIL,0022000555,2021-03-04,MEM,MIL,MIL,Bryn Forbes,1627854,717,0,,0,-6,https://www.nba.com/game/0022000555/box-score
2021-03-04_MEM_MIL,0022000555,2021-03-04,MEM,MIL,MIL,D.J. Augustin,201571,1241,1,,3,2,https://www.nba.com/game/0022000555/box-score
2021-03-04_MEM_MIL,0022000555,2021-03-04,MEM,MIL,MIL,D.J. Wilson,1628391,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000555/box-score
2021-03-04_MEM_MIL,0022000555,2021-03-04,MEM,MIL,MIL,Donte DiVincenzo,1628978,1792,1,,7,5,https://www.nba.com/game/0022000555/box-score
2021-03-04_MEM_MIL,0022000555,2021-03-04,MEM,MIL,MIL,Giannis Antetokounmpo,203507,2174,1,,26,9,https://www.nba.com/game/0022000555/box-score
2021-03-04_MEM_MIL,0022000555,2021-03-04,MEM,MIL,MIL,Jrue Holiday,201950,1355,0,,15,3,https://www.nba.com/game/0022000555/box-score
2021-03-04_MEM_MIL,0022000555,2021-03-04,MEM,MIL,MIL,Khris Middleton,203114,2346,1,,22,5,https://www.nba.com/game/0022000555/box-score
2021-03-04_MEM_MIL,0022000555,2021-03-04,MEM,MIL,MIL,Pat Connaughton,1626192,1818,0,,15,-3,https://www.nba.com/game/0022000555/box-score
2021-03-04_MEM_MIL,0022000555,2021-03-04,MEM,MIL,MIL,Sam Merrill,1630241,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000555/box-score
2021-03-04_MEM_MIL,0022000555,2021-03-04,MEM,MIL,MIL,Thanasis Antetokounmpo,203648,410,0,,4,-3,https://www.nba.com/game/0022000555/box-score
2021-03-04_MEM_MIL,0022000555,2021-03-04,MEM,MIL,MIL,Torrey Craig,1628470,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000555/box-score
2021-03-11_TOR_ATL,0022000570,2021-03-11,TOR,ATL,ATL,Bogdan Bogdanovic,203992,994,0,,0,-4,https://www.nba.com/game/0022000570/box-score
2021-03-11_TOR_ATL,0022000570,2021-03-11,TOR,ATL,ATL,Brandon Goodwin,1629164,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000570/box-score
2021-03-11_TOR_ATL,0022000570,2021-03-11,TOR,ATL,ATL,Bruno Fernando,1628981,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000570/box-score
2021-03-11_TOR_ATL,0022000570,2021-03-11,TOR,ATL,ATL,Clint Capela,203991,1655,1,,9,-23,https://www.nba.com/game/0022000570/box-score
2021-03-11_TOR_ATL,0022000570,2021-03-11,TOR,ATL,ATL,Danilo Gallinari,201568,1748,0,,20,10,https://www.nba.com/game/0022000570/box-score
2021-03-11_TOR_ATL,0022000570,2021-03-11,TOR,ATL,ATL,John Collins,1628381,1685,1,,13,9,https://www.nba.com/game/0022000570/box-score
2021-03-11_TOR_ATL,0022000570,2021-03-11,TOR,ATL,ATL,Kevin Huerter,1628989,1886,1,,19,5,https://www.nba.com/game/0022000570/box-score
2021-03-11_TOR_ATL,0022000570,2021-03-11,TOR,ATL,ATL,Nathan Knight,1630233,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000570/box-score
2021-03-11_TOR_ATL,0022000570,2021-03-11,TOR,ATL,ATL,Onyeka Okongwu,1630168,638,0,,2,6,https://www.nba.com/game/0022000570/box-score
2021-03-11_TOR_ATL,0022000570,2021-03-11,TOR,ATL,ATL,Rajon Rondo,200765,668,0,,6,6,https://www.nba.com/game/0022000570/box-score
2021-03-11_TOR_ATL,0022000570,2021-03-11,TOR,ATL,ATL,Skylar Mays,1630219,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000570/box-score
2021-03-11_TOR_ATL,0022000570,2021-03-11,TOR,ATL,ATL,Solomon Hill,203524,1326,0,,9,-10,https://www.nba.com/game/0022000570/box-score
2021-03-11_TOR_ATL,0022000570,2021-03-11,TOR,ATL,ATL,Tony Snell,203503,1588,1,,6,11,https://www.nba.com/game/0022000570/box-score
2021-03-11_TOR_ATL,0022000570,2021-03-11,TOR,ATL,ATL,Trae Young,1629027,2212,1,,37,-5,https://www.nba.com/game/0022000570/box-score
2021-03-11_TOR_ATL,0022000570,2021-03-11,TOR,ATL,TOR,Aron Baynes,203382,1798,1,,11,-10,https://www.nba.com/game/0022000570/box-score
2021-03-11_TOR_ATL,0022000570,2021-03-11,TOR,ATL,TOR,Chris Boucher,1628449,1825,0,,29,5,https://www.nba.com/game/0022000570/box-score
2021-03-11_TOR_ATL,0022000570,2021-03-11,TOR,ATL,TOR,DeAndre' Bembry,1627761,2218,1,,9,-6,https://www.nba.com/game/0022000570/box-score
2021-03-11_TOR_ATL,0022000570,2021-03-11,TOR,ATL,TOR,Henry Ellenson,1627740,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000570/box-score
2021-03-11_TOR_ATL,0022000570,2021-03-11,TOR,ATL,TOR,Jalen Harris,1630223,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000570/box-score
2021-03-11_TOR_ATL,0022000570,2021-03-11,TOR,ATL,TOR,Kyle Lowry,200768,2323,1,,17,-14,https://www.nba.com/game/0022000570/box-score
2021-03-11_TOR_ATL,0022000570,2021-03-11,TOR,ATL,TOR,Matt Thomas,1629744,11,0,,0,2,https://www.nba.com/game/0022000570/box-score
2021-03-11_TOR_ATL,0022000570,2021-03-11,TOR,ATL,TOR,Norman Powell,1626181,2335,1,,33,3,https://www.nba.com/game/0022000570/box-score
2021-03-11_TOR_ATL,0022000570,2021-03-11,TOR,ATL,TOR,Paul Watson,1628778,1223,0,,3,16,https://www.nba.com/game/0022000570/box-score
2021-03-11_TOR_ATL,0022000570,2021-03-11,TOR,ATL,TOR,Stanley Johnson,1626169,1608,1,,11,-11,https://www.nba.com/game/0022000570/box-score
2021-03-11_TOR_ATL,0022000570,2021-03-11,TOR,ATL,TOR,Terence Davis,1629056,589,0,,4,-3,https://www.nba.com/game/0022000570/box-score
2021-03-11_TOR_ATL,0022000570,2021-03-11,TOR,ATL,TOR,Yuta Watanabe,1629139,470,0,,3,13,https://www.nba.com/game/0022000570/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,DEN,Bol Bol,1629626,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,DEN,Facundo Campazzo,1630267,1172,0,,8,-12,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,DEN,Greg Whittington,204222,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,DEN,Isaiah Hartenstein,1628392,642,0,,2,1,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,DEN,Jamal Murray,1627750,1943,1,,3,9,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,DEN,Markus Howard,1630210,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,DEN,Michael Porter Jr.,1629008,2096,1,,21,9,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,DEN,Monte Morris,1628420,1911,1,,6,11,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,DEN,Nikola Jokic,203999,2176,1,,28,-3,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,DEN,PJ Dozier,1628408,1301,0,,3,-14,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,DEN,Paul Millsap,200794,1313,0,,11,-11,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,DEN,Vlatko Cancar,1628427,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,DEN,Will Barton,203115,1846,1,,21,15,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,DEN,Zeke Nnaji,1630192,0,0,DNP - Injury/Illness,0,0,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,MEM,Brandon Clarke,1629634,1795,0,,20,8,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,MEM,De'Anthony Melton,1629001,1411,0,,9,13,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,MEM,Desmond Bane,1630217,1024,1,,10,-10,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,MEM,Dillon Brooks,1628415,2029,1,,20,-12,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,MEM,Gorgui Dieng,203476,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,MEM,Grayson Allen,1628960,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,MEM,Ja Morant,1629630,2041,1,,16,-8,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,MEM,John Konchar,1629723,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,MEM,Jonas Valanciunas,202685,2193,1,,14,0,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,MEM,Jontay Porter,1629007,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,MEM,Justise Winslow,1626159,1298,0,,6,7,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,MEM,Killian Tillie,1629681,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,MEM,Kyle Anderson,203937,1085,1,,2,-9,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,MEM,Tyus Jones,1626145,839,0,,5,7,https://www.nba.com/game/0022000580/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,MEM,DEN,MEM,Xavier Tillman,1630214,686,0,,0,-1,https://www.nba.com/game/0022000580/box-score
2021-03-16_PHI_NYK,0022000611,2021-03-16,PHI,NYK,NYK,Alec Burks,202692,2144,0,,19,-4,https://www.nba.com/game/0022000611/box-score
2021-03-16_PHI_NYK,0022000611,2021-03-16,PHI,NYK,NYK,Frank Ntilikina,1628373,892,0,,0,4,https://www.nba.com/game/0022000611/box-score
2021-03-16_PHI_NYK,0022000611,2021-03-16,PHI,NYK,NYK,Ignas Brazdeikis,1629649,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000611/box-score
2021-03-16_PHI_NYK,0022000611,2021-03-16,PHI,NYK,NYK,Immanuel Quickley,1630193,1562,1,,13,-8,https://www.nba.com/game/0022000611/box-score
2021-03-16_PHI_NYK,0022000611,2021-03-16,PHI,NYK,NYK,Jared Harper,1629607,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000611/box-score
2021-03-16_PHI_NYK,0022000611,2021-03-16,PHI,NYK,NYK,Julius Randle,203944,2435,1,,19,1,https://www.nba.com/game/0022000611/box-score
2021-03-16_PHI_NYK,0022000611,2021-03-16,PHI,NYK,NYK,Kevin Knox II,1628995,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000611/box-score
2021-03-16_PHI_NYK,0022000611,2021-03-16,PHI,NYK,NYK,Nerlens Noel,203457,1561,1,,6,-5,https://www.nba.com/game/0022000611/box-score
2021-03-16_PHI_NYK,0022000611,2021-03-16,PHI,NYK,NYK,Obi Toppin,1630167,445,0,,0,-4,https://www.nba.com/game/0022000611/box-score
2021-03-16_PHI_NYK,0022000611,2021-03-16,PHI,NYK,NYK,RJ Barrett,1629628,2433,1,,17,3,https://www.nba.com/game/0022000611/box-score
2021-03-16_PHI_NYK,0022000611,2021-03-16,PHI,NYK,NYK,Reggie Bullock,203493,1746,1,,12,-2,https://www.nba.com/game/0022000611/box-score
2021-03-16_PHI_NYK,0022000611,2021-03-16,PHI,NYK,NYK,Taj Gibson,201959,1182,0,,10,0,https://www.nba.com/game/0022000611/box-score
2021-03-16_PHI_NYK,0022000611,2021-03-16,PHI,NYK,NYK,Theo Pinson,1629033,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000611/box-score
2021-03-16_PHI_NYK,0022000611,2021-03-16,PHI,NYK,PHI,Ben Simmons,1627732,2019,1,,16,2,https://www.nba.com/game/0022000611/box-score
2021-03-16_PHI_NYK,0022000611,2021-03-16,PHI,NYK,PHI,Danny Green,201980,1339,1,,3,0,https://www.nba.com/game/0022000611/box-score
2021-03-16_PHI_NYK,0022000611,2021-03-16,PHI,NYK,PHI,Dwight Howard,2730,1661,0,,11,7,https://www.nba.com/game/0022000611/box-score
2021-03-16_PHI_NYK,0022000611,2021-03-16,PHI,NYK,PHI,Furkan Korkmaz,1627788,1394,0,,12,6,https://www.nba.com/game/0022000611/box-score
2021-03-16_PHI_NYK,0022000611,2021-03-16,PHI,NYK,PHI,Isaiah Joe,1630198,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000611/box-score
2021-03-16_PHI_NYK,0022000611,2021-03-16,PHI,NYK,PHI,Matisse Thybulle,1629680,1052,0,,3,-6,https://www.nba.com/game/0022000611/box-score
2021-03-16_PHI_NYK,0022000611,2021-03-16,PHI,NYK,PHI,Mike Scott,203118,603,0,,2,2,https://www.nba.com/game/0022000611/box-score
