event_id,date,home,away,actual_margin,home_policy,away_policy,contact_status,direct_seed_cases,playin_field_cases,chicago_rank_cases,seed_order_cases,draft_record_group_cases,later_tie_cases,priority,impact_status,selected
2021-03-11_POR_PHX,2021-03-11,POR,PHX,6,POR_NO_TRENT,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,D02;D07,,,D02;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-12_WAS_PHI,2021-03-12,WAS,PHI,26,WAS_TRENT,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,D03;D04;D05;D06,D01;D05;D06,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-12_MEM_DEN,2021-03-12,MEM,DEN,1,INCUMBENT_CONDITIONAL,DEN_BEY_NNAJI,DIRECT_ROSTER_CONTACT,D01;D03;D05,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,CLOSE80_PAIRED_INPUT,NOT_CALCULATED,False
2021-03-12_NOP_CLE,2021-03-12,NOP,CLE,34,NOP_HAYES,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,,,,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-12_SAS_ORL,2021-03-12,SAS,ORL,27,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-12_UTA_HOU,2021-03-12,UTA,HOU,15,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-12_LAL_IND,2021-03-12,LAL,IND,5,LAL_AD_CORE,INCUMBENT_CONDITIONAL,TRANSACTION_DEPENDENCY,D02;D07,,,D02;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-13_OKC_NYK,2021-03-13,OKC,NYK,22,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-13_CHA_TOR,2021-03-13,CHA,TOR,10,CHA_EDWARDS_TERRY,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,D03;D04;D05;D06,,D02;D03;D04;D05;D06,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-13_BKN_DET,2021-03-13,BKN,DET,5,INCUMBENT_CONDITIONAL,DET_PATRICK_KIRA,DIRECT_ROSTER_CONTACT,,,,,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-13_WAS_MIL,2021-03-13,WAS,MIL,6,WAS_TRENT,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,D03;D04;D05;D06,D01;D05;D06,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-13_ATL_SAC,2021-03-13,ATL,SAC,15,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D03;D05,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-13_MIN_POR,2021-03-13,MIN,POR,4,MIN_RIVAL,POR_NO_TRENT,DIRECT_ROSTER_CONTACT,D01;D03;D05,,,D01;D03;D05,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-13_DEN_DAL,2021-03-13,DEN,DAL,13,DEN_BEY_NNAJI,DAL_HAMPTON,DIRECT_ROSTER_CONTACT,D02;D07,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-13_PHX_IND,2021-03-13,PHX,IND,11,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-14_OKC_MEM,2021-03-14,OKC,MEM,6,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,D01;D03;D05,,,D01;D03;D04;D05,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-14_GSW_UTA,2021-03-14,GSW,UTA,12,GSW_WIGGINS_HUTCHISON_INACTIVE,INCUMBENT_CONDITIONAL,TRANSACTION_DEPENDENCY,,,,D01;D04;D05,D01;D02;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-14_PHI_SAS,2021-03-14,PHI,SAS,35,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-14_ORL_MIA,2021-03-14,ORL,MIA,5,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-14_ATL_CLE,2021-03-14,ATL,CLE,18,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D03;D05,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-14_HOU_BOS,2021-03-14,HOU,BOS,27,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,,D01;D03;D04;D05;D06,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-14_NOP_LAC,2021-03-14,NOP,LAC,20,NOP_HAYES,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-15_CHA_SAC,2021-03-15,CHA,SAC,6,CHA_EDWARDS_TERRY,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,D03;D04;D05;D06,,D03;D04;D05;D06,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-15_WAS_MIL,2021-03-15,WAS,MIL,11,WAS_TRENT,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,D03;D04;D05;D06,D01;D05;D06,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-15_DET_SAS,2021-03-15,DET,SAS,10,DET_PATRICK_KIRA,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,,,,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-15_BKN_NYK,2021-03-15,BKN,NYK,5,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D03;D05,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-15_DAL_LAC,2021-03-15,DAL,LAC,10,DAL_HAMPTON,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,D01;D03;D05,,,D01;D03;D05,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-15_PHX_MEM,2021-03-15,PHX,MEM,23,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,D01;D03;D05,,,D01;D03;D04;D05,D01;D03;D04;D05;D06,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-15_DEN_IND,2021-03-15,DEN,IND,15,DEN_BEY_NNAJI,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-15_GSW_LAL,2021-03-15,GSW,LAL,31,GSW_WIGGINS_HUTCHISON_INACTIVE,LAL_AD_CORE,TRANSACTION_DEPENDENCY,D01;D02;D05;D07,,,D01;D02;D03;D05;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-16_BOS_UTA,2021-03-16,BOS,UTA,8,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-16_MIA_CLE,2021-03-16,MIA,CLE,15,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-16_HOU_ATL,2021-03-16,HOU,ATL,12,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D03;D05,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-16_PHI_NYK,2021-03-16,PHI,NYK,3,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D05,D01;D02;D03;D04;D05;D06;D07,,CLOSE80_PAIRED_INPUT,NOT_CALCULATED,False
2021-03-16_LAL_MIN,2021-03-16,LAL,MIN,16,LAL_AD_CORE,MIN_RIVAL,DIRECT_ROSTER_CONTACT,D02;D07,,,D02;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-17_DET_TOR,2021-03-17,DET,TOR,4,DET_PATRICK_KIRA,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,,,,,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-17_IND_BKN,2021-03-17,IND,BKN,9,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-17_PHI_MIL,2021-03-17,PHI,MIL,4,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,,D01;D02,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-17_HOU_GSW,2021-03-17,HOU,GSW,14,INCUMBENT_CONDITIONAL,GSW_WIGGINS_HUTCHISON_INACTIVE,TRANSACTION_DEPENDENCY,,,,D01;D04;D05,D01;D02;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-17_CLE_BOS,2021-03-17,CLE,BOS,7,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-17_DEN_CHA,2021-03-17,DEN,CHA,25,DEN_BEY_NNAJI,CHA_EDWARDS_TERRY,DIRECT_ROSTER_CONTACT,,D01;D07,D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-17_MEM_MIA,2021-03-17,MEM,MIA,4,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-17_DAL_LAC,2021-03-17,DAL,LAC,16,DAL_HAMPTON,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,D02;D07,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-18_WAS_UTA,2021-03-18,WAS,UTA,9,WAS_TRENT,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,D01,,D01,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-18_ATL_OKC,2021-03-18,ATL,OKC,23,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-18_NYK_ORL,2021-03-18,NYK,ORL,1,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,CLOSE80_PAIRED_INPUT,NOT_CALCULATED,False
2021-03-18_POR_NOP,2021-03-18,POR,NOP,8,POR_NO_TRENT,NOP_HAYES,DIRECT_ROSTER_CONTACT,D01;D03;D05,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-18_PHX_MIN,2021-03-18,PHX,MIN,4,INCUMBENT_CONDITIONAL,MIN_RIVAL,DIRECT_ROSTER_CONTACT,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-18_LAL_CHA,2021-03-18,LAL,CHA,11,LAL_AD_CORE,CHA_EDWARDS_TERRY,DIRECT_ROSTER_CONTACT,D02;D07,D01;D07,D05;D06;D07,D01;D02;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-19_BOS_SAC,2021-03-19,BOS,SAC,11,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-19_CLE_SAS,2021-03-19,CLE,SAS,6,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-19_TOR_UTA,2021-03-19,TOR,UTA,3,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,CLOSE80_PAIRED_INPUT,NOT_CALCULATED,False
2021-03-19_MIA_IND,2021-03-19,MIA,IND,27,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-19_MEM_GSW,2021-03-19,MEM,GSW,13,INCUMBENT_CONDITIONAL,GSW_WIGGINS_HUTCHISON_INACTIVE,TRANSACTION_DEPENDENCY,D01;D03;D05,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-19_HOU_DET,2021-03-19,HOU,DET,13,INCUMBENT_CONDITIONAL,DET_PATRICK_KIRA,DIRECT_ROSTER_CONTACT,,,,,,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-19_ORL_BKN,2021-03-19,ORL,BKN,8,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-19_POR_DAL,2021-03-19,POR,DAL,6,POR_NO_TRENT,DAL_HAMPTON,DIRECT_ROSTER_CONTACT,D01;D03;D05,,,D01;D03;D05,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-19_PHX_MIN,2021-03-19,PHX,MIN,12,INCUMBENT_CONDITIONAL,MIN_RIVAL,DIRECT_ROSTER_CONTACT,,,,,,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-20_LAL_ATL,2021-03-20,LAL,ATL,5,LAL_AD_CORE,INCUMBENT_CONDITIONAL,TRANSACTION_DEPENDENCY,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-20_PHI_SAC,2021-03-20,PHI,SAC,24,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-20_MEM_GSW,2021-03-20,MEM,GSW,8,INCUMBENT_CONDITIONAL,GSW_WIGGINS_HUTCHISON_INACTIVE,TRANSACTION_DEPENDENCY,D01;D05,,,D01;D03;D05,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-20_MIL_SAS,2021-03-20,MIL,SAS,7,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-20_LAC_CHA,2021-03-20,LAC,CHA,27,INCUMBENT_CONDITIONAL,CHA_EDWARDS_TERRY,DIRECT_ROSTER_CONTACT,,D01;D07,D05;D06;D07,D01;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-21_HOU_OKC,2021-03-21,HOU,OKC,2,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,,D01;D02;D03;D04;D05;D06;D07,,CLOSE80_PAIRED_INPUT,NOT_CALCULATED,False
2021-03-21_DEN_NOP,2021-03-21,DEN,NOP,5,DEN_BEY_NNAJI,NOP_HAYES,DIRECT_ROSTER_CONTACT,,,,,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-21_BOS_ORL,2021-03-21,BOS,ORL,16,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-21_BKN_WAS,2021-03-21,BKN,WAS,7,INCUMBENT_CONDITIONAL,WAS_TRENT,DIRECT_ROSTER_CONTACT,,D03;D04;D05;D06,D01;D05;D06,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-21_CLE_TOR,2021-03-21,CLE,TOR,11,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-21_NYK_PHI,2021-03-21,NYK,PHI,1,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D05,D01;D02;D03;D04;D05;D06;D07,,CLOSE80_PAIRED_INPUT,NOT_CALCULATED,False
2021-03-21_POR_DAL,2021-03-21,POR,DAL,40,POR_NO_TRENT,DAL_HAMPTON,DIRECT_ROSTER_CONTACT,D02;D04;D06;D07,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-21_PHX_LAL,2021-03-21,PHX,LAL,17,INCUMBENT_CONDITIONAL,LAL_AD_CORE,TRANSACTION_DEPENDENCY,,,,D02;D04;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-22_CLE_SAC,2021-03-22,CLE,SAC,14,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-22_MIN_OKC,2021-03-22,MIN,OKC,9,MIN_RIVAL,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,,,,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-22_MIL_IND,2021-03-22,MIL,IND,27,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-22_MEM_BOS,2021-03-22,MEM,BOS,6,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D03,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-22_HOU_TOR,2021-03-22,HOU,TOR,18,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,,,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-22_LAC_ATL,2021-03-22,LAC,ATL,9,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D02;D04;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-23_ORL_DEN,2021-03-23,ORL,DEN,11,INCUMBENT_CONDITIONAL,DEN_BEY_NNAJI,DIRECT_ROSTER_CONTACT,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-23_NYK_WAS,2021-03-23,NYK,WAS,18,INCUMBENT_CONDITIONAL,WAS_TRENT,DIRECT_ROSTER_CONTACT,,D03;D04;D05;D06,D01;D05;D06,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-23_NOP_LAL,2021-03-23,NOP,LAL,17,NOP_HAYES,LAL_AD_CORE,DIRECT_ROSTER_CONTACT,,,,D02;D04;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-23_MIA_PHX,2021-03-23,MIA,PHX,10,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-23_POR_BKN,2021-03-23,POR,BKN,4,POR_NO_TRENT,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,D02;D07,,,D02;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-23_GSW_PHI,2021-03-23,GSW,PHI,10,GSW_WIGGINS_HUTCHISON_INACTIVE,INCUMBENT_CONDITIONAL,TRANSACTION_DEPENDENCY,D01;D05,,,D01;D02;D03;D05,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-24_IND_DET,2021-03-24,IND,DET,5,INCUMBENT_CONDITIONAL,DET_PATRICK_KIRA,DIRECT_ROSTER_CONTACT,,,,D02;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-24_TOR_DEN,2021-03-24,TOR,DEN,24,INCUMBENT_CONDITIONAL,DEN_BEY_NNAJI,DIRECT_ROSTER_CONTACT,,,,,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-24_MIL_BOS,2021-03-24,MIL,BOS,2,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,,,,CLOSE80_PAIRED_INPUT,NOT_CALCULATED,False
2021-03-24_ORL_PHX,2021-03-24,ORL,PHX,1,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,CLOSE80_PAIRED_INPUT,NOT_CALCULATED,False
2021-03-24_OKC_MEM,2021-03-24,OKC,MEM,9,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-03-24_MIN_DAL,2021-03-24,MIN,DAL,20,MIN_RIVAL,DAL_HAMPTON,DIRECT_ROSTER_CONTACT,D02;D07,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-24_HOU_CHA,2021-03-24,HOU,CHA,25,INCUMBENT_CONDITIONAL,CHA_EDWARDS_TERRY,DIRECT_ROSTER_CONTACT,,D03;D04;D05;D06,,D03;D04;D05;D06,D01;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-03-24_SAS_LAC,2021-03-24,SAS,LAC,33,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
