event_id,game_id,date,matchup,actual_wl,actual_margin,proxy,scenario,protagonist_rating,protagonist_minutes,protagonist_impact_points,real_player_impact_points,base_impact_points,base_alt_margin,base_alt_wl,base_flip,b2b_second_night,fatigue_05_alt_margin,fatigue_05_alt_wl,fatigue_05_flip,fatigue_10_alt_margin,fatigue_10_alt_wl,fatigue_10_flip
CHI_2019_20_G047,0021900674,2020-01-24,CHI vs. SAC,L,-17,BPM,LOW,-3.2,22,-1.466667,0.737118,-0.729549,-17.729549,L,0,0,-17.729549,L,0,-17.729549,L,0
CHI_2019_20_G047,0021900674,2020-01-24,CHI vs. SAC,L,-17,BPM,BASE,-1.6,22,-0.733333,0.737118,0.003785,-16.996215,L,0,0,-16.996215,L,0,-16.996215,L,0
CHI_2019_20_G047,0021900674,2020-01-24,CHI vs. SAC,L,-17,BPM,HIGH,-0.2,22,-0.091667,0.737118,0.645451,-16.354549,L,0,0,-16.354549,L,0,-16.354549,L,0
CHI_2019_20_G047,0021900674,2020-01-24,CHI vs. SAC,L,-17,NET_EB,LOW,-4,22,-1.833333,2.137015,0.303681,-16.696319,L,0,0,-16.696319,L,0,-16.696319,L,0
CHI_2019_20_G047,0021900674,2020-01-24,CHI vs. SAC,L,-17,NET_EB,BASE,-2,22,-0.916667,2.137015,1.220348,-15.779652,L,0,0,-15.779652,L,0,-15.779652,L,0
CHI_2019_20_G047,0021900674,2020-01-24,CHI vs. SAC,L,-17,NET_EB,HIGH,0,22,0,2.137015,2.137015,-14.862985,L,0,0,-14.862985,L,0,-14.862985,L,0
CHI_2019_20_G048,0021900682,2020-01-25,CHI @ CLE,W,12,BPM,LOW,-3.2,21,-1.4,0.875347,-0.524653,11.475347,W,0,1,11.256597,W,0,11.037847,W,0
CHI_2019_20_G048,0021900682,2020-01-25,CHI @ CLE,W,12,BPM,BASE,-1.6,21,-0.7,0.875347,0.175347,12.175347,W,0,1,11.956597,W,0,11.737847,W,0
CHI_2019_20_G048,0021900682,2020-01-25,CHI @ CLE,W,12,BPM,HIGH,-0.2,21,-0.0875,0.875347,0.787847,12.787847,W,0,1,12.569097,W,0,12.350347,W,0
CHI_2019_20_G048,0021900682,2020-01-25,CHI @ CLE,W,12,NET_EB,LOW,-4,21,-1.75,2.342235,0.592235,12.592235,W,0,1,12.373485,W,0,12.154735,W,0
CHI_2019_20_G048,0021900682,2020-01-25,CHI @ CLE,W,12,NET_EB,BASE,-2,21,-0.875,2.342235,1.467235,13.467235,W,0,1,13.248485,W,0,13.029735,W,0
CHI_2019_20_G048,0021900682,2020-01-25,CHI @ CLE,W,12,NET_EB,HIGH,0,21,0,2.342235,2.342235,14.342235,W,0,1,14.123485,W,0,13.904735,W,0
CHI_2019_20_G049,0021900695,2020-01-27,CHI vs. SAS,W,1,BPM,LOW,-3.2,22,-1.466667,0.770139,-0.696528,0.303472,W,0,0,0.303472,W,0,0.303472,W,0
CHI_2019_20_G049,0021900695,2020-01-27,CHI vs. SAS,W,1,BPM,BASE,-1.6,22,-0.733333,0.770139,0.036806,1.036806,W,0,0,1.036806,W,0,1.036806,W,0
CHI_2019_20_G049,0021900695,2020-01-27,CHI vs. SAS,W,1,BPM,HIGH,-0.2,22,-0.091667,0.770139,0.678472,1.678472,W,0,0,1.678472,W,0,1.678472,W,0
CHI_2019_20_G049,0021900695,2020-01-27,CHI vs. SAS,W,1,NET_EB,LOW,-4,22,-1.833333,2.777841,0.944507,1.944507,W,0,0,1.944507,W,0,1.944507,W,0
CHI_2019_20_G049,0021900695,2020-01-27,CHI vs. SAS,W,1,NET_EB,BASE,-2,22,-0.916667,2.777841,1.861174,2.861174,W,0,0,2.861174,W,0,2.861174,W,0
CHI_2019_20_G049,0021900695,2020-01-27,CHI vs. SAS,W,1,NET_EB,HIGH,0,22,0,2.777841,2.777841,3.777841,W,0,0,3.777841,W,0,3.777841,W,0
CHI_2019_20_G050,0021900708,2020-01-29,CHI @ IND,L,-9,BPM,LOW,-3.2,23,-1.533333,1.3375,-0.195833,-9.195833,L,0,0,-9.195833,L,0,-9.195833,L,0
CHI_2019_20_G050,0021900708,2020-01-29,CHI @ IND,L,-9,BPM,BASE,-1.6,23,-0.766667,1.3375,0.570833,-8.429167,L,0,0,-8.429167,L,0,-8.429167,L,0
CHI_2019_20_G050,0021900708,2020-01-29,CHI @ IND,L,-9,BPM,HIGH,-0.2,23,-0.095833,1.3375,1.241667,-7.758333,L,0,0,-7.758333,L,0,-7.758333,L,0
CHI_2019_20_G050,0021900708,2020-01-29,CHI @ IND,L,-9,NET_EB,LOW,-4,23,-1.916667,2.958197,1.04153,-7.95847,L,0,0,-7.95847,L,0,-7.95847,L,0
CHI_2019_20_G050,0021900708,2020-01-29,CHI @ IND,L,-9,NET_EB,BASE,-2,23,-0.958333,2.958197,1.999863,-7.000137,L,0,0,-7.000137,L,0,-7.000137,L,0
CHI_2019_20_G050,0021900708,2020-01-29,CHI @ IND,L,-9,NET_EB,HIGH,0,23,0,2.958197,2.958197,-6.041803,L,0,0,-6.041803,L,0,-6.041803,L,0
CHI_2019_20_G051,0021900721,2020-01-31,CHI @ BKN,L,-15,BPM,LOW,-3.2,22,-1.466667,0.42816,-1.038507,-16.038507,L,0,0,-16.038507,L,0,-16.038507,L,0
CHI_2019_20_G051,0021900721,2020-01-31,CHI @ BKN,L,-15,BPM,BASE,-1.6,22,-0.733333,0.42816,-0.305174,-15.305174,L,0,0,-15.305174,L,0,-15.305174,L,0
CHI_2019_20_G051,0021900721,2020-01-31,CHI @ BKN,L,-15,BPM,HIGH,-0.2,22,-0.091667,0.42816,0.336493,-14.663507,L,0,0,-14.663507,L,0,-14.663507,L,0
CHI_2019_20_G051,0021900721,2020-01-31,CHI @ BKN,L,-15,NET_EB,LOW,-4,22,-1.833333,1.785413,-0.04792,-15.04792,L,0,0,-15.04792,L,0,-15.04792,L,0
CHI_2019_20_G051,0021900721,2020-01-31,CHI @ BKN,L,-15,NET_EB,BASE,-2,22,-0.916667,1.785413,0.868746,-14.131254,L,0,0,-14.131254,L,0,-14.131254,L,0
CHI_2019_20_G051,0021900721,2020-01-31,CHI @ BKN,L,-15,NET_EB,HIGH,0,22,0,1.785413,1.785413,-13.214587,L,0,0,-13.214587,L,0,-13.214587,L,0
CHI_2019_20_G052,0021900740,2020-02-02,CHI @ TOR,L,-27,BPM,LOW,-3.2,30,-2,1.396111,-0.603889,-27.603889,L,0,0,-27.603889,L,0,-27.603889,L,0
CHI_2019_20_G052,0021900740,2020-02-02,CHI @ TOR,L,-27,BPM,BASE,-1.6,30,-1,1.396111,0.396111,-26.603889,L,0,0,-26.603889,L,0,-26.603889,L,0
CHI_2019_20_G052,0021900740,2020-02-02,CHI @ TOR,L,-27,BPM,HIGH,-0.2,30,-0.125,1.396111,1.271111,-25.728889,L,0,0,-25.728889,L,0,-25.728889,L,0
CHI_2019_20_G052,0021900740,2020-02-02,CHI @ TOR,L,-27,NET_EB,LOW,-4,30,-2.5,3.163592,0.663592,-26.336408,L,0,0,-26.336408,L,0,-26.336408,L,0
CHI_2019_20_G052,0021900740,2020-02-02,CHI @ TOR,L,-27,NET_EB,BASE,-2,30,-1.25,3.163592,1.913592,-25.086408,L,0,0,-25.086408,L,0,-25.086408,L,0
CHI_2019_20_G052,0021900740,2020-02-02,CHI @ TOR,L,-27,NET_EB,HIGH,0,30,0,3.163592,3.163592,-23.836408,L,0,0,-23.836408,L,0,-23.836408,L,0
CHI_2019_20_G053,0021900765,2020-02-06,CHI vs. NOP,L,-6,BPM,LOW,-3.2,31,-2.066667,0.915174,-1.151493,-7.151493,L,0,0,-7.151493,L,0,-7.151493,L,0
CHI_2019_20_G053,0021900765,2020-02-06,CHI vs. NOP,L,-6,BPM,BASE,-1.6,31,-1.033333,0.915174,-0.11816,-6.11816,L,0,0,-6.11816,L,0,-6.11816,L,0
CHI_2019_20_G053,0021900765,2020-02-06,CHI vs. NOP,L,-6,BPM,HIGH,-0.2,31,-0.129167,0.915174,0.786007,-5.213993,L,0,0,-5.213993,L,0,-5.213993,L,0
CHI_2019_20_G053,0021900765,2020-02-06,CHI vs. NOP,L,-6,NET_EB,LOW,-4,31,-2.583333,2.725659,0.142326,-5.857674,L,0,0,-5.857674,L,0,-5.857674,L,0
CHI_2019_20_G053,0021900765,2020-02-06,CHI vs. NOP,L,-6,NET_EB,BASE,-2,31,-1.291667,2.725659,1.433992,-4.566008,L,0,0,-4.566008,L,0,-4.566008,L,0
CHI_2019_20_G053,0021900765,2020-02-06,CHI vs. NOP,L,-6,NET_EB,HIGH,0,31,0,2.725659,2.725659,-3.274341,L,0,0,-3.274341,L,0,-3.274341,L,0
CHI_2019_20_G054,0021900788,2020-02-09,CHI @ PHI,L,-7,BPM,LOW,-3.2,31,-2.066667,1.207986,-0.858681,-7.858681,L,0,0,-7.858681,L,0,-7.858681,L,0
CHI_2019_20_G054,0021900788,2020-02-09,CHI @ PHI,L,-7,BPM,BASE,-1.6,31,-1.033333,1.207986,0.174653,-6.825347,L,0,0,-6.825347,L,0,-6.825347,L,0
CHI_2019_20_G054,0021900788,2020-02-09,CHI @ PHI,L,-7,BPM,HIGH,-0.2,31,-0.129167,1.207986,1.078819,-5.921181,L,0,0,-5.921181,L,0,-5.921181,L,0
CHI_2019_20_G054,0021900788,2020-02-09,CHI @ PHI,L,-7,NET_EB,LOW,-4,31,-2.583333,3.663289,1.079955,-5.920045,L,0,0,-5.920045,L,0,-5.920045,L,0
CHI_2019_20_G054,0021900788,2020-02-09,CHI @ PHI,L,-7,NET_EB,BASE,-2,31,-1.291667,3.663289,2.371622,-4.628378,L,0,0,-4.628378,L,0,-4.628378,L,0
CHI_2019_20_G054,0021900788,2020-02-09,CHI @ PHI,L,-7,NET_EB,HIGH,0,31,0,3.663289,3.663289,-3.336711,L,0,0,-3.336711,L,0,-3.336711,L,0
CHI_2019_20_G055,0021900803,2020-02-11,CHI @ WAS,L,-12,BPM,LOW,-3.2,30,-2,0.914167,-1.085833,-13.085833,L,0,0,-13.085833,L,0,-13.085833,L,0
CHI_2019_20_G055,0021900803,2020-02-11,CHI @ WAS,L,-12,BPM,BASE,-1.6,30,-1,0.914167,-0.085833,-12.085833,L,0,0,-12.085833,L,0,-12.085833,L,0
CHI_2019_20_G055,0021900803,2020-02-11,CHI @ WAS,L,-12,BPM,HIGH,-0.2,30,-0.125,0.914167,0.789167,-11.210833,L,0,0,-11.210833,L,0,-11.210833,L,0
CHI_2019_20_G055,0021900803,2020-02-11,CHI @ WAS,L,-12,NET_EB,LOW,-4,30,-2.5,2.943174,0.443174,-11.556826,L,0,0,-11.556826,L,0,-11.556826,L,0
CHI_2019_20_G055,0021900803,2020-02-11,CHI @ WAS,L,-12,NET_EB,BASE,-2,30,-1.25,2.943174,1.693174,-10.306826,L,0,0,-10.306826,L,0,-10.306826,L,0
CHI_2019_20_G055,0021900803,2020-02-11,CHI @ WAS,L,-12,NET_EB,HIGH,0,30,0,2.943174,2.943174,-9.056826,L,0,0,-9.056826,L,0,-9.056826,L,0
CHI_2019_20_G056,0021900823,2020-02-20,CHI vs. CHA,L,-10,BPM,LOW,-3.2,20,-1.333333,-0.066667,-1.4,-11.4,L,0,0,-11.4,L,0,-11.4,L,0
CHI_2019_20_G056,0021900823,2020-02-20,CHI vs. CHA,L,-10,BPM,BASE,-1.6,20,-0.666667,-0.066667,-0.733333,-10.733333,L,0,0,-10.733333,L,0,-10.733333,L,0
CHI_2019_20_G056,0021900823,2020-02-20,CHI vs. CHA,L,-10,BPM,HIGH,-0.2,20,-0.083333,-0.066667,-0.15,-10.15,L,0,0,-10.15,L,0,-10.15,L,0
CHI_2019_20_G056,0021900823,2020-02-20,CHI vs. CHA,L,-10,NET_EB,LOW,-4,20,-1.666667,0.770266,-0.8964,-10.8964,L,0,0,-10.8964,L,0,-10.8964,L,0
CHI_2019_20_G056,0021900823,2020-02-20,CHI vs. CHA,L,-10,NET_EB,BASE,-2,20,-0.833333,0.770266,-0.063067,-10.063067,L,0,0,-10.063067,L,0,-10.063067,L,0
CHI_2019_20_G056,0021900823,2020-02-20,CHI vs. CHA,L,-10,NET_EB,HIGH,0,20,0,0.770266,0.770266,-9.229734,L,0,0,-9.229734,L,0,-9.229734,L,0
CHI_2019_20_G057,0021900839,2020-02-22,CHI vs. PHX,L,-8,BPM,LOW,-3.2,20,-1.333333,0.69375,-0.639583,-8.639583,L,0,0,-8.639583,L,0,-8.639583,L,0
CHI_2019_20_G057,0021900839,2020-02-22,CHI vs. PHX,L,-8,BPM,BASE,-1.6,20,-0.666667,0.69375,0.027083,-7.972917,L,0,0,-7.972917,L,0,-7.972917,L,0
CHI_2019_20_G057,0021900839,2020-02-22,CHI vs. PHX,L,-8,BPM,HIGH,-0.2,20,-0.083333,0.69375,0.610417,-7.389583,L,0,0,-7.389583,L,0,-7.389583,L,0
CHI_2019_20_G057,0021900839,2020-02-22,CHI vs. PHX,L,-8,NET_EB,LOW,-4,20,-1.666667,-0.377533,-2.044199,-10.044199,L,0,0,-10.044199,L,0,-10.044199,L,0
CHI_2019_20_G057,0021900839,2020-02-22,CHI vs. PHX,L,-8,NET_EB,BASE,-2,20,-0.833333,-0.377533,-1.210866,-9.210866,L,0,0,-9.210866,L,0,-9.210866,L,0
CHI_2019_20_G057,0021900839,2020-02-22,CHI vs. PHX,L,-8,NET_EB,HIGH,0,20,0,-0.377533,-0.377533,-8.377533,L,0,0,-8.377533,L,0,-8.377533,L,0
CHI_2019_20_G058,0021900845,2020-02-23,CHI vs. WAS,W,9,BPM,LOW,-3.2,20,-1.333333,0.538681,-0.794653,8.205347,W,0,1,7.997014,W,0,7.788681,W,0
CHI_2019_20_G058,0021900845,2020-02-23,CHI vs. WAS,W,9,BPM,BASE,-1.6,20,-0.666667,0.538681,-0.127986,8.872014,W,0,1,8.663681,W,0,8.455347,W,0
CHI_2019_20_G058,0021900845,2020-02-23,CHI vs. WAS,W,9,BPM,HIGH,-0.2,20,-0.083333,0.538681,0.455347,9.455347,W,0,1,9.247014,W,0,9.038681,W,0
CHI_2019_20_G058,0021900845,2020-02-23,CHI vs. WAS,W,9,NET_EB,LOW,-4,20,-1.666667,-0.167255,-1.833921,7.166079,W,0,1,6.957745,W,0,6.749412,W,0
CHI_2019_20_G058,0021900845,2020-02-23,CHI vs. WAS,W,9,NET_EB,BASE,-2,20,-0.833333,-0.167255,-1.000588,7.999412,W,0,1,7.791079,W,0,7.582745,W,0
CHI_2019_20_G058,0021900845,2020-02-23,CHI vs. WAS,W,9,NET_EB,HIGH,0,20,0,-0.167255,-0.167255,8.832745,W,0,1,8.624412,W,0,8.416079,W,0
CHI_2019_20_G059,0021900859,2020-02-25,CHI vs. OKC,L,-2,BPM,LOW,-3.2,20,-1.333333,0.471215,-0.862118,-2.862118,L,0,0,-2.862118,L,0,-2.862118,L,0
CHI_2019_20_G059,0021900859,2020-02-25,CHI vs. OKC,L,-2,BPM,BASE,-1.6,20,-0.666667,0.471215,-0.195451,-2.195451,L,0,0,-2.195451,L,0,-2.195451,L,0
CHI_2019_20_G059,0021900859,2020-02-25,CHI vs. OKC,L,-2,BPM,HIGH,-0.2,20,-0.083333,0.471215,0.387882,-1.612118,L,0,0,-1.612118,L,0,-1.612118,L,0
CHI_2019_20_G059,0021900859,2020-02-25,CHI vs. OKC,L,-2,NET_EB,LOW,-4,20,-1.666667,-0.07577,-1.742437,-3.742437,L,0,0,-3.742437,L,0,-3.742437,L,0
CHI_2019_20_G059,0021900859,2020-02-25,CHI vs. OKC,L,-2,NET_EB,BASE,-2,20,-0.833333,-0.07577,-0.909103,-2.909103,L,0,0,-2.909103,L,0,-2.909103,L,0
CHI_2019_20_G059,0021900859,2020-02-25,CHI vs. OKC,L,-2,NET_EB,HIGH,0,20,0,-0.07577,-0.07577,-2.07577,L,0,0,-2.07577,L,0,-2.07577,L,0
CHI_2019_20_G060,0021900887,2020-02-29,CHI @ NYK,L,-10,BPM,LOW,-3.2,27,-1.8,1.079618,-0.720382,-10.720382,L,0,0,-10.720382,L,0,-10.720382,L,0
CHI_2019_20_G060,0021900887,2020-02-29,CHI @ NYK,L,-10,BPM,BASE,-1.6,27,-0.9,1.079618,0.179618,-9.820382,L,0,0,-9.820382,L,0,-9.820382,L,0
CHI_2019_20_G060,0021900887,2020-02-29,CHI @ NYK,L,-10,BPM,HIGH,-0.2,27,-0.1125,1.079618,0.967118,-9.032882,L,0,0,-9.032882,L,0,-9.032882,L,0
CHI_2019_20_G060,0021900887,2020-02-29,CHI @ NYK,L,-10,NET_EB,LOW,-4,27,-2.25,0.781471,-1.468529,-11.468529,L,0,0,-11.468529,L,0,-11.468529,L,0
CHI_2019_20_G060,0021900887,2020-02-29,CHI @ NYK,L,-10,NET_EB,BASE,-2,27,-1.125,0.781471,-0.343529,-10.343529,L,0,0,-10.343529,L,0,-10.343529,L,0
CHI_2019_20_G060,0021900887,2020-02-29,CHI @ NYK,L,-10,NET_EB,HIGH,0,27,0,0.781471,0.781471,-9.218529,L,0,0,-9.218529,L,0,-9.218529,L,0
CHI_2019_20_G061,0021900907,2020-03-02,CHI vs. DAL,W,2,BPM,LOW,-3.2,27,-1.8,0.139583,-1.660417,0.339583,W,0,0,0.339583,W,0,0.339583,W,0
CHI_2019_20_G061,0021900907,2020-03-02,CHI vs. DAL,W,2,BPM,BASE,-1.6,27,-0.9,0.139583,-0.760417,1.239583,W,0,0,1.239583,W,0,1.239583,W,0
CHI_2019_20_G061,0021900907,2020-03-02,CHI vs. DAL,W,2,BPM,HIGH,-0.2,27,-0.1125,0.139583,0.027083,2.027083,W,0,0,2.027083,W,0,2.027083,W,0
CHI_2019_20_G061,0021900907,2020-03-02,CHI vs. DAL,W,2,NET_EB,LOW,-4,27,-2.25,0.904656,-1.345344,0.654656,W,0,0,0.654656,W,0,0.654656,W,0
CHI_2019_20_G061,0021900907,2020-03-02,CHI vs. DAL,W,2,NET_EB,BASE,-2,27,-1.125,0.904656,-0.220344,1.779656,W,0,0,1.779656,W,0,1.779656,W,0
CHI_2019_20_G061,0021900907,2020-03-02,CHI vs. DAL,W,2,NET_EB,HIGH,0,27,0,0.904656,0.904656,2.904656,W,0,0,2.904656,W,0,2.904656,W,0
CHI_2019_20_G062,0021900922,2020-03-04,CHI @ MIN,L,-7,BPM,LOW,-3.2,27,-1.8,-0.283333,-2.083333,-9.083333,L,0,0,-9.083333,L,0,-9.083333,L,0
CHI_2019_20_G062,0021900922,2020-03-04,CHI @ MIN,L,-7,BPM,BASE,-1.6,27,-0.9,-0.283333,-1.183333,-8.183333,L,0,0,-8.183333,L,0,-8.183333,L,0
CHI_2019_20_G062,0021900922,2020-03-04,CHI @ MIN,L,-7,BPM,HIGH,-0.2,27,-0.1125,-0.283333,-0.395833,-7.395833,L,0,0,-7.395833,L,0,-7.395833,L,0
CHI_2019_20_G062,0021900922,2020-03-04,CHI @ MIN,L,-7,NET_EB,LOW,-4,27,-2.25,1.478142,-0.771858,-7.771858,L,0,0,-7.771858,L,0,-7.771858,L,0
CHI_2019_20_G062,0021900922,2020-03-04,CHI @ MIN,L,-7,NET_EB,BASE,-2,27,-1.125,1.478142,0.353142,-6.646858,L,0,0,-6.646858,L,0,-6.646858,L,0
CHI_2019_20_G062,0021900922,2020-03-04,CHI @ MIN,L,-7,NET_EB,HIGH,0,27,0,1.478142,1.478142,-5.521858,L,0,0,-5.521858,L,0,-5.521858,L,0
CHI_2019_20_G063,0021900934,2020-03-06,CHI vs. IND,L,-6,BPM,LOW,-3.2,27,-1.8,-0.270833,-2.070833,-8.070833,L,0,0,-8.070833,L,0,-8.070833,L,0
CHI_2019_20_G063,0021900934,2020-03-06,CHI vs. IND,L,-6,BPM,BASE,-1.6,27,-0.9,-0.270833,-1.170833,-7.170833,L,0,0,-7.170833,L,0,-7.170833,L,0
CHI_2019_20_G063,0021900934,2020-03-06,CHI vs. IND,L,-6,BPM,HIGH,-0.2,27,-0.1125,-0.270833,-0.383333,-6.383333,L,0,0,-6.383333,L,0,-6.383333,L,0
CHI_2019_20_G063,0021900934,2020-03-06,CHI vs. IND,L,-6,NET_EB,LOW,-4,27,-2.25,1.531515,-0.718485,-6.718485,L,0,0,-6.718485,L,0,-6.718485,L,0
CHI_2019_20_G063,0021900934,2020-03-06,CHI vs. IND,L,-6,NET_EB,BASE,-2,27,-1.125,1.531515,0.406515,-5.593485,L,0,0,-5.593485,L,0,-5.593485,L,0
CHI_2019_20_G063,0021900934,2020-03-06,CHI vs. IND,L,-6,NET_EB,HIGH,0,27,0,1.531515,1.531515,-4.468485,L,0,0,-4.468485,L,0,-4.468485,L,0
CHI_2019_20_G064,0021900946,2020-03-08,CHI @ BKN,L,-3,BPM,LOW,-3.2,20,-1.333333,-0.458333,-1.791667,-4.791667,L,0,0,-4.791667,L,0,-4.791667,L,0
CHI_2019_20_G064,0021900946,2020-03-08,CHI @ BKN,L,-3,BPM,BASE,-1.6,20,-0.666667,-0.458333,-1.125,-4.125,L,0,0,-4.125,L,0,-4.125,L,0
CHI_2019_20_G064,0021900946,2020-03-08,CHI @ BKN,L,-3,BPM,HIGH,-0.2,20,-0.083333,-0.458333,-0.541667,-3.541667,L,0,0,-3.541667,L,0,-3.541667,L,0
CHI_2019_20_G064,0021900946,2020-03-08,CHI @ BKN,L,-3,NET_EB,LOW,-4,20,-1.666667,0.748481,-0.918186,-3.918186,L,0,0,-3.918186,L,0,-3.918186,L,0
CHI_2019_20_G064,0021900946,2020-03-08,CHI @ BKN,L,-3,NET_EB,BASE,-2,20,-0.833333,0.748481,-0.084853,-3.084853,L,0,0,-3.084853,L,0,-3.084853,L,0
CHI_2019_20_G064,0021900946,2020-03-08,CHI @ BKN,L,-3,NET_EB,HIGH,0,20,0,0.748481,0.748481,-2.251519,L,0,0,-2.251519,L,0,-2.251519,L,0
CHI_2019_20_G065,0021900962,2020-03-10,CHI vs. CLE,W,5,BPM,LOW,-3.2,21,-1.4,-0.433333,-1.833333,3.166667,W,0,0,3.166667,W,0,3.166667,W,0
CHI_2019_20_G065,0021900962,2020-03-10,CHI vs. CLE,W,5,BPM,BASE,-1.6,21,-0.7,-0.433333,-1.133333,3.866667,W,0,0,3.866667,W,0,3.866667,W,0
CHI_2019_20_G065,0021900962,2020-03-10,CHI vs. CLE,W,5,BPM,HIGH,-0.2,21,-0.0875,-0.433333,-0.520833,4.479167,W,0,0,4.479167,W,0,4.479167,W,0
CHI_2019_20_G065,0021900962,2020-03-10,CHI vs. CLE,W,5,NET_EB,LOW,-4,21,-1.75,0.852718,-0.897282,4.102718,W,0,0,4.102718,W,0,4.102718,W,0
CHI_2019_20_G065,0021900962,2020-03-10,CHI vs. CLE,W,5,NET_EB,BASE,-2,21,-0.875,0.852718,-0.022282,4.977718,W,0,0,4.977718,W,0,4.977718,W,0
CHI_2019_20_G065,0021900962,2020-03-10,CHI vs. CLE,W,5,NET_EB,HIGH,0,21,0,0.852718,0.852718,5.852718,W,0,0,5.852718,W,0,5.852718,W,0
