scope,event_id,date,team,player,historical_evidence,source_game_id,source_team,source_seconds,source_comment,previous_source_date,next_source_date,bracketing_observation_gap_days,edge_observation_distance_days,priority,alternate_availability,action
NEW_TEAM_TARGET,2021-04-07_DEN_SAS,2021-04-07,DEN,Saddiq Bey,NO_SAME_DAY_ROW,,,,,2021-04-06,2021-04-08,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-09_DEN_SAS,2021-04-09,DEN,Saddiq Bey,NO_SAME_DAY_ROW,,,,,2021-04-08,2021-04-10,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-11_DEN_BOS,2021-04-11,DEN,Saddiq Bey,SAME_DAY_PLAYED,0022000813,DET,1878,,2021-04-10,2021-04-14,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-12_GSW_DEN,2021-04-12,DEN,Saddiq Bey,NO_SAME_DAY_ROW,,,,,2021-04-11,2021-04-14,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-14_DEN_MIA,2021-04-14,DEN,Saddiq Bey,SAME_DAY_PLAYED,0022000832,DET,2119,,2021-04-11,2021-04-16,5,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-16_HOU_DEN,2021-04-16,DEN,Saddiq Bey,SAME_DAY_PLAYED,0022000845,DET,2353,,2021-04-14,2021-04-17,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-19_DEN_MEM,2021-04-19,DEN,Saddiq Bey,SAME_DAY_PLAYED,0022000868,DET,2154,,2021-04-17,2021-04-21,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-21_POR_DEN,2021-04-21,DEN,Saddiq Bey,SAME_DAY_PLAYED,0022000442,DET,1616,,2021-04-19,2021-04-22,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-23_GSW_DEN,2021-04-23,DEN,Saddiq Bey,NO_SAME_DAY_ROW,,,,,2021-04-22,2021-04-24,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-24_DEN_HOU,2021-04-24,DEN,Saddiq Bey,SAME_DAY_PLAYED,0022000906,DET,1607,,2021-04-22,2021-04-26,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-26_DEN_MEM,2021-04-26,DEN,Saddiq Bey,SAME_DAY_PLAYED,0022000916,DET,1430,,2021-04-24,2021-04-29,5,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-28_DEN_NOP,2021-04-28,DEN,Saddiq Bey,NO_SAME_DAY_ROW,,,,,2021-04-26,2021-04-29,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-29_DEN_TOR,2021-04-29,DEN,Saddiq Bey,SAME_DAY_PLAYED,0022000943,DET,2036,,2021-04-26,2021-05-01,5,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-01_LAC_DEN,2021-05-01,DEN,Saddiq Bey,SAME_DAY_PLAYED,0022000957,DET,2402,,2021-04-29,2021-05-03,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-03_LAL_DEN,2021-05-03,DEN,Saddiq Bey,SAME_DAY_PLAYED,0022000975,DET,1810,,2021-05-01,2021-05-04,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-05_DEN_NYK,2021-05-05,DEN,Saddiq Bey,NO_SAME_DAY_ROW,,,,,2021-05-04,2021-05-06,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-07_UTA_DEN,2021-05-07,DEN,Saddiq Bey,NO_SAME_DAY_ROW,,,,,2021-05-06,2021-05-08,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-08_DEN_BKN,2021-05-08,DEN,Saddiq Bey,SAME_DAY_PLAYED,0022001013,DET,1440,,2021-05-06,2021-05-09,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-11_CHA_DEN,2021-05-11,DEN,Saddiq Bey,SAME_DAY_PLAYED,0022001033,DET,2149,,2021-05-09,2021-05-14,5,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-13_MIN_DEN,2021-05-13,DEN,Saddiq Bey,NO_SAME_DAY_ROW,,,,,2021-05-11,2021-05-14,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-14_DET_DEN,2021-05-14,DEN,Saddiq Bey,SAME_DAY_PLAYED,0022001054,DET,2397,,2021-05-11,2021-05-16,5,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-16_POR_DEN,2021-05-16,DEN,Saddiq Bey,SAME_DAY_PLAYED,0022001069,DET,2194,,2021-05-14,,,2,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2020-12-23_MIN_DET,2020-12-23,DET,Kira Lewis Jr.,SAME_DAY_COACH_DNP,0022000014,NOP,0,DNP - Coach's Decision,,2020-12-25,,2,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2020-12-26_DET_CLE,2020-12-26,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2020-12-25,2020-12-27,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2020-12-28_ATL_DET,2020-12-28,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2020-12-27,2020-12-29,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2020-12-29_DET_GSW,2020-12-29,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000053,NOP,578,,2020-12-27,2020-12-31,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-01-01_DET_BOS,2021-01-01,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2020-12-31,2021-01-02,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-01-03_DET_BOS,2021-01-03,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-01-02,2021-01-04,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-01-04_MIL_DET,2021-01-04,DET,Kira Lewis Jr.,SAME_DAY_COACH_DNP,0022000100,NOP,0,DNP - Coach's Decision,2021-01-02,2021-01-06,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-01-06_MIL_DET,2021-01-06,DET,Kira Lewis Jr.,SAME_DAY_COACH_DNP,0022000114,NOP,0,DNP - Coach's Decision,2021-01-04,2021-01-08,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-01-08_DET_PHX,2021-01-08,DET,Kira Lewis Jr.,SAME_DAY_COACH_DNP,0022000126,NOP,0,DNP - Coach's Decision,2021-01-06,2021-01-13,7,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-01-10_DET_UTA,2021-01-10,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-01-08,2021-01-13,5,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-01-13_DET_MIL,2021-01-13,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000172,NOP,934,,2021-01-08,2021-01-15,7,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-01-16_MIA_DET,2021-01-16,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-01-15,2021-01-17,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-01-18_MIA_DET,2021-01-18,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-01-17,2021-01-19,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-01-20_ATL_DET,2021-01-20,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-01-19,2021-01-21,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-01-22_DET_HOU,2021-01-22,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-01-21,2021-01-23,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-01-23_DET_PHI,2021-01-23,DET,Kira Lewis Jr.,SAME_DAY_COACH_DNP,0022000246,NOP,0,DNP - Coach's Decision,2021-01-21,2021-01-27,6,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-01-25_DET_PHI,2021-01-25,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-01-23,2021-01-27,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-01-27_CLE_DET,2021-01-27,DET,Kira Lewis Jr.,SAME_DAY_COACH_DNP,0022000279,NOP,0,DNP - Coach's Decision,2021-01-23,2021-01-29,6,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-01-28_DET_LAL,2021-01-28,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-01-27,2021-01-29,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-01-30_GSW_DET,2021-01-30,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000300,NOP,593,,2021-01-29,2021-02-01,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-02-02_UTA_DET,2021-02-02,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-02-01,2021-02-03,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-02-05_PHX_DET,2021-02-05,DET,Kira Lewis Jr.,SAME_DAY_COACH_DNP,0022000343,NOP,0,DNP - Coach's Decision,2021-02-03,2021-02-06,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-02-06_LAL_DET,2021-02-06,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000355,NOP,1131,,2021-02-05,2021-02-09,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-02-09_DET_BKN,2021-02-09,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000377,NOP,1191,,2021-02-06,2021-02-10,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-02-11_DET_IND,2021-02-11,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-02-10,2021-02-12,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-02-12_BOS_DET,2021-02-12,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000399,NOP,997,,2021-02-10,2021-02-14,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-02-14_DET_NOP,2021-02-14,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000561,NOP,1000,,2021-02-12,2021-02-16,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-02-17_CHI_DET,2021-02-17,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000441,NOP,1049,,2021-02-16,2021-02-19,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-02-19_MEM_DET,2021-02-19,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000455,NOP,1127,,2021-02-17,2021-02-21,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-02-21_ORL_DET,2021-02-21,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000465,NOP,410,,2021-02-19,2021-02-24,5,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-02-23_ORL_DET,2021-02-23,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-02-21,2021-02-24,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-02-24_NOP_DET,2021-02-24,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000494,NOP,410,,2021-02-21,2021-02-25,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-02-26_DET_SAC,2021-02-26,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-02-25,2021-02-27,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-02-28_DET_NYK,2021-02-28,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-02-27,2021-03-01,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-03-03_TOR_DET,2021-03-03,DET,Kira Lewis Jr.,SAME_DAY_COACH_DNP,0022000548,NOP,0,DNP - Coach's Decision,2021-03-01,2021-03-04,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-03-04_NYK_DET,2021-03-04,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000557,NOP,1029,,2021-03-03,2021-03-11,8,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-03-11_CHA_DET,2021-03-11,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000574,NOP,1325,,2021-03-04,2021-03-12,8,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-03-13_BKN_DET,2021-03-13,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-03-12,2021-03-14,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-03-15_DET_SAS,2021-03-15,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-03-14,2021-03-16,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-03-17_DET_TOR,2021-03-17,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-03-16,2021-03-18,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-03-19_HOU_DET,2021-03-19,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-03-18,2021-03-21,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-03-21_DET_CHI,2021-03-21,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000646,NOP,1001,,2021-03-18,2021-03-23,5,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-03-24_IND_DET,2021-03-24,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-03-23,2021-03-26,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-03-26_DET_BKN,2021-03-26,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000689,NOP,973,,2021-03-23,2021-03-27,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-03-27_WAS_DET,2021-03-27,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000698,NOP,1484,,2021-03-26,2021-03-29,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-03-29_DET_TOR,2021-03-29,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000708,NOP,1085,,2021-03-27,2021-04-01,5,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-03-31_DET_POR,2021-03-31,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-03-29,2021-04-01,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-01_DET_WAS,2021-04-01,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000734,NOP,1958,,2021-03-29,2021-04-02,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-03_DET_NYK,2021-04-03,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-04-02,2021-04-09,7,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-05_OKC_DET,2021-04-05,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-04-02,2021-04-09,7,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-06_DEN_DET,2021-04-06,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-04-02,2021-04-09,7,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-08_SAC_DET,2021-04-08,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-04-02,2021-04-09,7,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-10_POR_DET,2021-04-10,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-04-09,2021-04-11,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-11_LAC_DET,2021-04-11,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000807,NOP,1100,,2021-04-09,2021-04-12,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-14_DET_LAC,2021-04-14,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000835,NOP,1251,,2021-04-12,2021-04-16,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-16_DET_OKC,2021-04-16,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000847,NOP,1167,,2021-04-14,2021-04-18,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-17_WAS_DET,2021-04-17,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-04-16,2021-04-18,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-19_DET_CLE,2021-04-19,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-04-18,2021-04-20,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-21_DAL_DET,2021-04-21,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-04-20,2021-04-22,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-22_SAS_DET,2021-04-22,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000893,NOP,1403,,2021-04-20,2021-04-24,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-24_IND_DET,2021-04-24,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000264,NOP,996,,2021-04-22,2021-04-26,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-26_DET_ATL,2021-04-26,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000924,NOP,1344,,2021-04-24,2021-04-28,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-29_DET_DAL,2021-04-29,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000947,NOP,1098,,2021-04-28,2021-05-01,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-01_CHA_DET,2021-05-01,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000962,NOP,998,,2021-04-29,2021-05-03,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-03_DET_ORL,2021-05-03,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000977,NOP,425,,2021-05-01,2021-05-04,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-04_DET_CHA,2021-05-04,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022000987,NOP,400,,2021-05-03,2021-05-07,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-06_DET_MEM,2021-05-06,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-05-04,2021-05-07,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-08_PHI_DET,2021-05-08,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-05-07,2021-05-09,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-09_DET_CHI,2021-05-09,DET,Kira Lewis Jr.,SAME_DAY_PLAYED,0022001020,NOP,898,,2021-05-07,2021-05-10,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-11_DET_MIN,2021-05-11,DET,Kira Lewis Jr.,NO_SAME_DAY_ROW,,,,,2021-05-10,2021-05-12,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
