scenario,event_id,date,player,actual_seconds,alternate_seconds,delta_seconds,actual_start,alternate_start,treatment
PORTER_ZERO,CHI_2020_21_G066,2021-05-06,Cristiano Felicio,117,117,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G066,2021-05-06,Daniel Theis,1567,1440,-127,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G066,2021-05-06,Denzel Valentine,117,117,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G066,2021-05-06,Devon Dotson,117,117,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G066,2021-05-06,Garrett Temple,1418,1230,-188,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G066,2021-05-06,Javonte Green,446,446,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G066,2021-05-06,Lauri Markkanen,1250,1250,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G066,2021-05-06,Nikola Vucevic,1839,0,-1839,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G066,2021-05-06,Patrick Williams,1565,0,-1565,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G066,2021-05-06,Ryan Arcidiacono,117,0,-117,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G066,2021-05-06,Thaddeus Young,1196,1196,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G066,2021-05-06,Tomas Satoransky,1197,600,-597,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G066,2021-05-06,Zach LaVine,1647,1647,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G066,2021-05-06,Protagonist,0,1800,1800,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G066,2021-05-06,LaMelo Ball,0,1680,1680,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G066,2021-05-06,Wendell Carter Jr.,0,1560,1560,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G066,2021-05-06,Otto Porter Jr.,0,0,0,0,0,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G067,2021-05-07,Al-Farouq Aminu,0,0,0,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G067,2021-05-07,Coby White,1989,1200,-789,1,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G067,2021-05-07,Cristiano Felicio,102,102,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G067,2021-05-07,Daniel Theis,1711,1440,-271,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G067,2021-05-07,Denzel Valentine,102,102,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G067,2021-05-07,Devon Dotson,102,102,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G067,2021-05-07,Garrett Temple,1726,1567,-159,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G067,2021-05-07,Javonte Green,367,367,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G067,2021-05-07,Lauri Markkanen,853,853,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G067,2021-05-07,Nikola Vucevic,1925,0,-1925,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G067,2021-05-07,Patrick Williams,1605,0,-1605,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G067,2021-05-07,Ryan Arcidiacono,102,0,-102,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G067,2021-05-07,Thaddeus Young,1067,1067,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G067,2021-05-07,Tomas Satoransky,789,600,-189,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G067,2021-05-07,Zach LaVine,1960,1960,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G067,2021-05-07,Protagonist,0,1800,1800,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G067,2021-05-07,LaMelo Ball,0,1680,1680,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G067,2021-05-07,Wendell Carter Jr.,0,1560,1560,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G067,2021-05-07,Otto Porter Jr.,0,0,0,0,0,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G068,2021-05-09,Adam Mokoka,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G068,2021-05-09,Al-Farouq Aminu,0,0,0,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G068,2021-05-09,Coby White,1842,1200,-642,1,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G068,2021-05-09,Cristiano Felicio,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G068,2021-05-09,Denzel Valentine,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G068,2021-05-09,Devon Dotson,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G068,2021-05-09,Garrett Temple,1846,1680,-166,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G068,2021-05-09,Javonte Green,759,759,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G068,2021-05-09,Lauri Markkanen,1373,1373,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G068,2021-05-09,Nikola Vucevic,2170,0,-2170,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G068,2021-05-09,Patrick Williams,1380,0,-1380,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G068,2021-05-09,Ryan Arcidiacono,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G068,2021-05-09,Thaddeus Young,1611,1611,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G068,2021-05-09,Tomas Satoransky,1282,600,-682,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G068,2021-05-09,Zach LaVine,2137,2137,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G068,2021-05-09,Protagonist,0,1800,1800,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G068,2021-05-09,LaMelo Ball,0,1680,1680,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G068,2021-05-09,Wendell Carter Jr.,0,1560,1560,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G068,2021-05-09,Otto Porter Jr.,0,0,0,0,0,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G069,2021-05-11,Al-Farouq Aminu,0,0,0,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G069,2021-05-11,Coby White,2230,1200,-1030,1,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G069,2021-05-11,Cristiano Felicio,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G069,2021-05-11,Daniel Theis,1279,1279,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G069,2021-05-11,Denzel Valentine,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G069,2021-05-11,Devon Dotson,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G069,2021-05-11,Garrett Temple,1740,1323,-417,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G069,2021-05-11,Javonte Green,158,158,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G069,2021-05-11,Lauri Markkanen,1140,1140,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G069,2021-05-11,Nikola Vucevic,2174,0,-2174,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G069,2021-05-11,Patrick Williams,1369,0,-1369,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G069,2021-05-11,Ryan Arcidiacono,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G069,2021-05-11,Thaddeus Young,1468,1468,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G069,2021-05-11,Tomas Satoransky,650,600,-50,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G069,2021-05-11,Zach LaVine,2192,2192,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G069,2021-05-11,Protagonist,0,1800,1800,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G069,2021-05-11,LaMelo Ball,0,1680,1680,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G069,2021-05-11,Wendell Carter Jr.,0,1560,1560,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G069,2021-05-11,Otto Porter Jr.,0,0,0,0,0,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G070,2021-05-13,Adam Mokoka,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G070,2021-05-13,Al-Farouq Aminu,0,0,0,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G070,2021-05-13,Coby White,2507,1200,-1307,1,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G070,2021-05-13,Cristiano Felicio,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G070,2021-05-13,Denzel Valentine,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G070,2021-05-13,Devon Dotson,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G070,2021-05-13,Garrett Temple,1640,1531,-109,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G070,2021-05-13,Javonte Green,752,752,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G070,2021-05-13,Lauri Markkanen,1519,1519,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G070,2021-05-13,Nikola Vucevic,1945,0,-1945,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G070,2021-05-13,Patrick Williams,1099,0,-1099,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G070,2021-05-13,Ryan Arcidiacono,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G070,2021-05-13,Thaddeus Young,1685,1685,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G070,2021-05-13,Tomas Satoransky,1180,600,-580,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G070,2021-05-13,Zach LaVine,2073,2073,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G070,2021-05-13,Protagonist,0,1800,1800,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G070,2021-05-13,LaMelo Ball,0,1680,1680,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G070,2021-05-13,Wendell Carter Jr.,0,1560,1560,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G070,2021-05-13,Otto Porter Jr.,0,0,0,0,0,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G071,2021-05-15,Adam Mokoka,149,149,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G071,2021-05-15,Al-Farouq Aminu,0,0,0,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G071,2021-05-15,Coby White,2064,2064,0,1,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G071,2021-05-15,Cristiano Felicio,170,170,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G071,2021-05-15,Denzel Valentine,961,360,-601,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G071,2021-05-15,Devon Dotson,149,149,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G071,2021-05-15,Garrett Temple,1644,1644,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G071,2021-05-15,Javonte Green,1035,1035,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G071,2021-05-15,Lauri Markkanen,1823,1823,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G071,2021-05-15,Nikola Vucevic,1815,0,-1815,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G071,2021-05-15,Patrick Williams,1972,0,-1972,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G071,2021-05-15,Ryan Arcidiacono,816,164,-652,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G071,2021-05-15,Thaddeus Young,1803,1803,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G071,2021-05-15,Protagonist,0,1800,1800,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G071,2021-05-15,LaMelo Ball,0,1680,1680,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G071,2021-05-15,Wendell Carter Jr.,0,1560,1560,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G071,2021-05-15,Otto Porter Jr.,0,0,0,0,0,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G072,2021-05-16,Adam Mokoka,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G072,2021-05-16,Al-Farouq Aminu,0,0,0,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G072,2021-05-16,Coby White,1876,1200,-676,1,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G072,2021-05-16,Cristiano Felicio,1077,1077,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G072,2021-05-16,Denzel Valentine,1249,360,-889,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G072,2021-05-16,Devon Dotson,1285,1285,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G072,2021-05-16,Garrett Temple,1718,1025,-693,1,1,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G072,2021-05-16,Javonte Green,1394,1394,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G072,2021-05-16,Lauri Markkanen,1486,1486,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G072,2021-05-16,Patrick Williams,1778,0,-1778,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G072,2021-05-16,Ryan Arcidiacono,1004,0,-1004,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G072,2021-05-16,Thaddeus Young,1533,1533,0,1,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G072,2021-05-16,Protagonist,0,1800,1800,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G072,2021-05-16,LaMelo Ball,0,1680,1680,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G072,2021-05-16,Wendell Carter Jr.,0,1560,1560,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G072,2021-05-16,Otto Porter Jr.,0,0,0,0,0,CONDITIONAL_AVAILABILITY
PORTER_12_STRESS,CHI_2020_21_G044,2021-03-27,Al-Farouq Aminu,738,0,-738,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_12_STRESS,CHI_2020_21_G044,2021-03-27,Coby White,1535,1200,-335,0,0,SAME_DATE_DONOR
PORTER_12_STRESS,CHI_2020_21_G044,2021-03-27,Cristiano Felicio,106,106,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G044,2021-03-27,Denzel Valentine,348,348,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G044,2021-03-27,Devon Dotson,106,106,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G044,2021-03-27,Garrett Temple,1347,1063,-284,0,0,SAME_DATE_DONOR
PORTER_12_STRESS,CHI_2020_21_G044,2021-03-27,Javonte Green,628,628,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G044,2021-03-27,Lauri Markkanen,1566,1566,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G044,2021-03-27,Nikola Vucevic,1906,0,-1906,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_12_STRESS,CHI_2020_21_G044,2021-03-27,Patrick Williams,1143,0,-1143,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_12_STRESS,CHI_2020_21_G044,2021-03-27,Ryan Arcidiacono,106,0,-106,0,0,SAME_DATE_DONOR
PORTER_12_STRESS,CHI_2020_21_G044,2021-03-27,Thaddeus Young,1338,1338,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G044,2021-03-27,Tomas Satoransky,1035,600,-435,1,0,SAME_DATE_DONOR
PORTER_12_STRESS,CHI_2020_21_G044,2021-03-27,Troy Brown Jr.,813,0,-813,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_12_STRESS,CHI_2020_21_G044,2021-03-27,Zach LaVine,1685,1685,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G044,2021-03-27,Protagonist,0,1800,1800,0,1,CONDITIONAL_AVAILABILITY
PORTER_12_STRESS,CHI_2020_21_G044,2021-03-27,LaMelo Ball,0,1680,1680,0,1,CONDITIONAL_AVAILABILITY
PORTER_12_STRESS,CHI_2020_21_G044,2021-03-27,Wendell Carter Jr.,0,1560,1560,0,1,CONDITIONAL_AVAILABILITY
PORTER_12_STRESS,CHI_2020_21_G044,2021-03-27,Otto Porter Jr.,0,720,720,0,0,CONDITIONAL_AVAILABILITY
PORTER_12_STRESS,CHI_2020_21_G045,2021-03-29,Al-Farouq Aminu,0,0,0,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_12_STRESS,CHI_2020_21_G045,2021-03-29,Cristiano Felicio,101,101,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G045,2021-03-29,Daniel Theis,1328,1328,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G045,2021-03-29,Denzel Valentine,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G045,2021-03-29,Devon Dotson,198,198,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G045,2021-03-29,Garrett Temple,129,129,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G045,2021-03-29,Javonte Green,755,755,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G045,2021-03-29,Lauri Markkanen,1330,1330,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G045,2021-03-29,Nikola Vucevic,1593,0,-1593,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_12_STRESS,CHI_2020_21_G045,2021-03-29,Patrick Williams,1960,0,-1960,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_12_STRESS,CHI_2020_21_G045,2021-03-29,Ryan Arcidiacono,887,887,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G045,2021-03-29,Thaddeus Young,1412,1412,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G045,2021-03-29,Tomas Satoransky,1802,605,-1197,1,0,SAME_DATE_DONOR
PORTER_12_STRESS,CHI_2020_21_G045,2021-03-29,Troy Brown Jr.,1010,0,-1010,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_12_STRESS,CHI_2020_21_G045,2021-03-29,Zach LaVine,1895,1895,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G045,2021-03-29,Protagonist,0,1800,1800,0,1,CONDITIONAL_AVAILABILITY
PORTER_12_STRESS,CHI_2020_21_G045,2021-03-29,LaMelo Ball,0,1680,1680,0,1,CONDITIONAL_AVAILABILITY
PORTER_12_STRESS,CHI_2020_21_G045,2021-03-29,Wendell Carter Jr.,0,1560,1560,0,1,CONDITIONAL_AVAILABILITY
PORTER_12_STRESS,CHI_2020_21_G045,2021-03-29,Otto Porter Jr.,0,720,720,0,0,CONDITIONAL_AVAILABILITY
PORTER_12_STRESS,CHI_2020_21_G046,2021-03-31,Adam Mokoka,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G046,2021-03-31,Al-Farouq Aminu,0,0,0,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_12_STRESS,CHI_2020_21_G046,2021-03-31,Cristiano Felicio,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G046,2021-03-31,Daniel Theis,1180,1180,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G046,2021-03-31,Denzel Valentine,1747,1747,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G046,2021-03-31,Devon Dotson,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G046,2021-03-31,Javonte Green,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G046,2021-03-31,Lauri Markkanen,2056,2056,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G046,2021-03-31,Nikola Vucevic,2064,0,-2064,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_12_STRESS,CHI_2020_21_G046,2021-03-31,Patrick Williams,1890,0,-1890,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_12_STRESS,CHI_2020_21_G046,2021-03-31,Ryan Arcidiacono,952,952,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G046,2021-03-31,Thaddeus Young,1700,1700,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G046,2021-03-31,Tomas Satoransky,1821,1005,-816,1,0,SAME_DATE_DONOR
PORTER_12_STRESS,CHI_2020_21_G046,2021-03-31,Troy Brown Jr.,990,0,-990,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_12_STRESS,CHI_2020_21_G046,2021-03-31,Protagonist,0,1800,1800,0,1,CONDITIONAL_AVAILABILITY
PORTER_12_STRESS,CHI_2020_21_G046,2021-03-31,LaMelo Ball,0,1680,1680,0,1,CONDITIONAL_AVAILABILITY
PORTER_12_STRESS,CHI_2020_21_G046,2021-03-31,Wendell Carter Jr.,0,1560,1560,0,1,CONDITIONAL_AVAILABILITY
PORTER_12_STRESS,CHI_2020_21_G046,2021-03-31,Otto Porter Jr.,0,720,720,0,0,CONDITIONAL_AVAILABILITY
PORTER_12_STRESS,CHI_2020_21_G047,2021-04-02,Al-Farouq Aminu,0,0,0,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_12_STRESS,CHI_2020_21_G047,2021-04-02,Coby White,1417,1262,-155,0,0,SAME_DATE_DONOR
PORTER_12_STRESS,CHI_2020_21_G047,2021-04-02,Cristiano Felicio,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G047,2021-04-02,Daniel Theis,1219,1219,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G047,2021-04-02,Denzel Valentine,1319,360,-959,0,0,SAME_DATE_DONOR
PORTER_12_STRESS,CHI_2020_21_G047,2021-04-02,Devon Dotson,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G047,2021-04-02,Javonte Green,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G047,2021-04-02,Lauri Markkanen,1361,1361,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G047,2021-04-02,Nikola Vucevic,1734,0,-1734,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_12_STRESS,CHI_2020_21_G047,2021-04-02,Patrick Williams,1976,0,-1976,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_12_STRESS,CHI_2020_21_G047,2021-04-02,Ryan Arcidiacono,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G047,2021-04-02,Thaddeus Young,1969,1969,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G047,2021-04-02,Tomas Satoransky,1536,600,-936,1,0,SAME_DATE_DONOR
PORTER_12_STRESS,CHI_2020_21_G047,2021-04-02,Troy Brown Jr.,0,0,0,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_12_STRESS,CHI_2020_21_G047,2021-04-02,Zach LaVine,1869,1869,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G047,2021-04-02,Protagonist,0,1800,1800,0,1,CONDITIONAL_AVAILABILITY
PORTER_12_STRESS,CHI_2020_21_G047,2021-04-02,LaMelo Ball,0,1680,1680,0,1,CONDITIONAL_AVAILABILITY
PORTER_12_STRESS,CHI_2020_21_G047,2021-04-02,Wendell Carter Jr.,0,1560,1560,0,1,CONDITIONAL_AVAILABILITY
PORTER_12_STRESS,CHI_2020_21_G047,2021-04-02,Otto Porter Jr.,0,720,720,0,0,CONDITIONAL_AVAILABILITY
PORTER_12_STRESS,CHI_2020_21_G048,2021-04-04,Adam Mokoka,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_12_STRESS,CHI_2020_21_G048,2021-04-04,Al-Farouq Aminu,0,0,0,0,0,NOT_ON_ALTERNATE_ROSTER
