season,date,game_id,team,player,person_id,seconds,start,comment,pts,fgm,fga,fg3m,fg3a,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf
2020-21,2021-02-10,0022000385,NOP,Kira Lewis Jr.,1630184,1425,0,,14,5,7,2,3,2,4,1,1,2,4,2,0,0,2
2020-21,2021-02-10,0022000390,OKC,Hamidou Diallo,1628977,2253,1,,15,5,13,0,2,5,7,1,12,13,5,0,2,1,4
2020-21,2021-02-11,0022000391,DET,Isaiah Stewart,1630191,1870,1,,17,8,9,0,0,1,2,4,3,7,1,2,1,0,4
2020-21,2021-02-11,0022000391,DET,Jerami Grant,203924,2141,1,,9,4,17,1,6,0,0,0,5,5,3,2,1,4,2
2020-21,2021-02-11,0022000391,DET,Josh Jackson,1628367,1441,0,,18,6,10,0,2,6,8,2,6,8,4,1,0,4,1
2020-21,2021-02-11,0022000392,MIA,Kelly Olynyk,203482,1860,1,,6,2,7,2,6,0,0,1,12,13,0,0,2,2,2
2020-21,2021-02-11,0022000392,MIA,Maurice Harkless,203090,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-12,0022000396,WAS,Alex Len,203458,1261,1,,8,4,7,0,1,0,0,0,4,4,0,0,2,1,3
2020-21,2021-02-12,0022000399,NOP,Kira Lewis Jr.,1630184,997,0,,5,2,5,1,2,0,0,0,2,2,0,0,0,1,1
2020-21,2021-02-12,0022000400,CHI,Patrick Williams,1630172,2099,1,,3,1,5,0,1,1,2,0,4,4,1,0,1,1,2
2020-21,2021-02-12,0022000401,OKC,Hamidou Diallo,1628977,2197,1,,16,6,15,1,2,3,4,1,4,5,2,3,0,3,6
2020-21,2021-02-12,0022000405,SAC,Buddy Hield,1627741,1997,1,,19,7,15,5,12,0,0,1,3,4,4,1,0,1,5
2020-21,2021-02-12,0022000405,SAC,Cory Joseph,202709,1726,0,,12,5,7,1,2,1,2,0,1,1,5,1,0,2,3
2020-21,2021-02-12,0022000405,SAC,De'Aaron Fox,1628368,0,0,DND - Injury/Illness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-12,0022000405,SAC,Harrison Barnes,203084,1967,1,,13,4,9,2,4,3,4,0,5,5,4,0,0,2,1
2020-21,2021-02-12,0022000405,SAC,Marvin Bagley III,1628963,0,0,DND - Injury/Illness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-12,0022000405,SAC,Richaun Holmes,1626158,1425,1,,10,4,8,0,0,2,2,3,4,7,2,2,0,3,3
2020-21,2021-02-12,0022000405,SAC,Tyrese Haliburton,1630169,1616,1,,14,6,12,2,6,0,0,1,2,3,7,1,0,4,2
2020-21,2021-02-12,0022000412,DET,Isaiah Stewart,1630191,1335,1,,5,2,3,0,0,1,1,2,4,6,1,0,1,0,3
2020-21,2021-02-12,0022000412,DET,Jerami Grant,203924,2123,1,,15,5,16,2,7,3,3,0,5,5,3,0,2,4,2
2020-21,2021-02-12,0022000412,DET,Josh Jackson,1628367,1867,0,,14,3,9,1,5,7,9,0,5,5,2,1,2,2,3
2020-21,2021-02-13,0022000410,MIA,Kelly Olynyk,203482,1846,1,,7,3,8,0,4,1,2,2,8,10,2,1,0,0,3
2020-21,2021-02-13,0022000410,MIA,Maurice Harkless,203090,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-14,0022000415,OKC,Hamidou Diallo,1628977,1558,0,,6,3,16,0,0,0,0,6,7,13,3,1,0,1,3
2020-21,2021-02-14,0022000418,SAC,Buddy Hield,1627741,1893,1,,8,2,10,1,8,3,3,2,4,6,1,0,0,2,2
2020-21,2021-02-14,0022000418,SAC,Cory Joseph,202709,1613,0,,16,7,12,2,5,0,0,0,3,3,1,2,0,1,3
2020-21,2021-02-14,0022000418,SAC,De'Aaron Fox,1628368,1799,1,,23,7,15,1,8,8,11,1,1,2,9,1,1,1,3
2020-21,2021-02-14,0022000418,SAC,Harrison Barnes,203084,1765,1,,8,2,6,0,3,4,6,0,4,4,2,1,0,1,1
2020-21,2021-02-14,0022000418,SAC,Marvin Bagley III,1628963,0,0,DND - Injury/Illness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-14,0022000418,SAC,Richaun Holmes,1626158,1315,1,,13,6,9,0,0,1,1,1,1,2,1,0,1,2,3
2020-21,2021-02-14,0022000418,SAC,Tyrese Haliburton,1630169,1847,0,,22,9,14,3,6,1,2,0,4,4,4,2,0,3,0
2020-21,2021-02-14,0022000560,WAS,Alex Len,203458,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-14,0022000561,DET,Isaiah Stewart,1630191,1051,0,,4,1,2,0,1,2,2,1,5,6,0,0,3,2,5
2020-21,2021-02-14,0022000561,DET,Jerami Grant,203924,2278,1,,15,4,15,3,7,4,4,0,2,2,4,0,2,1,2
2020-21,2021-02-14,0022000561,DET,Josh Jackson,1628367,1279,0,,21,8,14,2,3,3,5,0,3,3,1,0,0,2,5
2020-21,2021-02-14,0022000561,DET,Mason Plumlee,203486,1829,1,,17,8,12,0,0,1,2,4,6,10,10,0,0,1,3
2020-21,2021-02-14,0022000561,NOP,Kira Lewis Jr.,1630184,1000,0,,10,4,9,2,5,0,0,0,0,0,2,4,0,1,0
2020-21,2021-02-15,0022000420,CHI,Patrick Williams,1630172,1592,1,,7,2,10,1,2,2,2,2,7,9,1,0,1,3,0
2020-21,2021-02-15,0022000421,WAS,Alex Len,203458,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-15,0022000425,MIA,Kelly Olynyk,203482,865,1,,2,1,6,0,4,0,0,0,2,2,1,0,0,1,2
2020-21,2021-02-15,0022000425,MIA,Maurice Harkless,203090,800,0,,0,0,0,0,0,0,0,1,0,1,2,0,1,0,1
2020-21,2021-02-15,0022000426,SAC,Buddy Hield,1627741,2031,1,,21,7,13,6,9,1,1,0,3,3,4,1,0,4,1
2020-21,2021-02-15,0022000426,SAC,Cory Joseph,202709,1842,1,,22,10,13,2,2,0,0,2,0,2,5,0,0,1,4
2020-21,2021-02-15,0022000426,SAC,De'Aaron Fox,1628368,2023,1,,19,8,17,1,3,2,2,1,2,3,8,2,0,3,2
2020-21,2021-02-15,0022000426,SAC,Harrison Barnes,203084,1689,1,,4,2,8,0,4,0,0,1,2,3,1,1,0,1,1
2020-21,2021-02-15,0022000426,SAC,Marvin Bagley III,1628963,1264,1,,19,7,13,1,3,4,5,2,5,7,0,0,1,0,1
2020-21,2021-02-15,0022000426,SAC,Richaun Holmes,1626158,0,0,DNP - Injury/Illness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-15,0022000426,SAC,Tyrese Haliburton,1630169,1807,0,,10,4,11,2,7,0,0,1,2,3,3,0,0,1,0
2020-21,2021-02-16,0022000429,NOP,Kira Lewis Jr.,1630184,1331,0,,4,2,6,0,2,0,0,0,1,1,4,1,0,1,2
2020-21,2021-02-16,0022000432,OKC,Hamidou Diallo,1628977,1835,0,,17,7,14,1,2,2,5,2,2,4,2,1,1,2,1
2020-21,2021-02-17,0022000437,WAS,Alex Len,203458,1057,0,,10,5,8,0,0,0,2,1,6,7,1,0,1,0,3
2020-21,2021-02-17,0022000441,NOP,Kira Lewis Jr.,1630184,1049,0,,6,2,6,2,4,0,2,1,1,2,4,0,0,0,0
2020-21,2021-02-17,0022000443,MIA,Kelly Olynyk,203482,1386,1,,7,2,7,0,2,3,3,2,2,4,2,2,0,1,4
2020-21,2021-02-17,0022000443,MIA,Maurice Harkless,203090,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-17,0022000562,OKC,Hamidou Diallo,1628977,1190,0,,8,2,9,0,1,4,5,0,3,3,4,0,0,2,2
2020-21,2021-02-17,0022000564,CHI,Patrick Williams,1630172,1770,1,,15,5,7,1,2,4,5,1,4,5,2,1,1,0,3
2020-21,2021-02-17,0022000564,DET,Isaiah Stewart,1630191,892,0,,0,0,3,0,0,0,0,1,5,6,1,1,0,1,2
2020-21,2021-02-17,0022000564,DET,Jerami Grant,203924,2269,1,,43,15,25,4,9,9,9,0,2,2,0,0,1,3,5
2020-21,2021-02-17,0022000564,DET,Josh Jackson,1628367,1610,0,,8,3,9,0,0,2,4,2,6,8,1,2,1,3,5
2020-21,2021-02-17,0022000564,DET,Mason Plumlee,203486,1988,1,,11,5,9,0,0,1,3,2,6,8,3,0,0,1,5
2020-21,2021-02-18,0022000447,MIA,Kelly Olynyk,203482,1414,1,,22,10,16,1,7,1,1,1,6,7,2,1,0,1,1
2020-21,2021-02-18,0022000447,MIA,Maurice Harkless,203090,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-18,0022000447,SAC,Buddy Hield,1627741,1485,1,,5,2,10,1,8,0,0,0,0,0,3,1,1,2,2
2020-21,2021-02-18,0022000447,SAC,Cory Joseph,202709,1493,0,,10,3,7,2,3,2,2,1,3,4,4,0,0,0,1
2020-21,2021-02-18,0022000447,SAC,De'Aaron Fox,1628368,1919,1,,11,5,12,0,3,1,2,0,4,4,10,1,0,4,3
2020-21,2021-02-18,0022000447,SAC,Marvin Bagley III,1628963,1460,1,,19,7,12,2,2,3,6,6,4,10,2,0,0,1,1
2020-21,2021-02-18,0022000447,SAC,Richaun Holmes,1626158,0,0,DND - Injury/Illness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-18,0022000447,SAC,Tyrese Haliburton,1630169,1801,0,,8,3,6,2,5,0,0,1,2,3,4,1,0,1,3
2020-21,2021-02-19,0022000450,CHI,Patrick Williams,1630172,1884,1,,6,2,5,0,1,2,2,0,3,3,2,1,0,3,2
2020-21,2021-02-19,0022000452,DET,Isaiah Stewart,1630191,837,0,,4,2,5,0,0,0,0,4,1,5,0,0,0,2,1
2020-21,2021-02-19,0022000452,DET,Jerami Grant,203924,2364,1,,16,5,20,2,10,4,5,1,1,2,3,1,2,4,1
2020-21,2021-02-19,0022000452,DET,Josh Jackson,1628367,1417,0,,15,6,10,1,5,2,3,2,5,7,2,0,0,3,2
2020-21,2021-02-19,0022000452,DET,Mason Plumlee,203486,2043,1,,10,5,8,0,0,0,0,4,11,15,6,1,2,6,4
2020-21,2021-02-19,0022000453,OKC,Hamidou Diallo,1628977,1871,0,,10,4,10,0,1,2,8,5,1,6,3,0,1,1,4
2020-21,2021-02-19,0022000455,NOP,Kira Lewis Jr.,1630184,1127,0,,0,0,8,0,4,0,0,0,1,1,4,1,0,0,2
2020-21,2021-02-20,0022000460,CHI,Patrick Williams,1630172,2120,1,,11,5,10,1,3,0,0,1,10,11,3,1,0,3,4
2020-21,2021-02-20,0022000460,SAC,Buddy Hield,1627741,2129,1,,23,10,21,3,11,0,0,0,4,4,3,1,0,1,3
2020-21,2021-02-20,0022000460,SAC,Cory Joseph,202709,2176,1,,2,0,2,0,1,2,2,3,4,7,1,0,0,0,4
2020-21,2021-02-20,0022000460,SAC,De'Aaron Fox,1628368,2379,1,,20,7,17,1,4,5,9,1,2,3,9,2,0,4,4
2020-21,2021-02-20,0022000460,SAC,Marvin Bagley III,1628963,2116,1,,26,10,19,1,2,5,5,5,6,11,2,2,0,0,1
2020-21,2021-02-20,0022000460,SAC,Richaun Holmes,1626158,0,0,DND - Injury/Illness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-20,0022000460,SAC,Tyrese Haliburton,1630169,1955,0,,16,6,16,2,5,2,2,0,1,1,5,2,1,0,0
2020-21,2021-02-20,0022000463,MIA,Kelly Olynyk,203482,1735,1,,4,1,5,0,2,2,2,0,3,3,4,0,1,1,3
2020-21,2021-02-20,0022000463,MIA,Maurice Harkless,203090,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-20,0022000464,WAS,Alex Len,203458,325,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2020-21,2021-02-21,0022000465,NOP,Kira Lewis Jr.,1630184,410,0,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2020-21,2021-02-21,0022000466,OKC,Hamidou Diallo,1628977,1558,0,,15,5,5,0,0,5,9,0,2,2,2,1,1,2,4
2020-21,2021-02-21,0022000467,DET,Isaiah Stewart,1630191,1192,0,,4,2,5,0,1,0,0,4,4,8,2,0,3,0,0
2020-21,2021-02-21,0022000467,DET,Jerami Grant,203924,2073,1,,24,8,16,2,6,6,6,0,5,5,4,0,0,2,4
2020-21,2021-02-21,0022000467,DET,Josh Jackson,1628367,1936,0,,17,7,23,0,6,3,4,4,6,10,2,0,0,1,1
2020-21,2021-02-21,0022000467,DET,Mason Plumlee,203486,1688,1,,10,4,5,0,0,2,2,0,7,7,3,2,0,1,4
2020-21,2021-02-21,0022000471,SAC,Buddy Hield,1627741,1850,1,,13,3,13,2,10,5,6,0,3,3,3,0,0,0,1
2020-21,2021-02-21,0022000471,SAC,Cory Joseph,202709,913,0,,1,0,1,0,0,1,2,0,1,1,1,1,0,1,2
2020-21,2021-02-21,0022000471,SAC,De'Aaron Fox,1628368,2062,1,,13,5,17,2,5,1,2,0,1,1,10,2,0,4,3
2020-21,2021-02-21,0022000471,SAC,Harrison Barnes,203084,0,0,DND - Injury/Illness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-21,0022000471,SAC,Marvin Bagley III,1628963,1736,1,,12,5,12,1,3,1,1,2,4,6,2,0,1,2,3
2020-21,2021-02-21,0022000471,SAC,Richaun Holmes,1626158,1283,1,,11,5,7,0,0,1,2,4,7,11,2,0,0,1,4
2020-21,2021-02-21,0022000471,SAC,Tyrese Haliburton,1630169,2083,0,,23,10,16,3,6,0,0,2,3,5,8,2,1,1,2
2020-21,2021-02-22,0022000474,CHI,Patrick Williams,1630172,2052,1,,14,6,8,2,4,0,0,1,6,7,1,1,1,1,2
2020-21,2021-02-22,0022000475,MIA,Kelly Olynyk,203482,1431,1,,11,4,9,1,4,2,2,2,4,6,1,0,0,4,4
2020-21,2021-02-22,0022000475,MIA,Maurice Harkless,203090,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-22,0022000475,OKC,Hamidou Diallo,1628977,1219,0,,0,0,1,0,0,0,0,0,4,4,2,1,0,3,4
2020-21,2021-02-22,0022000479,WAS,Alex Len,203458,268,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
2020-21,2021-02-23,0022000481,DET,Isaiah Stewart,1630191,1094,0,,4,2,2,0,0,0,0,0,2,2,0,1,1,2,3
2020-21,2021-02-23,0022000481,DET,Jerami Grant,203924,2009,1,,17,6,15,1,5,4,4,0,7,7,6,1,0,2,3
2020-21,2021-02-23,0022000481,DET,Josh Jackson,1628367,1780,0,,18,7,17,0,4,4,4,4,3,7,0,0,2,2,4
2020-21,2021-02-23,0022000481,DET,Mason Plumlee,203486,1786,1,,7,2,3,0,1,3,3,1,11,12,4,0,3,2,1
2020-21,2021-02-23,0022000482,SAC,Buddy Hield,1627741,2194,1,,11,3,9,3,6,2,2,0,5,5,4,1,1,2,1
2020-21,2021-02-23,0022000482,SAC,Cory Joseph,202709,1047,0,,4,1,4,0,1,2,2,0,1,1,2,0,0,1,3
2020-21,2021-02-23,0022000482,SAC,De'Aaron Fox,1628368,2309,1,,27,9,18,5,8,4,7,0,1,1,8,0,1,4,3
2020-21,2021-02-23,0022000482,SAC,Harrison Barnes,203084,2202,1,,18,7,11,2,3,2,2,0,3,3,1,1,0,3,3
2020-21,2021-02-23,0022000482,SAC,Marvin Bagley III,1628963,1813,1,,12,5,10,0,3,2,4,2,8,10,0,0,2,3,2
2020-21,2021-02-23,0022000482,SAC,Richaun Holmes,1626158,1577,1,,18,9,12,0,0,0,0,2,9,11,1,1,1,1,3
2020-21,2021-02-23,0022000482,SAC,Tyrese Haliburton,1630169,2370,0,,23,9,20,4,9,1,2,1,4,5,9,3,1,1,0
2020-21,2021-02-23,0022000488,WAS,Alex Len,203458,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-24,0022000492,MIA,Kelly Olynyk,203482,1925,1,,7,3,9,0,5,1,2,0,7,7,4,0,0,1,3
2020-21,2021-02-24,0022000492,MIA,Maurice Harkless,203090,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-24,0022000493,CHI,Patrick Williams,1630172,1640,1,,13,5,8,1,2,2,2,1,3,4,2,2,1,1,2
2020-21,2021-02-24,0022000494,DET,Isaiah Stewart,1630191,1089,0,,11,5,8,0,0,1,2,2,8,10,0,2,1,1,3
2020-21,2021-02-24,0022000494,DET,Josh Jackson,1628367,1757,0,,25,10,18,2,6,3,4,3,3,6,3,0,0,1,4
2020-21,2021-02-24,0022000494,DET,Mason Plumlee,203486,1938,1,,21,9,10,0,0,3,5,1,8,9,7,0,4,3,3
2020-21,2021-02-24,0022000494,NOP,Kira Lewis Jr.,1630184,410,0,,5,2,4,1,2,0,0,0,0,0,0,0,0,1,3
2020-21,2021-02-24,0022000495,OKC,Hamidou Diallo,1628977,647,0,,5,2,6,1,2,0,0,0,2,2,1,0,0,1,0
2020-21,2021-02-25,0022000500,SAC,Buddy Hield,1627741,1814,1,,9,3,9,2,7,1,1,1,3,4,1,1,0,2,3
2020-21,2021-02-25,0022000500,SAC,Cory Joseph,202709,1374,0,,6,3,6,0,2,0,0,0,0,0,2,1,0,0,5
2020-21,2021-02-25,0022000500,SAC,De'Aaron Fox,1628368,2310,1,,29,9,18,3,7,8,10,1,3,4,11,1,0,6,3
2020-21,2021-02-25,0022000500,SAC,Harrison Barnes,203084,2145,1,,22,7,12,3,6,5,7,0,7,7,5,2,0,2,2
2020-21,2021-02-25,0022000500,SAC,Marvin Bagley III,1628963,1359,1,,19,7,12,1,2,4,6,3,2,5,0,1,0,2,4
2020-21,2021-02-25,0022000500,SAC,Richaun Holmes,1626158,1681,1,,9,4,6,0,0,1,2,1,5,6,1,1,0,0,2
2020-21,2021-02-25,0022000500,SAC,Tyrese Haliburton,1630169,1949,0,,17,6,13,2,8,3,3,0,4,4,4,4,0,2,0
2020-21,2021-02-25,0022000502,WAS,Alex Len,203458,295,0,,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
2020-21,2021-02-25,0022000503,NOP,Kira Lewis Jr.,1630184,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-26,0022000504,DET,Isaiah Stewart,1630191,1285,0,,6,3,3,0,0,0,0,2,9,11,2,1,1,3,3
2020-21,2021-02-26,0022000504,DET,Jerami Grant,203924,2316,1,,30,7,17,2,7,14,15,0,7,7,1,0,0,2,3
2020-21,2021-02-26,0022000504,DET,Josh Jackson,1628367,1708,0,,14,6,14,1,4,1,5,1,4,5,1,3,2,0,3
2020-21,2021-02-26,0022000504,DET,Mason Plumlee,203486,1595,1,,6,2,6,0,0,2,4,2,7,9,6,0,1,2,5
2020-21,2021-02-26,0022000504,SAC,Buddy Hield,1627741,2260,1,,14,4,14,3,9,3,5,0,2,2,3,0,0,1,3
2020-21,2021-02-26,0022000504,SAC,Cory Joseph,202709,1104,0,,0,0,7,0,3,0,0,2,1,3,1,0,1,1,3
2020-21,2021-02-26,0022000504,SAC,De'Aaron Fox,1628368,2304,1,,27,9,21,1,7,8,11,0,5,5,6,1,2,2,3
2020-21,2021-02-26,0022000504,SAC,Harrison Barnes,203084,2425,1,,21,5,14,2,7,9,14,2,6,8,7,2,1,0,3
2020-21,2021-02-26,0022000504,SAC,Marvin Bagley III,1628963,1659,1,,19,9,13,0,1,1,2,3,5,8,1,1,0,1,3
2020-21,2021-02-26,0022000504,SAC,Richaun Holmes,1626158,1989,1,,19,6,8,0,0,7,7,6,11,17,1,0,2,1,5
2020-21,2021-02-26,0022000507,MIA,Kelly Olynyk,203482,1884,1,,8,3,8,2,5,0,0,0,5,5,1,0,0,1,6
2020-21,2021-02-26,0022000507,MIA,Maurice Harkless,203090,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-26,0022000508,CHI,Patrick Williams,1630172,2007,1,,4,2,8,0,3,0,0,2,5,7,2,0,1,1,0
2020-21,2021-02-27,0022000514,NOP,Kira Lewis Jr.,1630184,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-27,0022000517,WAS,Alex Len,203458,1126,0,,10,4,5,0,0,2,4,3,1,4,0,0,4,2,5
2020-21,2021-02-27,0022000518,OKC,Hamidou Diallo,1628977,0,0,DND - Injury/Illness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-28,0022000521,DET,Isaiah Stewart,1630191,1670,0,,4,2,3,0,0,0,0,2,8,10,0,1,2,2,2
2020-21,2021-02-28,0022000521,DET,Jerami Grant,203924,1856,1,,21,7,19,2,9,5,6,0,8,8,0,1,0,4,1
2020-21,2021-02-28,0022000521,DET,Josh Jackson,1628367,1568,0,,12,1,6,0,1,10,12,1,1,2,2,1,0,5,2
2020-21,2021-02-28,0022000521,DET,Mason Plumlee,203486,1210,1,,9,4,5,0,0,1,2,1,4,5,1,0,0,1,2
2020-21,2021-02-28,0022000522,MIA,Kelly Olynyk,203482,1458,1,,9,4,9,1,5,0,0,0,5,5,0,1,0,0,3
2020-21,2021-02-28,0022000522,MIA,Maurice Harkless,203090,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-28,0022000524,WAS,Alex Len,203458,439,0,,4,1,1,0,0,2,4,0,0,0,1,1,1,0,0
2020-21,2021-02-28,0022000528,SAC,Buddy Hield,1627741,2329,1,,30,10,17,8,15,2,3,0,2,2,7,0,0,1,3
2020-21,2021-02-28,0022000528,SAC,Cory Joseph,202709,967,0,,0,0,3,0,2,0,0,2,0,2,2,0,0,2,1
2020-21,2021-02-28,0022000528,SAC,De'Aaron Fox,1628368,2434,1,,20,9,22,1,3,1,4,0,1,1,14,1,0,2,4
2020-21,2021-02-28,0022000528,SAC,Harrison Barnes,203084,2515,1,,28,10,14,4,7,4,5,1,5,6,6,0,0,3,2
2020-21,2021-02-28,0022000528,SAC,Marvin Bagley III,1628963,2096,1,,24,11,20,2,5,0,2,4,6,10,1,2,1,1,2
2020-21,2021-02-28,0022000528,SAC,Richaun Holmes,1626158,2022,1,,13,5,8,0,1,3,3,1,7,8,1,2,1,0,4
2020-21,2021-03-01,0022000531,CHI,Patrick Williams,1630172,1918,1,,13,5,11,2,4,1,3,2,2,4,0,0,1,0,1
2020-21,2021-03-01,0022000533,NOP,Kira Lewis Jr.,1630184,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-03-02,0022000536,WAS,Alex Len,203458,1155,0,,4,2,4,0,0,0,0,1,6,7,1,0,2,0,2
2020-21,2021-03-02,0022000538,MIA,Kelly Olynyk,203482,1365,1,,7,3,6,0,2,1,2,1,5,6,2,4,0,0,4
2020-21,2021-03-02,0022000538,MIA,Maurice Harkless,203090,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-03-03,0022000539,DET,Isaiah Stewart,1630191,1182,0,,6,3,5,0,0,0,0,1,5,6,2,0,2,0,4
2020-21,2021-03-03,0022000539,DET,Josh Jackson,1628367,0,0,DNP - Injury/Illness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-03-03,0022000539,DET,Mason Plumlee,203486,1698,1,,14,6,12,0,0,2,5,3,8,11,10,1,1,2,4
2020-21,2021-03-03,0022000548,CHI,Patrick Williams,1630172,1572,1,,13,6,7,1,2,0,0,0,4,4,1,0,3,1,5
2020-21,2021-03-03,0022000548,NOP,Kira Lewis Jr.,1630184,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-03-03,0022000551,SAC,Buddy Hield,1627741,2529,1,,29,11,15,7,11,0,0,1,5,6,6,1,0,0,3
2020-21,2021-03-03,0022000551,SAC,Cory Joseph,202709,2040,0,,13,5,7,3,4,0,0,0,1,1,5,0,0,1,1
2020-21,2021-03-03,0022000551,SAC,De'Aaron Fox,1628368,2181,1,,23,9,18,1,4,4,6,0,0,0,8,3,0,7,6
2020-21,2021-03-03,0022000551,SAC,Harrison Barnes,203084,2299,1,,20,6,13,0,3,8,9,0,3,3,6,0,0,1,1
2020-21,2021-03-03,0022000551,SAC,Marvin Bagley III,1628963,1741,1,,14,7,10,0,1,0,1,2,3,5,0,0,0,0,1
2020-21,2021-03-03,0022000551,SAC,Richaun Holmes,1626158,1799,1,,16,8,12,0,0,0,0,1,8,9,1,0,1,1,2
2020-21,2021-03-04,0022000554,WAS,Alex Len,203458,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-03-04,0022000557,MIA,Kelly Olynyk,203482,2205,1,,18,7,8,4,5,0,0,1,9,10,7,1,0,3,4
2020-21,2021-03-04,0022000557,MIA,Maurice Harkless,203090,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-03-04,0022000557,NOP,Kira Lewis Jr.,1630184,1029,0,,11,5,9,1,4,0,0,0,1,1,1,1,0,0,3
2020-21,2021-03-04,0022000558,SAC,Buddy Hield,1627741,2222,1,,21,8,17,5,12,0,0,0,6,6,3,0,0,2,3
2020-21,2021-03-04,0022000558,SAC,Cory Joseph,202709,1825,0,,11,5,9,1,4,0,0,1,2,3,2,0,0,1,3
2020-21,2021-03-04,0022000558,SAC,De'Aaron Fox,1628368,2330,1,,32,12,26,2,6,6,10,3,5,8,12,0,1,1,3
2020-21,2021-03-04,0022000558,SAC,Harrison Barnes,203084,2258,1,,17,7,14,0,1,3,3,1,4,5,2,0,0,0,1
2020-21,2021-03-04,0022000558,SAC,Marvin Bagley III,1628963,1907,1,,14,6,13,1,3,1,3,4,5,9,3,0,0,0,2
2020-21,2021-03-04,0022000558,SAC,Richaun Holmes,1626158,1846,1,,12,6,12,0,0,0,0,4,7,11,3,2,2,1,4
2020-21,2021-03-04,0022000565,DET,Isaiah Stewart,1630191,1214,0,,10,5,6,0,0,0,0,1,3,4,1,0,0,0,1
2020-21,2021-03-04,0022000565,DET,Josh Jackson,1628367,0,0,NWT - Injury/Illness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-03-04,0022000565,DET,Mason Plumlee,203486,1666,1,,12,4,7,0,0,4,6,3,10,13,4,0,1,2,5
2020-21,2021-03-10,0022000566,WAS,Alex Len,203458,149,0,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2020-21,2021-03-11,0022000568,DET,Isaiah Stewart,1630191,1360,0,,7,3,3,1,1,0,0,2,6,8,2,1,0,0,1
2020-21,2021-03-11,0022000568,DET,Jerami Grant,203924,2031,1,,32,11,24,2,9,8,9,3,5,8,4,1,0,4,2
2020-21,2021-03-11,0022000568,DET,Josh Jackson,1628367,1190,0,,9,4,10,1,3,0,0,0,4,4,2,0,2,1,2
2020-21,2021-03-11,0022000568,DET,Mason Plumlee,203486,1520,1,,9,4,4,0,0,1,3,3,5,8,3,1,1,5,4
2020-21,2021-03-11,0022000571,MIA,Kelly Olynyk,203482,2080,1,,20,7,14,4,8,2,2,2,5,7,2,2,1,2,3
