event_id,game_id,date,team,player,seconds,start,comment,pts,reb,ast,stl,blk,tov,pf,fgm,fga,fg3m,fg3a,ftm,fta,plus_minus,official_url
CHI_2020_21_G054,0022000833,2021-04-14,ORL,Chuma Okeke,1762,1,,9,4,2,1,3,0,0,4,10,1,3,0,0,0,https://www.nba.com/game/0022000833/box-score
CHI_2020_21_G054,0022000833,2021-04-14,ORL,Cole Anthony,1255,0,,10,3,5,0,0,1,1,5,7,0,1,0,0,-2,https://www.nba.com/game/0022000833/box-score
CHI_2020_21_G054,0022000833,2021-04-14,ORL,Donta Hall,1006,0,,7,9,2,1,2,1,2,2,3,0,0,3,3,8,https://www.nba.com/game/0022000833/box-score
CHI_2020_21_G054,0022000833,2021-04-14,ORL,Dwayne Bacon,281,0,,5,0,0,0,0,0,0,2,2,1,1,0,0,-4,https://www.nba.com/game/0022000833/box-score
CHI_2020_21_G054,0022000833,2021-04-14,ORL,Gary Harris,1813,1,,15,2,6,0,1,2,2,5,10,3,4,2,2,4,https://www.nba.com/game/0022000833/box-score
CHI_2020_21_G054,0022000833,2021-04-14,ORL,James Ennis III,1829,1,,22,4,3,0,1,0,5,8,12,5,6,1,1,11,https://www.nba.com/game/0022000833/box-score
CHI_2020_21_G054,0022000833,2021-04-14,ORL,Michael Carter-Williams,1625,1,,15,8,3,1,1,2,1,6,12,1,3,2,4,11,https://www.nba.com/game/0022000833/box-score
CHI_2020_21_G054,0022000833,2021-04-14,ORL,R.J. Hampton,1067,0,,2,1,0,1,1,0,1,0,4,0,3,2,2,5,https://www.nba.com/game/0022000833/box-score
CHI_2020_21_G054,0022000833,2021-04-14,ORL,Robert Franks,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000833/box-score
CHI_2020_21_G054,0022000833,2021-04-14,ORL,Terrence Ross,1888,0,,11,3,4,2,0,0,1,4,13,1,6,2,3,11,https://www.nba.com/game/0022000833/box-score
CHI_2020_21_G054,0022000833,2021-04-14,ORL,Wendell Carter Jr.,1874,1,,19,12,4,2,1,1,2,8,16,0,0,3,5,1,https://www.nba.com/game/0022000833/box-score
CHI_2020_21_G055,0022000850,2021-04-16,CHI,Adam Mokoka,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,CHI,Al-Farouq Aminu,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,CHI,Coby White,2004,1,,27,5,7,0,0,1,1,8,17,4,8,7,7,-4,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,CHI,Cristiano Felicio,109,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,3,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,CHI,Daniel Theis,1224,1,,7,3,3,0,0,2,2,3,6,0,1,1,3,-10,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,CHI,Denzel Valentine,1027,0,,11,0,1,0,1,3,2,4,7,3,6,0,0,-3,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,CHI,Devon Dotson,109,0,,0,1,2,0,0,0,0,0,1,0,0,0,0,3,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,CHI,Garrett Temple,1495,1,,5,1,4,2,0,1,2,2,4,1,3,0,0,-5,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,CHI,Javonte Green,109,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,3,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,CHI,Lauri Markkanen,1257,0,,3,5,4,0,0,0,1,1,7,1,6,0,0,-7,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,CHI,Nikola Vucevic,1960,1,,24,14,6,0,0,0,3,9,22,3,7,3,4,-15,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,CHI,Patrick Williams,1791,1,,6,6,1,1,0,0,1,3,8,0,1,0,0,-3,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,CHI,Ryan Arcidiacono,876,0,,4,4,1,0,0,0,1,2,4,0,1,0,0,-7,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,CHI,Thaddeus Young,1324,0,,17,6,4,0,0,2,3,8,15,1,1,0,0,-3,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,CHI,Troy Brown Jr.,1115,0,,11,1,0,0,0,2,3,5,5,0,0,1,1,-7,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,MEM,Desmond Bane,1403,0,,8,4,2,0,0,1,2,3,6,2,3,0,0,-3,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,MEM,Dillon Brooks,1768,1,,32,2,2,1,0,1,5,12,19,4,7,4,5,11,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,MEM,Grayson Allen,1584,1,,11,3,3,0,0,0,2,3,9,3,7,2,4,7,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,MEM,Ja Morant,1937,1,,15,7,5,0,0,3,1,5,11,1,3,4,6,11,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,MEM,John Konchar,985,0,,8,3,0,1,0,0,0,3,4,0,0,2,2,5,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,MEM,Jonas Valanciunas,1867,1,,16,7,5,0,0,0,1,7,9,1,2,1,1,17,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,MEM,Jontay Porter,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,MEM,Killian Tillie,1372,0,,6,3,2,2,1,0,3,2,7,2,6,0,0,1,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,MEM,Kyle Anderson,1478,1,,6,11,7,1,2,0,1,2,8,0,5,2,2,12,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,MEM,Sean McDermott,50,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,MEM,Tim Frazier,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,MEM,Tyus Jones,943,0,,10,0,7,2,0,0,0,4,7,2,3,0,0,0,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G055,0022000850,2021-04-16,MEM,Xavier Tillman,1013,0,,14,2,0,2,1,0,2,4,6,2,4,4,4,-6,https://www.nba.com/game/0022000850/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CHI,Al-Farouq Aminu,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CHI,Coby White,1968,1,,8,3,9,1,0,4,2,2,10,1,6,3,4,8,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CHI,Cristiano Felicio,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CHI,Daniel Theis,1373,1,,8,3,1,1,0,1,1,3,8,2,6,0,0,-4,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CHI,Denzel Valentine,1336,0,,13,2,2,0,1,1,2,5,10,2,7,1,1,-11,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CHI,Devon Dotson,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CHI,Garrett Temple,1677,1,,8,3,3,0,0,1,2,3,6,2,5,0,0,14,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CHI,Javonte Green,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CHI,Lauri Markkanen,1558,0,,16,6,0,1,0,0,1,6,12,3,6,1,1,14,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CHI,Nikola Vucevic,1968,1,,25,7,5,2,0,1,2,10,17,3,5,2,2,16,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CHI,Patrick Williams,1637,1,,12,4,3,1,1,0,1,5,6,1,1,1,1,3,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CHI,Ryan Arcidiacono,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CHI,Thaddeus Young,912,0,,5,5,4,0,0,2,1,2,7,1,2,0,0,-6,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CHI,Tomas Satoransky,901,0,,7,0,3,0,0,0,3,3,3,1,1,0,0,4,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CHI,Troy Brown Jr.,1070,0,,4,5,0,0,0,0,0,2,3,0,1,0,0,12,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CLE,Brodric Thomas,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CLE,Cedi Osman,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CLE,Collin Sexton,2083,1,,22,5,2,0,1,5,2,8,20,3,6,3,4,-7,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CLE,Darius Garland,2409,1,,22,2,12,1,0,2,0,9,21,4,8,0,0,4,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CLE,Dean Wade,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CLE,Isaac Okoro,1883,1,,13,1,1,1,0,0,1,5,7,2,4,1,1,-6,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CLE,Isaiah Hartenstein,962,0,,4,6,1,2,0,0,3,2,4,0,0,0,0,-1,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CLE,Jarrett Allen,1918,1,,10,11,2,0,0,0,1,4,9,0,0,2,2,-9,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CLE,Kevin Love,1806,1,,14,11,0,1,0,1,0,6,15,2,10,0,0,3,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CLE,Lamar Stevens,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CLE,Larry Nance Jr.,1623,0,,7,4,6,1,0,1,2,3,4,1,2,0,0,-9,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CLE,Matthew Dellavedova,641,0,,0,2,2,0,0,0,0,0,3,0,0,0,0,-14,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CLE,Mfiondu Kabengele,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G056,0022000857,2021-04-17,CLE,Taurean Prince,1075,0,,4,2,1,0,0,1,1,2,5,0,0,0,0,-11,https://www.nba.com/game/0022000857/box-score
CHI_2020_21_G057,0022000869,2021-04-19,BOS,Aaron Nesmith,262,0,,0,2,1,0,0,0,1,0,1,0,1,0,0,2,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,BOS,Carsen Edwards,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,BOS,Grant Williams,1346,0,,5,2,0,1,0,1,3,1,6,1,4,2,2,-9,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,BOS,Jabari Parker,955,0,,8,1,0,0,1,0,1,4,7,0,1,0,0,5,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,BOS,Jaylen Brown,2221,1,,23,4,1,1,0,2,4,10,15,3,4,0,0,-11,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,BOS,Jayson Tatum,2220,1,,14,13,10,0,0,4,1,3,17,1,4,7,8,-3,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,BOS,Luke Kornet,604,0,,2,2,0,0,0,0,0,1,2,0,1,0,0,2,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,BOS,Marcus Smart,0,0,DND - Injury/Illness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,BOS,Payton Pritchard,1886,1,,14,1,3,1,0,2,1,5,8,2,3,2,2,0,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,BOS,Romeo Langford,1281,0,,2,5,3,2,1,2,0,1,5,0,2,0,0,-10,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,BOS,Semi Ojeleye,1142,1,,8,3,1,1,0,1,1,3,7,2,4,0,0,-3,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,BOS,Tacko Fall,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,BOS,Tremont Waters,479,0,,9,1,1,2,0,0,1,3,3,1,1,2,2,0,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,BOS,Tristan Thompson,2004,1,,11,5,1,0,1,3,2,5,6,0,0,1,1,-3,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,CHI,Adam Mokoka,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,CHI,Al-Farouq Aminu,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,CHI,Coby White,1775,1,,19,3,7,1,1,1,2,5,14,3,8,6,6,3,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,CHI,Cristiano Felicio,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,CHI,Daniel Theis,1725,1,,6,6,4,1,1,1,5,3,9,0,3,0,0,1,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,CHI,Denzel Valentine,760,0,,0,0,1,0,1,0,1,0,2,0,1,0,0,-2,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,CHI,Garrett Temple,1862,1,,13,4,4,0,2,3,2,4,9,3,3,2,2,2,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,CHI,Javonte Green,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,CHI,Lauri Markkanen,1169,0,,9,5,1,1,0,1,1,4,9,1,4,0,1,5,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,CHI,Nikola Vucevic,1896,1,,29,9,2,2,1,2,1,13,23,3,6,0,0,5,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,CHI,Patrick Williams,1966,1,,6,6,3,1,2,2,0,3,6,0,2,0,0,8,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,CHI,Ryan Arcidiacono,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,CHI,Thaddeus Young,963,0,,13,2,3,2,0,1,2,6,12,0,2,1,1,3,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,CHI,Tomas Satoransky,1113,0,,3,3,4,1,0,1,1,1,4,1,2,0,0,1,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G057,0022000869,2021-04-19,CHI,Troy Brown Jr.,1172,0,,4,2,1,2,0,0,0,2,3,0,1,0,0,4,https://www.nba.com/game/0022000869/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CHI,Adam Mokoka,187,0,,2,1,0,0,0,0,0,1,2,0,1,0,1,2,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CHI,Al-Farouq Aminu,445,0,,0,3,1,0,0,0,1,0,1,0,1,0,0,4,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CHI,Coby White,1836,1,,14,2,6,0,2,1,3,5,10,2,5,2,2,-8,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CHI,Cristiano Felicio,510,0,,0,1,3,0,0,1,3,0,2,0,1,0,0,9,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CHI,Daniel Theis,1188,1,,7,4,1,0,0,1,2,3,6,1,3,0,0,-18,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CHI,Denzel Valentine,1499,0,,9,2,1,0,0,1,0,4,10,1,5,0,0,-16,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CHI,Devon Dotson,234,0,,2,0,0,0,0,0,0,1,2,0,1,0,0,4,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CHI,Garrett Temple,1566,1,,4,2,2,1,0,0,3,2,7,0,4,0,0,-25,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CHI,Javonte Green,234,0,,2,0,0,0,0,0,0,0,0,0,0,2,2,4,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CHI,Lauri Markkanen,1269,0,,16,2,1,0,0,0,0,5,7,4,5,2,2,-1,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CHI,Nikola Vucevic,1512,1,,9,5,2,1,0,5,2,4,12,1,5,0,0,-23,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CHI,Patrick Williams,1147,1,,9,7,2,1,0,3,1,3,4,2,2,1,2,-4,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CHI,Ryan Arcidiacono,463,0,,4,1,2,1,0,0,2,2,3,0,1,0,0,-4,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CHI,Thaddeus Young,1047,0,,14,8,3,1,2,3,5,5,8,1,1,3,4,-3,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CHI,Tomas Satoransky,1263,0,,13,3,3,1,0,4,2,4,5,1,2,4,5,-1,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CLE,Brodric Thomas,173,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,-2,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CLE,Cedi Osman,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CLE,Collin Sexton,1881,1,,30,3,7,1,0,2,3,11,17,3,5,5,6,11,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CLE,Darius Garland,1767,1,,25,2,4,2,0,3,2,8,13,4,4,5,5,18,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CLE,Dean Wade,626,0,,0,2,0,2,0,0,0,0,3,0,2,0,0,10,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CLE,Isaac Okoro,1660,1,,8,1,1,1,0,1,2,4,9,0,1,0,0,19,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CLE,Isaiah Hartenstein,973,0,,10,6,1,0,0,0,2,4,6,0,0,2,2,8,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CLE,Jarrett Allen,1728,1,,8,9,0,0,1,0,3,4,6,0,0,0,0,12,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CLE,Kevin Love,1542,1,,15,9,4,0,0,3,0,5,12,4,10,1,2,6,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CLE,Lamar Stevens,179,0,,2,2,0,0,0,0,1,1,1,0,0,0,0,-4,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CLE,Larry Nance Jr.,1309,0,,10,4,1,1,0,1,1,4,7,2,5,0,2,11,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CLE,Matthew Dellavedova,1107,0,,3,0,6,0,0,0,2,1,5,1,3,0,0,0,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CLE,Mfiondu Kabengele,173,0,,2,0,0,0,0,0,0,0,1,0,1,2,2,-2,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G058,0022000881,2021-04-21,CLE,Taurean Prince,1282,0,,8,3,3,1,0,0,3,3,7,2,5,0,0,-7,https://www.nba.com/game/0022000881/box-score
CHI_2020_21_G059,0022000896,2021-04-22,CHA,Bismack Biyombo,676,0,,4,4,0,0,0,1,2,2,4,0,0,0,0,-8,https://www.nba.com/game/0022000896/box-score
CHI_2020_21_G059,0022000896,2021-04-22,CHA,Brad Wanamaker,814,0,,11,0,5,1,0,2,0,3,4,0,0,5,5,-10,https://www.nba.com/game/0022000896/box-score
CHI_2020_21_G059,0022000896,2021-04-22,CHA,Caleb Martin,1519,0,,7,3,1,1,0,1,2,3,7,0,4,1,2,6,https://www.nba.com/game/0022000896/box-score
CHI_2020_21_G059,0022000896,2021-04-22,CHA,Cody Martin,1096,0,,2,3,2,0,0,0,2,1,1,0,0,0,0,-4,https://www.nba.com/game/0022000896/box-score
CHI_2020_21_G059,0022000896,2021-04-22,CHA,Cody Zeller,837,0,,8,6,1,0,0,3,3,3,5,0,0,2,2,-5,https://www.nba.com/game/0022000896/box-score
CHI_2020_21_G059,0022000896,2021-04-22,CHA,Devonte' Graham,1700,1,,16,4,3,0,0,1,3,6,14,3,11,1,2,-23,https://www.nba.com/game/0022000896/box-score
CHI_2020_21_G059,0022000896,2021-04-22,CHA,Grant Riller,568,0,,6,0,1,1,0,1,0,3,4,0,1,0,0,7,https://www.nba.com/game/0022000896/box-score
CHI_2020_21_G059,0022000896,2021-04-22,CHA,Jalen McDaniels,1870,1,,3,5,3,1,0,1,3,1,8,1,2,0,0,-6,https://www.nba.com/game/0022000896/box-score
CHI_2020_21_G059,0022000896,2021-04-22,CHA,Miles Bridges,1608,1,,13,5,3,0,1,0,1,5,13,3,6,0,0,-17,https://www.nba.com/game/0022000896/box-score
CHI_2020_21_G059,0022000896,2021-04-22,CHA,Nick Richards,206,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,3,https://www.nba.com/game/0022000896/box-score
CHI_2020_21_G059,0022000896,2021-04-22,CHA,P.J. Washington,799,0,,2,2,2,0,1,2,1,1,4,0,1,0,2,-13,https://www.nba.com/game/0022000896/box-score
CHI_2020_21_G059,0022000896,2021-04-22,CHA,Terry Rozier,1807,1,,11,2,8,1,1,2,0,5,15,1,6,0,0,-19,https://www.nba.com/game/0022000896/box-score
CHI_2020_21_G059,0022000896,2021-04-22,CHA,Vernon Carey Jr.,900,1,,8,4,0,0,0,0,0,2,3,0,0,4,4,4,https://www.nba.com/game/0022000896/box-score
CHI_2020_21_G059,0022000896,2021-04-22,CHI,Adam Mokoka,84,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000896/box-score
CHI_2020_21_G059,0022000896,2021-04-22,CHI,Al-Farouq Aminu,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000896/box-score
CHI_2020_21_G059,0022000896,2021-04-22,CHI,Coby White,1682,1,,18,3,3,1,0,0,0,7,10,4,6,0,0,25,https://www.nba.com/game/0022000896/box-score
CHI_2020_21_G059,0022000896,2021-04-22,CHI,Cristiano Felicio,163,0,,2,0,0,0,0,0,0,1,1,0,0,0,0,-4,https://www.nba.com/game/0022000896/box-score
CHI_2020_21_G059,0022000896,2021-04-22,CHI,Daniel Theis,1514,1,,9,7,1,0,2,3,1,3,7,0,3,3,3,5,https://www.nba.com/game/0022000896/box-score
CHI_2020_21_G059,0022000896,2021-04-22,CHI,Denzel Valentine,969,0,,3,3,1,0,0,1,2,1,7,0,6,1,2,-1,https://www.nba.com/game/0022000896/box-score
CHI_2020_21_G059,0022000896,2021-04-22,CHI,Devon Dotson,84,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000896/box-score
CHI_2020_21_G059,0022000896,2021-04-22,CHI,Garrett Temple,1460,1,,9,3,4,0,0,4,0,3,8,3,6,0,0,20,https://www.nba.com/game/0022000896/box-score
CHI_2020_21_G059,0022000896,2021-04-22,CHI,Javonte Green,163,0,,0,1,0,0,0,1,0,0,1,0,0,0,0,-4,https://www.nba.com/game/0022000896/box-score
CHI_2020_21_G059,0022000896,2021-04-22,CHI,Lauri Markkanen,1591,0,,11,4,0,1,0,0,2,4,11,3,8,0,0,7,https://www.nba.com/game/0022000896/box-score
CHI_2020_21_G059,0022000896,2021-04-22,CHI,Nikola Vucevic,1722,1,,18,16,6,0,0,2,0,8,13,1,4,1,1,24,https://www.nba.com/game/0022000896/box-score
