game_id,date,player,source_player,normal_role_minutes,evidence,source_game_id,source_team,source_seconds,source_comment,previous_played_date,next_played_date,primary_report_id,primary_report_team,primary_status,primary_reason,priority,alternate_available,alternate_minutes
0022100271,2021-11-24,Stanley Johnson,Stanley Johnson,0,NO_SAME_DAY_ROW,,,,,,2021-12-25,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100271,2021-11-24,Denzel Valentine,Denzel Valentine,0,OBSERVED_PLAYED,0022100267,CLE,331,,2021-11-18,2021-11-29,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100271,2021-11-24,Protagonist,,32,FICTIONAL_NO_OBSERVATION,,,,,,,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100283,2021-11-26,LaVine,Zach LaVine,34,OBSERVED_PLAYED,0022100283,CHI,1710,,2021-11-24,2021-11-27,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100283,2021-11-26,LaMelo_pick4,LaMelo Ball,32,OBSERVED_PLAYED,0022100281,CHA,1748,,2021-11-24,2021-11-27,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100283,2021-11-26,Coby,Coby White,18,OBSERVED_PLAYED,0022100283,CHI,1433,,2021-11-24,2021-11-27,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100283,2021-11-26,Carter,Wendell Carter Jr.,28,OBSERVED_PLAYED,0022100283,ORL,1793,,2021-11-24,2021-11-27,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100283,2021-11-26,Young,Thaddeus Young,20,OBSERVED_PLAYED,0022100287,SAS,364,,2021-11-24,2021-11-29,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100283,2021-11-26,Satoransky,Tomas Satoransky,0,OBSERVED_PLAYED,0022100289,NOP,528,,2021-11-24,2021-11-27,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100283,2021-11-26,Markkanen,Lauri Markkanen,28,NO_SAME_DAY_ROW,,,,,2021-11-24,2021-11-27,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100283,2021-11-26,Caruso,Alex Caruso,22,OBSERVED_PLAYED,0022100283,CHI,1515,,2021-11-24,2021-11-27,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100283,2021-11-26,Green,Javonte Green,0,OBSERVED_PLAYED,0022100283,CHI,1401,,2021-11-24,2021-11-27,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100283,2021-11-26,Chris Duarte,Chris Duarte,14,OBSERVED_PLAYED,0022100284,IND,1389,,2021-11-24,2021-11-28,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100283,2021-11-26,Joe Wieskamp,Joe Wieskamp,0,OBSERVED_COACH_DNP,0022100287,SAS,0,DNP - Coach's Decision,2021-11-10,2021-11-29,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100283,2021-11-26,Tony Bradley,Tony Bradley,12,OBSERVED_PLAYED,0022100283,CHI,213,,2021-11-24,2021-12-04,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100283,2021-11-26,Stanley Johnson,Stanley Johnson,0,NO_SAME_DAY_ROW,,,,,,2021-12-25,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100283,2021-11-26,Denzel Valentine,Denzel Valentine,0,NO_SAME_DAY_ROW,,,,,2021-11-24,2021-11-29,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100283,2021-11-26,Protagonist,,32,FICTIONAL_NO_OBSERVATION,,,,,,,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100296,2021-11-27,LaVine,Zach LaVine,34,OBSERVED_PLAYED,0022100296,CHI,2206,,2021-11-26,2021-11-29,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100296,2021-11-27,LaMelo_pick4,LaMelo Ball,32,OBSERVED_PLAYED,0022100297,CHA,2373,,2021-11-26,2021-11-29,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100296,2021-11-27,Coby,Coby White,18,OBSERVED_PLAYED,0022100296,CHI,1173,,2021-11-26,2021-11-29,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100296,2021-11-27,Carter,Wendell Carter Jr.,28,OBSERVED_PLAYED,0022100295,ORL,1892,,2021-11-26,2021-11-29,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100296,2021-11-27,Young,Thaddeus Young,20,NO_SAME_DAY_ROW,,,,,2021-11-26,2021-11-29,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100296,2021-11-27,Satoransky,Tomas Satoransky,0,OBSERVED_PLAYED,0022100299,NOP,1070,,2021-11-26,2021-11-29,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100296,2021-11-27,Markkanen,Lauri Markkanen,28,OBSERVED_PLAYED,0022100295,CLE,1938,,2021-11-24,2021-11-29,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100296,2021-11-27,Caruso,Alex Caruso,22,OBSERVED_PLAYED,0022100296,CHI,2047,,2021-11-26,2021-11-29,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100296,2021-11-27,Green,Javonte Green,0,OBSERVED_PLAYED,0022100296,CHI,1032,,2021-11-26,2021-11-29,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100296,2021-11-27,Chris Duarte,Chris Duarte,14,NO_SAME_DAY_ROW,,,,,2021-11-26,2021-11-28,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100296,2021-11-27,Joe Wieskamp,Joe Wieskamp,0,NO_SAME_DAY_ROW,,,,,2021-11-10,2021-11-29,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100296,2021-11-27,Tony Bradley,Tony Bradley,12,OBSERVED_COACH_DNP,0022100296,CHI,0,DNP - Coach's Decision,2021-11-26,2021-12-04,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100296,2021-11-27,Stanley Johnson,Stanley Johnson,0,NO_SAME_DAY_ROW,,,,,,2021-12-25,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100296,2021-11-27,Denzel Valentine,Denzel Valentine,0,OBSERVED_COACH_DNP,0022100295,CLE,0,DNP - Coach's Decision,2021-11-24,2021-11-29,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100296,2021-11-27,Protagonist,,32,FICTIONAL_NO_OBSERVATION,,,,,,,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100307,2021-11-29,LaVine,Zach LaVine,34,OBSERVED_PLAYED,0022100307,CHI,2104,,2021-11-27,2021-12-02,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100307,2021-11-29,LaMelo_pick4,LaMelo Ball,32,OBSERVED_PLAYED,0022100307,CHA,1920,,2021-11-27,2021-12-01,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100307,2021-11-29,Coby,Coby White,18,OBSERVED_PLAYED,0022100307,CHI,1297,,2021-11-27,2021-12-19,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100307,2021-11-29,Carter,Wendell Carter Jr.,28,OBSERVED_PLAYED,0022100305,ORL,2020,,2021-11-27,2021-12-01,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100307,2021-11-29,Young,Thaddeus Young,20,OBSERVED_PLAYED,0022100311,SAS,751,,2021-11-26,2021-12-02,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100307,2021-11-29,Satoransky,Tomas Satoransky,0,OBSERVED_PLAYED,0022100313,NOP,615,,2021-11-27,2021-12-01,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100307,2021-11-29,Markkanen,Lauri Markkanen,28,OBSERVED_PLAYED,0022100310,CLE,1998,,2021-11-27,2021-12-01,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100307,2021-11-29,Caruso,Alex Caruso,22,OBSERVED_PLAYED,0022100307,CHI,1505,,2021-11-27,2021-12-02,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100307,2021-11-29,Green,Javonte Green,0,OBSERVED_PLAYED,0022100307,CHI,2153,,2021-11-27,2021-12-02,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100307,2021-11-29,Chris Duarte,Chris Duarte,14,OBSERVED_PLAYED,0022100309,IND,1286,,2021-11-28,2021-12-01,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100307,2021-11-29,Joe Wieskamp,Joe Wieskamp,0,OBSERVED_PLAYED,0022100311,SAS,105,,2021-11-10,2021-12-07,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100307,2021-11-29,Tony Bradley,Tony Bradley,12,OBSERVED_COACH_DNP,0022100307,CHI,0,DNP - Coach's Decision,2021-11-26,2021-12-04,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100307,2021-11-29,Stanley Johnson,Stanley Johnson,0,NO_SAME_DAY_ROW,,,,,,2021-12-25,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100307,2021-11-29,Denzel Valentine,Denzel Valentine,0,OBSERVED_PLAYED,0022100310,CLE,291,,2021-11-24,2021-12-01,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100307,2021-11-29,Protagonist,,32,FICTIONAL_NO_OBSERVATION,,,,,,,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100328,2021-12-02,LaVine,Zach LaVine,34,OBSERVED_PLAYED,0022100328,CHI,2100,,2021-11-29,2021-12-04,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100328,2021-12-02,LaMelo_pick4,LaMelo Ball,32,NO_SAME_DAY_ROW,,,,,2021-12-01,2021-12-17,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100328,2021-12-02,Coby,Coby White,18,NO_SAME_DAY_ROW,,,,,2021-11-29,2021-12-19,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100328,2021-12-02,Carter,Wendell Carter Jr.,28,NO_SAME_DAY_ROW,,,,,2021-12-01,2021-12-03,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100328,2021-12-02,Young,Thaddeus Young,20,OBSERVED_PLAYED,0022100332,SAS,876,,2021-11-29,2021-12-04,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100328,2021-12-02,Satoransky,Tomas Satoransky,0,NO_SAME_DAY_ROW,,,,,2021-12-01,2021-12-03,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100328,2021-12-02,Markkanen,Lauri Markkanen,28,NO_SAME_DAY_ROW,,,,,2021-12-01,2021-12-03,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100328,2021-12-02,Caruso,Alex Caruso,22,OBSERVED_PLAYED,0022100328,CHI,1830,,2021-11-29,2021-12-04,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100328,2021-12-02,Green,Javonte Green,0,OBSERVED_PLAYED,0022100328,CHI,1738,,2021-11-29,2021-12-19,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100328,2021-12-02,Chris Duarte,Chris Duarte,14,NO_SAME_DAY_ROW,,,,,2021-12-01,2021-12-03,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100328,2021-12-02,Joe Wieskamp,Joe Wieskamp,0,NO_SAME_DAY_ROW,,,,,2021-11-29,2021-12-07,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100328,2021-12-02,Tony Bradley,Tony Bradley,12,OBSERVED_COACH_DNP,0022100328,CHI,0,DNP - Coach's Decision,2021-11-26,2021-12-04,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100328,2021-12-02,Stanley Johnson,Stanley Johnson,0,NO_SAME_DAY_ROW,,,,,,2021-12-25,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100328,2021-12-02,Denzel Valentine,Denzel Valentine,0,NO_SAME_DAY_ROW,,,,,2021-12-01,2021-12-03,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100328,2021-12-02,Protagonist,,32,FICTIONAL_NO_OBSERVATION,,,,,,,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100343,2021-12-04,LaVine,Zach LaVine,34,OBSERVED_PLAYED,0022100343,CHI,2245,,2021-12-02,2021-12-06,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100343,2021-12-04,LaMelo_pick4,LaMelo Ball,32,NO_SAME_DAY_ROW,,,,,2021-12-01,2021-12-17,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100343,2021-12-04,Coby,Coby White,18,NO_SAME_DAY_ROW,,,,,2021-11-29,2021-12-19,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100343,2021-12-04,Carter,Wendell Carter Jr.,28,NO_SAME_DAY_ROW,,,,,2021-12-03,2021-12-06,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100343,2021-12-04,Young,Thaddeus Young,20,OBSERVED_PLAYED,0022100346,SAS,840,,2021-12-02,2021-12-06,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100343,2021-12-04,Satoransky,Tomas Satoransky,0,NO_SAME_DAY_ROW,,,,,2021-12-03,2021-12-05,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100343,2021-12-04,Markkanen,Lauri Markkanen,28,NO_SAME_DAY_ROW,,,,,2021-12-03,2021-12-05,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100343,2021-12-04,Caruso,Alex Caruso,22,OBSERVED_PLAYED,0022100343,CHI,479,,2021-12-02,2021-12-11,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100343,2021-12-04,Green,Javonte Green,0,NO_SAME_DAY_ROW,,,,,2021-12-02,2021-12-19,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100343,2021-12-04,Chris Duarte,Chris Duarte,14,NO_SAME_DAY_ROW,,,,,2021-12-03,2021-12-06,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100343,2021-12-04,Joe Wieskamp,Joe Wieskamp,0,OBSERVED_COACH_DNP,0022100346,SAS,0,DNP - Coach's Decision,2021-11-29,2021-12-07,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100343,2021-12-04,Tony Bradley,Tony Bradley,12,OBSERVED_PLAYED,0022100343,CHI,390,,2021-11-26,2021-12-06,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100343,2021-12-04,Stanley Johnson,Stanley Johnson,0,NO_SAME_DAY_ROW,,,,,,2021-12-25,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100343,2021-12-04,Denzel Valentine,Denzel Valentine,0,NO_SAME_DAY_ROW,,,,,2021-12-03,2021-12-08,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100343,2021-12-04,Protagonist,,32,FICTIONAL_NO_OBSERVATION,,,,,,,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100357,2021-12-06,LaVine,Zach LaVine,34,OBSERVED_PLAYED,0022100357,CHI,2322,,2021-12-04,2021-12-08,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100357,2021-12-06,LaMelo_pick4,LaMelo Ball,32,NO_SAME_DAY_ROW,,,,,2021-12-01,2021-12-17,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100357,2021-12-06,Coby,Coby White,18,NO_SAME_DAY_ROW,,,,,2021-11-29,2021-12-19,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100357,2021-12-06,Carter,Wendell Carter Jr.,28,OBSERVED_PLAYED,0022100361,ORL,1772,,2021-12-03,2021-12-08,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100357,2021-12-06,Young,Thaddeus Young,20,OBSERVED_PLAYED,0022100360,SAS,473,,2021-12-04,2021-12-09,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100357,2021-12-06,Satoransky,Tomas Satoransky,0,NO_SAME_DAY_ROW,,,,,2021-12-05,2021-12-08,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100357,2021-12-06,Markkanen,Lauri Markkanen,28,OBSERVED_PLAYED,0022100358,CLE,2066,,2021-12-05,2021-12-08,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100357,2021-12-06,Caruso,Alex Caruso,22,NO_SAME_DAY_ROW,,,,,2021-12-04,2021-12-11,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100357,2021-12-06,Green,Javonte Green,0,NO_SAME_DAY_ROW,,,,,2021-12-02,2021-12-19,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100357,2021-12-06,Chris Duarte,Chris Duarte,14,OBSERVED_PLAYED,0022100355,IND,1508,,2021-12-03,2021-12-08,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100357,2021-12-06,Joe Wieskamp,Joe Wieskamp,0,OBSERVED_COACH_DNP,0022100360,SAS,0,DNP - Coach's Decision,2021-11-29,2021-12-07,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100357,2021-12-06,Tony Bradley,Tony Bradley,12,OBSERVED_PLAYED,0022100357,CHI,737,,2021-12-04,2021-12-08,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100357,2021-12-06,Stanley Johnson,Stanley Johnson,0,NO_SAME_DAY_ROW,,,,,,2021-12-25,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100357,2021-12-06,Denzel Valentine,Denzel Valentine,0,OBSERVED_COACH_DNP,0022100358,CLE,0,DNP - Coach's Decision,2021-12-03,2021-12-08,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100357,2021-12-06,Protagonist,,32,FICTIONAL_NO_OBSERVATION,,,,,,,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100367,2021-12-08,LaVine,Zach LaVine,34,OBSERVED_PLAYED,0022100367,CHI,2112,,2021-12-06,2021-12-11,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100367,2021-12-08,LaMelo_pick4,LaMelo Ball,32,NO_SAME_DAY_ROW,,,,,2021-12-01,2021-12-17,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100367,2021-12-08,Coby,Coby White,18,NO_SAME_DAY_ROW,,,,,2021-11-29,2021-12-19,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100367,2021-12-08,Carter,Wendell Carter Jr.,28,OBSERVED_PLAYED,0022100377,ORL,2176,,2021-12-06,2021-12-11,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100367,2021-12-08,Young,Thaddeus Young,20,NO_SAME_DAY_ROW,,,,,2021-12-06,2021-12-09,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100367,2021-12-08,Satoransky,Tomas Satoransky,0,OBSERVED_PLAYED,0022100375,NOP,339,,2021-12-05,2021-12-10,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100367,2021-12-08,Markkanen,Lauri Markkanen,28,OBSERVED_PLAYED,0022100367,CLE,1633,,2021-12-06,2021-12-10,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100367,2021-12-08,Caruso,Alex Caruso,22,NO_SAME_DAY_ROW,,,,,2021-12-04,2021-12-11,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100367,2021-12-08,Green,Javonte Green,0,NO_SAME_DAY_ROW,,,,,2021-12-02,2021-12-19,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100367,2021-12-08,Chris Duarte,Chris Duarte,14,OBSERVED_PLAYED,0022100369,IND,1810,,2021-12-06,2021-12-10,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100367,2021-12-08,Joe Wieskamp,Joe Wieskamp,0,NO_SAME_DAY_ROW,,,,,2021-12-07,2021-12-26,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100367,2021-12-08,Tony Bradley,Tony Bradley,12,OBSERVED_PLAYED,0022100367,CHI,890,,2021-12-06,2021-12-11,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100367,2021-12-08,Stanley Johnson,Stanley Johnson,0,NO_SAME_DAY_ROW,,,,,,2021-12-25,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100367,2021-12-08,Denzel Valentine,Denzel Valentine,0,OBSERVED_PLAYED,0022100367,CLE,283,,2021-12-03,2021-12-10,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100367,2021-12-08,Protagonist,,32,FICTIONAL_NO_OBSERVATION,,,,,,,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100394,2021-12-11,LaVine,Zach LaVine,34,OBSERVED_PLAYED,0022100394,CHI,2264,,2021-12-08,2021-12-26,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100394,2021-12-11,LaMelo_pick4,LaMelo Ball,32,NO_SAME_DAY_ROW,,,,,2021-12-01,2021-12-17,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100394,2021-12-11,Coby,Coby White,18,NO_SAME_DAY_ROW,,,,,2021-11-29,2021-12-19,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100394,2021-12-11,Carter,Wendell Carter Jr.,28,OBSERVED_PLAYED,0022100391,ORL,1999,,2021-12-08,2021-12-12,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100394,2021-12-11,Young,Thaddeus Young,20,OBSERVED_PLAYED,0022100397,SAS,1132,,2021-12-09,2021-12-15,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100394,2021-12-11,Satoransky,Tomas Satoransky,0,NO_SAME_DAY_ROW,,,,,2021-12-10,2021-12-12,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100394,2021-12-11,Markkanen,Lauri Markkanen,28,OBSERVED_PLAYED,0022100393,CLE,1569,,2021-12-10,2021-12-13,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100394,2021-12-11,Caruso,Alex Caruso,22,OBSERVED_PLAYED,0022100394,CHI,1645,,2021-12-04,2021-12-19,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100394,2021-12-11,Green,Javonte Green,0,NO_SAME_DAY_ROW,,,,,2021-12-02,2021-12-19,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100394,2021-12-11,Chris Duarte,Chris Duarte,14,NO_SAME_DAY_ROW,,,,,2021-12-10,2021-12-13,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100394,2021-12-11,Joe Wieskamp,Joe Wieskamp,0,NO_SAME_DAY_ROW,,,,,2021-12-07,2021-12-26,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100394,2021-12-11,Tony Bradley,Tony Bradley,12,OBSERVED_PLAYED,0022100394,CHI,564,,2021-12-08,2021-12-19,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100394,2021-12-11,Stanley Johnson,Stanley Johnson,0,NO_SAME_DAY_ROW,,,,,,2021-12-25,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100394,2021-12-11,Denzel Valentine,Denzel Valentine,0,OBSERVED_COACH_DNP,0022100393,CLE,0,DNP - Coach's Decision,2021-12-10,2021-12-15,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100394,2021-12-11,Protagonist,,32,FICTIONAL_NO_OBSERVATION,,,,,,,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100448,2021-12-19,LaVine,Zach LaVine,34,NO_SAME_DAY_ROW,,,,,2021-12-11,2021-12-26,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100448,2021-12-19,LaMelo_pick4,LaMelo Ball,32,OBSERVED_PLAYED,0022100456,CHA,1485,,2021-12-17,2021-12-20,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100448,2021-12-19,Coby,Coby White,18,OBSERVED_PLAYED,0022100448,CHI,1467,,2021-11-29,2021-12-20,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100448,2021-12-19,Carter,Wendell Carter Jr.,28,NO_SAME_DAY_ROW,,,,,2021-12-17,2021-12-23,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100448,2021-12-19,Young,Thaddeus Young,20,OBSERVED_COACH_DNP,0022100451,SAS,0,DNP - Coach's Decision,2021-12-15,2021-12-31,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100448,2021-12-19,Satoransky,Tomas Satoransky,0,NO_SAME_DAY_ROW,,,,,2021-12-17,2021-12-21,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100448,2021-12-19,Markkanen,Lauri Markkanen,28,NO_SAME_DAY_ROW,,,,,2021-12-18,2021-12-22,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100448,2021-12-19,Caruso,Alex Caruso,22,OBSERVED_PLAYED,0022100448,CHI,2266,,2021-12-11,2021-12-20,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100448,2021-12-19,Green,Javonte Green,0,OBSERVED_PLAYED,0022100448,CHI,2081,,2021-12-02,2021-12-20,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100448,2021-12-19,Chris Duarte,Chris Duarte,14,NO_SAME_DAY_ROW,,,,,2021-12-16,2021-12-21,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100448,2021-12-19,Joe Wieskamp,Joe Wieskamp,0,NO_SAME_DAY_ROW,,,,,2021-12-07,2021-12-26,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100448,2021-12-19,Tony Bradley,Tony Bradley,12,OBSERVED_PLAYED,0022100448,CHI,657,,2021-12-11,2021-12-20,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100448,2021-12-19,Stanley Johnson,Stanley Johnson,0,NO_SAME_DAY_ROW,,,,,,2021-12-25,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100448,2021-12-19,Denzel Valentine,Denzel Valentine,0,NO_SAME_DAY_ROW,,,,,2021-12-18,2021-12-22,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100448,2021-12-19,Protagonist,,32,FICTIONAL_NO_OBSERVATION,,,,,,,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100459,2021-12-20,LaVine,Zach LaVine,34,NO_SAME_DAY_ROW,,,,,2021-12-11,2021-12-26,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100459,2021-12-20,LaMelo_pick4,LaMelo Ball,32,OBSERVED_PLAYED,0022100461,CHA,1965,,2021-12-19,2021-12-23,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100459,2021-12-20,Coby,Coby White,18,OBSERVED_PLAYED,0022100459,CHI,1906,,2021-12-19,2021-12-26,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
